table_name,model_id,split,row_number,population_pct,y_score,cum_bad_pct,cum_good_pct,ks
ks,BLOG002,validation,4666.0,0.1041122788227681,0.1176303056639665,0.4642024642024642,0.0782513033912086,0.3859511608112555
ks,BLOG002,validation,5249.0,0.1171207354352143,0.1176303056639665,0.4911754911754912,0.0902568517721337,0.4009186394033575
ks,BLOG002,validation,5832.0,0.1301291920476605,0.1176303056639665,0.5168165168165169,0.1023580618931458,0.414458454923371
ks,BLOG002,validation,6416.0,0.143159961621706,0.1176303056639665,0.5404595404595405,0.1146266800593102,0.4258328604002302
ks,BLOG002,validation,6999.0,0.1561684182341522,0.1176303056639665,0.5661005661005661,0.1267278901803223,0.4393726759202437
ks,BLOG002,validation,7582.0,0.1691768748465983,0.1176303056639665,0.5914085914085914,0.1388530157363562,0.4525555756722351
ks,BLOG002,validation,8165.0,0.1821853314590445,0.1176303056639665,0.6163836163836164,0.1510020567274118,0.4653815596562045
ks,BLOG002,validation,8748.0,0.1951937880714907,0.1176303056639665,0.642024642024642,0.1631032668484239,0.4789213751762181
ks,BLOG002,validation,9332.0,0.2082245576455363,0.0856711535822705,0.6583416583416584,0.1758980245850672,0.4824436337565911
ks,BLOG002,validation,9915.0,0.2212330142579824,0.0856711535822705,0.6773226773226774,0.1884775434065145,0.4888451339161628
ks,BLOG002,validation,10498.0,0.2342414708704286,0.0856711535822705,0.6906426906426907,0.2014636246233319,0.4891790660193588
ks,BLOG002,validation,11081.0,0.2472499274828748,0.0856711535822705,0.706959706959707,0.2142344669249533,0.4927252400347536
ks,BLOG002,validation,11664.0,0.260258384095321,0.0856711535822705,0.7219447219447219,0.2271009709666618,0.49484375097806
ks,BLOG002,validation,12248.0,0.2732891536693665,0.0856711535822705,0.7355977355977356,0.2400870521834792,0.4955106834142563
ks,BLOG002,validation,12831.0,0.2862976102818127,0.0856711535822705,0.7482517482517482,0.2531209642703401,0.4951307839814081
ks,BLOG002,validation,13369.0,0.2983019836222861,0.0497864652106229,0.7635697635697636,0.2648873583010475,0.4986824052687161
ks,BLOG002,validation,13952.0,0.3113104402347323,0.0497864652106229,0.7732267732267732,0.2781365093031042,0.495090263923669
ks,BLOG002,validation,14535.0,0.3243188968471785,0.0497864652106229,0.7832167832167832,0.2913617448701391,0.491855038346644
ks,BLOG002,validation,15119.0,0.3373496664212241,0.0497864652106229,0.7932067932067932,0.3046108958721959,0.4885958973345973
ks,BLOG002,validation,15702.0,0.3503581230336702,0.0497864652106229,0.8031968031968032,0.3178361314392309,0.4853606717575723
ks,BLOG002,validation,16285.0,0.3633665796461164,0.0497864652106229,0.8161838161838162,0.33084612809107,0.4853376880927462
ks,BLOG002,validation,16868.0,0.3763750362585626,0.0497864652106229,0.8225108225108225,0.3443344334433443,0.4781763890674781
ks,BLOG002,validation,17451.0,0.3893834928710087,0.0497864652106229,0.8318348318348319,0.3576074998804228,0.474227331954409
ks,BLOG002,validation,18035.0,0.4024142624450543,0.031541492355901,0.8374958374958374,0.3711675515377625,0.4663282859580749
ks,BLOG002,validation,18618.0,0.4154227190575005,0.031541492355901,0.8448218448218449,0.3845841105849715,0.4602377342368733
ks,BLOG002,validation,19201.0,0.4284311756699466,0.031541492355901,0.8508158508158508,0.3980963313722677,0.4527195194435831
ks,BLOG002,validation,19784.0,0.4414396322823928,0.031541492355901,0.8551448551448552,0.4117281293346726,0.4434167258101825
ks,BLOG002,validation,20367.0,0.454448088894839,0.031541492355901,0.8608058608058609,0.4252642655569905,0.4355415952488704
ks,BLOG002,validation,20951.0,0.4674788584688846,0.031541492355901,0.8681318681318682,0.4387047400392213,0.4294271280926468
ks,BLOG002,validation,21534.0,0.4804873150813307,0.031541492355901,0.8747918747918748,0.4521691299564739,0.4226227448354009
ks,BLOG002,validation,22117.0,0.4934957716937769,0.031541492355901,0.8801198801198801,0.4657291816138135,0.4143906985060665
ks,BLOG002,validation,22700.0,0.5065042283062231,0.031541492355901,0.8844488844488845,0.4793609795762185,0.405087904872666
ks,BLOG002,validation,23283.0,0.5195126849186693,0.0255967205027018,0.8874458874458875,0.4930884392787105,0.394357448167177
ks,BLOG002,validation,23866.0,0.5325211415311154,0.0255967205027018,0.8904428904428905,0.5068158989812025,0.383626991461688
ks,BLOG002,validation,24450.0,0.545551911105161,0.0255967205027018,0.8961038961038961,0.5203759506385421,0.3757279454653539
ks,BLOG002,validation,25033.0,0.5585603677176072,0.0255967205027018,0.8997668997668997,0.5340555794709906,0.3657113202959091
ks,BLOG002,validation,25616.0,0.5715688243300533,0.0255967205027018,0.9057609057609056,0.5475678002582867,0.358193105502619
ks,BLOG002,validation,26199.0,0.5845772809424995,0.0206886082839079,0.9107559107559108,0.5611517673506481,0.3496041434052627
ks,BLOG002,validation,26782.0,0.5975857375549457,0.0206886082839079,0.9134199134199136,0.5749031424881619,0.3385167709317516
ks,BLOG002,validation,27366.0,0.6106165071289912,0.0206886082839079,0.9174159174159174,0.5885827713206103,0.3288331460953071
ks,BLOG002,validation,27949.0,0.6236249637414374,0.0206886082839079,0.9214119214119214,0.602238484718037,0.3191734366938844
ks,BLOG002,validation,28532.0,0.6366334203538836,0.0206886082839079,0.9244089244089244,0.615965944420529,0.3084429799883954
ks,BLOG002,validation,29115.0,0.6496418769663297,0.0206886082839079,0.9270729270729272,0.6297173195580428,0.2973556075148843
ks,BLOG002,validation,29698.0,0.6626503335787759,0.0206886082839079,0.9314019314019314,0.6433491175204477,0.2880528138814837
ks,BLOG002,validation,30282.0,0.6756811031528215,0.0206886082839079,0.9373959373959374,0.6568852537427656,0.2805106836531718
ks,BLOG002,validation,30865.0,0.6886895597652677,0.0206886082839079,0.9387279387279388,0.6707322906203664,0.2679956481075722
ks,BLOG002,validation,31448.0,0.7016980163777138,0.0206886082839079,0.9437229437229436,0.6843162577127277,0.259406686010216
ks,BLOG002,validation,32031.0,0.71470647299016,0.0206886082839079,0.948051948051948,0.6979480556751327,0.2501038923768153
ks,BLOG002,validation,32614.0,0.7277149296026062,0.0206886082839079,0.9513819513819514,0.711651599942603,0.2397303514393484
ks,BLOG002,validation,33198.0,0.7407456991766517,0.0206886082839079,0.955044955044955,0.7253551442100732,0.2296898108348818
ks,BLOG002,validation,33781.0,0.7537541557890979,0.0133531493778671,0.9567099567099568,0.7391782656526522,0.2175316910573045
ks,BLOG002,validation,34364.0,0.7667626124015441,0.0133531493778671,0.9577089577089576,0.7530492179652748,0.2046597397436829
ks,BLOG002,validation,34947.0,0.7797710690139902,0.0133531493778671,0.9603729603729604,0.7668005931027886,0.1935723672701718
ks,BLOG002,validation,35530.0,0.7927795256264364,0.0133531493778671,0.9623709623709624,0.7805997991103458,0.1817711632606166
ks,BLOG002,validation,36113.0,0.8057879822388826,0.0133531493778671,0.964035964035964,0.7944229205529248,0.1696130434830391
ks,BLOG002,validation,36697.0,0.8188187518129282,0.0133531493778671,0.967032967032967,0.8081742956904386,0.1588586713425284
ks,BLOG002,validation,37280.0,0.8318272084253743,0.0133531493778671,0.9696969696969696,0.8219256708279523,0.1477712988690174
ks,BLOG002,validation,37863.0,0.8448356650378205,0.0133531493778671,0.9713619713619712,0.8357487922705314,0.1356131790914398
ks,BLOG002,validation,38446.0,0.8578441216502667,0.0133531493778671,0.975024975024975,0.8494284211029799,0.1255965539219951
ks,BLOG002,validation,39029.0,0.8708525782627128,0.0133531493778671,0.9766899766899768,0.8632515425455589,0.1134384341444177
ks,BLOG002,validation,39613.0,0.8838833478367584,0.0133531493778671,0.98001998001998,0.8769790022480509,0.1030409777719291
ks,BLOG002,validation,40196.0,0.8968918044492046,0.0133531493778671,0.9816849816849816,0.8908021236906299,0.0908828579943517
