model_id,model_family,model_name,dataset_type,feature_count,features,params,selected_flag,notes,train_auc,train_gini,train_ks,train_pr_auc,train_log_loss,train_brier_score,train_accuracy,train_precision,train_recall,train_f1,train_true_negative,train_false_positive,train_false_negative,train_true_positive,train_threshold,validation_auc,validation_gini,validation_ks,validation_pr_auc,validation_log_loss,validation_brier_score,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_true_negative,validation_false_positive,validation_false_negative,validation_true_positive,validation_threshold,validation_auc_increment,validation_max_vif,validation_vif_flag,validation_num_features_above_vif_threshold,validation_auc_train_validation_gap
T004,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'max_depth': 5, 'min_samples_leaf': 250, 'class_weight': None}",False,decision_tree_grid,0.8443317873622589,0.6886635747245178,0.5522546938407399,0.36283598186490024,0.1830485315041701,0.04992940931338553,0.9366184387939526,0.600531914893617,0.16114758778190122,0.25410758496511365,96816,751,5877,1129,0.5,0.844369936276953,0.688739872553906,0.5557921535106211,0.3535032158362628,0.18383249630147136,0.050315417021205414,0.9363188075953321,0.5894357743097239,0.1635031635031635,0.25599582898852974,41472,342,2512,491,0.5,,,,,-3.8148914694113856e-05
T005,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'max_depth': 7, 'min_samples_leaf': 250, 'class_weight': None}",False,decision_tree_grid,0.8568661335312416,0.7137322670624833,0.560051872798853,0.3790790875017325,0.18023793450784978,0.04950757360135626,0.9366184387939526,0.600531914893617,0.16114758778190122,0.25410758496511365,96816,751,5877,1129,0.5,0.8526086045457548,0.7052172090915096,0.5646724013060647,0.36671415702293514,0.18228458128278405,0.05004735468952311,0.9363188075953321,0.5894357743097239,0.1635031635031635,0.25599582898852974,41472,342,2512,491,0.5,,,,,0.004257528985486814
T006,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'max_depth': 5, 'min_samples_leaf': 100, 'class_weight': 'balanced'}",False,decision_tree_grid,0.8463791686619846,0.6927583373239692,0.548986784229648,0.3600993194769806,0.47253201991329025,0.1502611190354767,0.761458502672774,0.19069623090451396,0.7893234370539538,0.30717955839466743,74098,23469,1476,5530,0.5,0.8456012666085848,0.6912025332171696,0.5559771935148603,0.3508651953009611,0.4735275308891049,0.15042688241486638,0.7602918535377201,0.19099329287767486,0.7965367965367965,0.30810845623752176,31682,10132,611,2392,0.5,,,,,0.0007779020533997816
T007,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'max_depth': 7, 'min_samples_leaf': 100, 'class_weight': 'balanced'}",False,decision_tree_grid,0.8585685459458134,0.7171370918916269,0.5651322233749583,0.39072255625447905,0.46115088175629576,0.14706108162730663,0.7745498359997323,0.20042667052357535,0.7911789894376249,0.3198315157809705,75454,22113,1463,5543,0.5,0.8521979925337653,0.7043959850675305,0.5683320840445248,0.3751134925121934,0.4655948931818786,0.14837376309894398,0.7733895619965638,0.20013414940890417,0.7948717948717948,0.31975887474882786,32274,9540,616,2387,0.5,,,,,0.006370553412048174
RF001,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 300, 'max_depth': 5, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'class_weight': None}",False,random_forest_grid_plus_anti_overfit,0.8601652528016344,0.7203305056032687,0.5569704691917119,0.3956296263783149,0.1822952422515786,0.04993155144922606,0.9358056094785461,0.656350053361793,0.08778190122751926,0.15485332997607956,97245,322,6391,615,0.5,0.8592154047384353,0.7184308094768705,0.5603600015997778,0.3952597509665071,0.1823626757001077,0.049957281953069484,0.93602873909454,0.6642512077294686,0.09157509157509157,0.16095990635059995,41675,139,2728,275,0.5,,,,,0.000949848063199088
RF002,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 7, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'class_weight': None}",False,random_forest_grid_plus_anti_overfit,0.8657466169020444,0.7314932338040887,0.5686468258601017,0.40786824410173084,0.17858993282360272,0.04916574861368374,0.9367140657722357,0.6542130365659777,0.11747073936625749,0.19917715392061955,97132,435,6183,823,0.5,0.8626828202807542,0.7253656405615083,0.572938015253986,0.40029227730496786,0.17964106644388242,0.04944961278580521,0.9367873797889193,0.6574074074074074,0.11821511821511821,0.20039514535704206,41629,185,2648,355,0.5,,,,,0.0030637966212901935
RF003,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'class_weight': None}",False,random_forest_grid_plus_anti_overfit,0.8755302266343975,0.751060453268795,0.5886108081855348,0.4167229728650959,0.17490723694641228,0.04865562741063974,0.9370870109875398,0.65686994856723,0.12760491007707678,0.21369666547149516,97100,467,6112,894,0.5,0.8658102233220615,0.731620446644123,0.581533356393451,0.4021456457492704,0.17819456161326844,0.04926125942288869,0.9366535020193231,0.6362126245847176,0.12753912753912755,0.21248266296809987,41595,219,2620,383,0.5,,,,,0.009720003312336023
RF004,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 7, 'min_samples_leaf': 250, 'max_features': 'sqrt', 'class_weight': None}",False,random_forest_grid_plus_anti_overfit,0.8645209002691784,0.7290418005383568,0.567052636726345,0.39537729769074687,0.18001786654150953,0.0496954955590847,0.9357673586872328,0.6509926854754441,0.08892377961747074,0.1564736908200427,97233,334,6383,623,0.5,0.8621708563594057,0.7243417127188114,0.5725911100426813,0.3947876827335773,0.18057865166031642,0.049800120756460495,0.9359171742865431,0.6593673965936739,0.09024309024309024,0.15875805506736965,41674,140,2732,271,0.5,,,,,0.00235004390977267
RF005,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 7, 'min_samples_leaf': 100, 'max_features': 0.5, 'class_weight': 'balanced_subsample'}",False,random_forest_grid_plus_anti_overfit,0.8653374585392546,0.7306749170785092,0.5707241016348542,0.40777096176309197,0.45132948439296866,0.1437545604832966,0.779579815057424,0.2041380836468245,0.7900371110476734,0.32444314185228607,75988,21579,1471,5535,0.5,0.861833014006927,0.723666028013854,0.5762635508653589,0.3971560138963158,0.4530174580693693,0.14425156638736789,0.7792578708972042,0.2045961241639513,0.7945387945387945,0.32540061370610296,32538,9276,617,2386,0.5,,,,,0.0035044445323275664
ET001,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 300, 'max_depth': 5, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'class_weight': None}",False,extra_trees_grid_plus_anti_overfit,0.8383264891914192,0.6766529783828383,0.5156760792830064,0.3446289852060521,0.20240868679115065,0.05525064559449863,0.9332810572518719,0.6,0.012417927490722238,0.024332261222206684,97509,58,6919,87,0.5,0.8401772132938727,0.6803544265877455,0.5239708156195457,0.3556515098098233,0.20181679147176795,0.055094333303648775,0.9333065577794141,0.6,0.013986013986013986,0.02733485193621868,41786,28,2961,42,0.5,,,,,-0.0018507241024535714
ET002,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 7, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'class_weight': None}",False,extra_trees_grid_plus_anti_overfit,0.8466576827048216,0.6933153654096431,0.5304085701725902,0.36387201685564213,0.19551860362238468,0.05374925080995812,0.9332906199497002,0.6027397260273972,0.012560662289466172,0.024608501118568233,97509,58,6918,88,0.5,0.8476100118373041,0.6952200236746082,0.5334434064524465,0.3697191147408167,0.19510189914419349,0.05362726937227787,0.9333065577794141,0.5972222222222222,0.01431901431901432,0.02796747967479675,41785,29,2960,43,0.5,,,,,-0.0009523291324825545
ET003,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 10, 'min_samples_leaf': 100, 'max_features': 'sqrt', 'class_weight': None}",False,extra_trees_grid_plus_anti_overfit,0.853241366442111,0.706482732884222,0.542933005645394,0.3738124705587506,0.1908845739519147,0.05264683616683183,0.9332810572518719,0.5986394557823129,0.012560662289466172,0.024605060813644625,97508,59,6918,88,0.5,0.8525473824655917,0.7050947649311834,0.5426929219438905,0.3754868509926077,0.1908896183391018,0.052609251006701684,0.9333065577794141,0.5972222222222222,0.01431901431901432,0.02796747967479675,41785,29,2960,43,0.5,,,,,0.000693983976519319
ET004,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 7, 'min_samples_leaf': 250, 'max_features': 'sqrt', 'class_weight': None}",False,extra_trees_grid_plus_anti_overfit,0.8337567768307634,0.6675135536615269,0.5103356060312518,0.32213100926438265,0.20377332077739024,0.055895047058399955,0.9330037390148509,0.0,0.0,0.0,97567,0,7006,0,0.5,0.8336363059781055,0.6672726119562109,0.5161037842914726,0.32868849718473125,0.203760845516202,0.05587704373219935,0.9329941763170225,0.0,0.0,0.0,41814,0,3003,0,0.5,,,,,0.00012047085265798341
ET005,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 7, 'min_samples_leaf': 100, 'max_features': 0.5, 'class_weight': 'balanced'}",False,extra_trees_grid_plus_anti_overfit,0.8432116307254797,0.6864232614509593,0.5246401251322788,0.35235831524072275,0.503455004092052,0.16609537037689798,0.7504805255658726,0.1807446559395176,0.7711961176134742,0.29285346486354646,73077,24490,1603,5403,0.5,0.8425065710902991,0.6850131421805983,0.5285023007795284,0.3561113009949313,0.5039809711475838,0.16637429304815782,0.7485775486980387,0.18051797448782372,0.7775557775557775,0.2930104153595181,31214,10600,668,2335,0.5,,,,,0.0007050596351805272
GB001,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'learning_rate': 0.05, 'max_iter': 200, 'max_leaf_nodes': 15, 'min_samples_leaf': 100, 'l2_regularization': 0.0}",False,hist_gradient_boosting_grid_plus_anti_overfit,0.8741870782363859,0.7483741564727717,0.590000552728501,0.4258291773964773,0.17397755789603025,0.048124713944307604,0.938597917244413,0.6306386779812416,0.2015415358264345,0.3054624121146566,96740,827,5594,1412,0.5,0.8672193863756498,0.7344387727512995,0.5883792870448057,0.40855677006642377,0.1766747279519193,0.04874958682720502,0.9375013945601,0.604989604989605,0.1938061938061938,0.2935687263556116,41434,380,2421,582,0.5,,,,,0.006967691860736092
GB002,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'learning_rate': 0.05, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 100, 'l2_regularization': 0.0}",False,hist_gradient_boosting_grid_plus_anti_overfit,0.8825637231431362,0.7651274462862725,0.6031570359194323,0.44469028799177523,0.17017129906962652,0.04726983941065456,0.9394298719554761,0.6459600347523893,0.2122466457322295,0.31951009883970777,96752,815,5519,1487,0.5,0.8673757445819434,0.7347514891638869,0.587450527183631,0.40887487862808913,0.1765828997775184,0.048756916018175334,0.937278264944106,0.5983606557377049,0.19447219447219447,0.2935410907263131,41422,392,2419,584,0.5,,,,,0.015187978561192805
GB003,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'learning_rate': 0.03, 'max_iter': 400, 'max_leaf_nodes': 15, 'min_samples_leaf': 250, 'l2_regularization': 0.1}",False,hist_gradient_boosting_grid_plus_anti_overfit,0.8747272876168237,0.7494545752336474,0.5904343616530465,0.4249107376856974,0.17382268429751357,0.04813838770492095,0.9383110363095637,0.622085349758029,0.20182700542392235,0.3047742213600603,96708,859,5592,1414,0.5,0.8671654432523999,0.7343308865047997,0.5853150532444549,0.4104596902685944,0.17664812901278132,0.04874440499889165,0.9375013945601,0.6036960985626283,0.1958041958041958,0.2957002765903948,41428,386,2415,588,0.5,,,,,0.007561844364423864
GB004,boosting,HistGradientBoostingClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'learning_rate': 0.02, 'max_iter': 500, 'max_leaf_nodes': 15, 'min_samples_leaf': 250, 'l2_regularization': 1.0}",False,hist_gradient_boosting_grid_plus_anti_overfit,0.8731989827782574,0.7463979655565147,0.5880063866518703,0.4212607134883188,0.17453989814675716,0.04828600251543382,0.9382823482160787,0.6254545454545455,0.19640308307165286,0.2989354768629155,96743,824,5630,1376,0.5,0.8673145663029433,0.7346291326058867,0.5843366467559322,0.409037225534793,0.17673824044328626,0.048777660156977605,0.9373452038289042,0.6040554962646745,0.18847818847818848,0.28730964467005077,41443,371,2437,566,0.5,,,,,0.005884416475314014
XGB001,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",False,xgboost_grid_plus_anti_overfit,0.871527317002049,0.743054634004098,0.5846168715039597,0.42418723926535146,0.17476649143480324,0.04822906106710434,0.9384162259856751,0.6219827586206896,0.20596631458749642,0.30945743083851596,96690,877,5563,1443,0.5,0.8677369807374111,0.7354739614748222,0.5843512205974539,0.41213530323936,0.1764035602310706,0.04866291955113411,0.9384608519088738,0.6218905472636815,0.20812520812520813,0.31187624750499005,41434,380,2378,625,0.5,,,,,0.0037903362646378724
XGB002,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.03, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",False,xgboost_grid_plus_anti_overfit,0.8717779920024566,0.7435559840049133,0.584648715348336,0.4250400052036144,0.17460242874960222,0.04818367958068848,0.9383588497987052,0.6214223764093668,0.2045389666000571,0.3077749140893471,96694,873,5573,1433,0.5,0.8679456255866069,0.7358912511732139,0.5874768795560874,0.4122437035469477,0.17630419400204517,0.04864112287759781,0.9379253408304884,0.6095143706640238,0.2047952047952048,0.306580259222333,41420,394,2388,615,0.5,,,,,0.0038323664158497195
XGB003,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'max_depth': 2, 'learning_rate': 0.03, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.1}",False,xgboost_grid_plus_anti_overfit,0.865721046150179,0.731442092300358,0.5703564527699435,0.40260651100077177,0.17801769489620728,0.0490713007748127,0.9370583228940549,0.5921739130434782,0.19440479588923779,0.2927143778207608,96629,938,5644,1362,0.5,0.8667064349371711,0.7334128698743423,0.5832589470127136,0.4089274912058437,0.1770661752610975,0.04880017787218094,0.9373005779057054,0.598974358974359,0.19447219447219447,0.293614881850176,41423,391,2419,584,0.5,,,,,-0.0009853887869921696
XGB004,boosting,XGBClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 700, 'max_depth': 2, 'learning_rate': 0.02, 'subsample': 0.8, 'colsample_bytree': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.5}",False,xgboost_grid_plus_anti_overfit,0.8651436663559077,0.7302873327118153,0.5695902035899698,0.4014928412122542,0.1783374197289186,0.04913907125592232,0.9373260784332476,0.5990359333917616,0.19511846988295747,0.29435831180017225,96652,915,5639,1367,0.5,0.8664333904325294,0.7328667808650589,0.5821809366794299,0.40767047365687237,0.17731069900026492,0.04886685311794281,0.937278264944106,0.5991735537190083,0.19314019314019315,0.29211785444472427,41426,388,2423,580,0.5,,,,,-0.0012897240766217566
LGB001,boosting,LGBMClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 300, 'num_leaves': 15, 'learning_rate': 0.05, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'min_child_samples': 100}",False,lightgbm_grid_plus_anti_overfit,0.8821873983045463,0.7643747966090926,0.6015489034916639,0.4507671425040583,0.16981657052677568,0.047098835471936225,0.9397741290772953,0.6562224183583407,0.2122466457322295,0.32075064710957724,96788,779,5519,1487,0.5,0.8671195197239107,0.7342390394478213,0.5831311750381918,0.41050954311202037,0.17652912918524344,0.04871629608781164,0.9377468371376932,0.6108220603537982,0.19547119547119546,0.29616548940464177,41440,374,2416,587,0.5,,,,,0.01506787858063563
LGB002,boosting,LGBMClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag","{'n_estimators': 500, 'num_leaves': 31, 'learning_rate': 0.03, 'subsample': 0.9, 'colsample_bytree': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'min_child_samples': 100}",False,lightgbm_grid_plus_anti_overfit,0.8985044997193946,0.7970089994387892,0.6314923855906937,0.49250372760143535,0.1617618984418506,0.04520553839614082,0.9415814789668461,0.6950848194867334,0.22809020839280617,0.3434712520150457,96866,701,5408,1598,0.5,0.8659750550624421,0.7319501101248842,0.5828926418681046,0.4085491826738695,0.17700284905346755,0.048807788480402466,0.9380369056384854,0.6167355371900827,0.19880119880119881,0.30067992948879374,41443,371,2406,597,0.5,,,,,0.03252944465695251
