pd_band,predicted_pd,actual_default_rate,count,abs_error,split,model_id
"(0.05, 0.1]",0.07153054554021482,0.02288770053475936,4675,0.04864284500545546,validation,BNB014
"(0.1, 0.2]",0.14164529827964617,0.039111540318686626,4142,0.10253375796095954,validation,BNB014
"(0.2, 0.4]",0.28745884499625235,0.06861989205859677,3891,0.2188389529376556,validation,BNB014
"(0.4, 1.0]",0.796789435839876,0.22375025095362377,9962,0.5730391848862523,validation,BNB014
"(-0.001, 0.05]",0.006466833232212735,0.022852595077028026,35182,0.016385761844815293,validation,BNB015
"(0.05, 0.1]",0.07164495426281654,0.08808553971486761,1964,0.01644058545205107,validation,BNB015
"(0.1, 0.2]",0.14018136075866883,0.11306143520908622,1937,0.027119925549582605,validation,BNB015
"(0.2, 0.4]",0.2826290797340326,0.143101970865467,1167,0.13952710886856562,validation,BNB015
"(0.4, 1.0]",0.8352853862000333,0.3590978760674403,4567,0.47618751013259303,validation,BNB015
"(-0.001, 0.05]",0.01579365408361092,0.010665702535364035,22127,0.005127951548246886,validation,BNB016
"(0.05, 0.1]",0.07154002274008041,0.023117709437963947,4715,0.048422313302116465,validation,BNB016
"(0.1, 0.2]",0.14166926580576805,0.039291777831675964,4123,0.10237748797409209,validation,BNB016
"(0.2, 0.4]",0.286588929819198,0.06853903633084257,3881,0.2180498934883554,validation,BNB016
"(0.4, 1.0]",0.7959586308717731,0.22364858088456524,9971,0.5723100499872078,validation,BNB016
"(-0.001, 0.05]",0.006454111316836847,0.022819631134729602,35189,0.016365519817892756,validation,BNB017
"(0.05, 0.1]",0.07166985469035743,0.08930373360242179,1982,0.01763387891206436,validation,BNB017
"(0.1, 0.2]",0.14001625009939905,0.11307972902553413,1919,0.02693652107386492,validation,BNB017
"(0.2, 0.4]",0.28293572222482083,0.143101970865467,1167,0.13983375135935383,validation,BNB017
"(0.4, 1.0]",0.8352816911168658,0.3594298245614035,4560,0.4758518665554623,validation,BNB017
"(-0.001, 0.05]",0.015840198056926914,0.010709928148583308,22129,0.005130269908343607,validation,BNB018
"(0.05, 0.1]",0.07157250542508989,0.022857142857142857,4725,0.048715362567947035,validation,BNB018
"(0.1, 0.2]",0.1416488937692436,0.039524733268671196,4124,0.10212416050057241,validation,BNB018
"(0.2, 0.4]",0.2856984647868383,0.06832298136645963,3864,0.21737548342037866,validation,BNB018
"(0.4, 1.0]",0.7950032783313441,0.2236591478696742,9975,0.5713441304616699,validation,BNB018
"(-0.001, 0.05]",0.01793830818455981,0.015291698792084297,31128,0.0026466093924755116,validation,CAT001
"(0.05, 0.1]",0.07187626454578382,0.07452638171285424,6387,0.0026501171670704204,validation,CAT001
"(0.1, 0.2]",0.13628727332781876,0.15166949632144877,3534,0.015382222993630013,validation,CAT001
"(0.2, 0.4]",0.2852125975729009,0.29815428300993846,2113,0.012941685437037553,validation,CAT001
"(0.4, 1.0]",0.5475170883941892,0.5347432024169184,1655,0.012773885977270805,validation,CAT001
"(-0.001, 0.05]",0.017723445610601324,0.015035906642728905,31192,0.002687538967872419,validation,CAT002
"(0.05, 0.1]",0.07160320086948739,0.0752022846263684,6303,0.0035990837568810052,validation,CAT002
"(0.1, 0.2]",0.13672557458520118,0.1485632183908046,3480,0.011837643805603426,validation,CAT002
"(0.2, 0.4]",0.2850066629027093,0.2970749542961609,2188,0.012068291393451558,validation,CAT002
"(0.4, 1.0]",0.546966028441029,0.5399032648125756,1654,0.007062763628453483,validation,CAT002
"(-0.001, 0.05]",0.017988512019985786,0.015562700964630225,31100,0.0024258110553555604,validation,CAT003
"(0.05, 0.1]",0.07157145538902655,0.07369897164225615,6418,0.0021275162532296,validation,CAT003
"(0.1, 0.2]",0.13572139046574241,0.14795772636389604,3501,0.012236335898153622,validation,CAT003
"(0.2, 0.4]",0.28622721747289726,0.2968822708236389,2149,0.010655053350741628,validation,CAT003
"(0.4, 1.0]",0.5463175200325201,0.5397210430563978,1649,0.006596476976122312,validation,CAT003
"(-0.001, 0.05]",0.018058939499105125,0.015393037709722088,31053,0.0026659017893830364,validation,CAT004
"(0.05, 0.1]",0.07175913279226803,0.07287012786935758,6491,0.0011109950770895466,validation,CAT004
"(0.1, 0.2]",0.1363813695299961,0.15146348394430237,3519,0.015082114414306264,validation,CAT004
"(0.2, 0.4]",0.28639485282961885,0.3001429252024774,2099,0.013748072372858522,validation,CAT004
"(0.4, 1.0]",0.5441816090676022,0.5371601208459215,1655,0.007021488221680694,validation,CAT004
"(-0.001, 0.05]",0.017067565566420122,0.014323006113897094,29114,0.0027445594525230283,validation,EASTACK001
"(0.05, 0.1]",0.07174261850069277,0.05280064244127685,4981,0.018941976059415923,validation,EASTACK001
"(0.1, 0.2]",0.14416844056936015,0.09393183707398171,4812,0.05023660349537844,validation,EASTACK001
"(0.2, 0.4]",0.2910141043207553,0.20238824249846907,3266,0.08862586182228624,validation,EASTACK001
"(0.4, 1.0]",0.5314201717418661,0.4576399394856278,2644,0.07378023225623825,validation,EASTACK001
"(-0.001, 0.05]",0.033131372992771524,0.01372626582278481,25280,0.019405107169986714,validation,ET001
"(0.05, 0.1]",0.0705115858169964,0.06111111111111111,9720,0.009400474705885294,validation,ET001
"(0.1, 0.2]",0.1398661258091546,0.17020555681048113,8854,0.030339431001326522,validation,ET001
"(0.2, 0.4]",0.23283121069802346,0.5736782902137233,889,0.3408470795156998,validation,ET001
"(0.4, 1.0]",0.5357748904105338,0.6081081081081081,74,0.07233321769757428,validation,ET001
"(-0.001, 0.05]",0.02789427329109245,0.014242000679989422,26471,0.013652272611103028,validation,ET002
"(0.05, 0.1]",0.07100258145553397,0.057745766995198386,7914,0.01325681446033558,validation,ET002
"(0.1, 0.2]",0.14257596201078596,0.14405986903648269,8552,0.001483907025696729,validation,ET002
"(0.2, 0.4]",0.24868588570205336,0.49278579356270813,1802,0.24409990786065477,validation,ET002
"(0.4, 1.0]",0.5354311899562069,0.6282051282051282,78,0.09277393824892133,validation,ET002
"(-0.001, 0.05]",0.025407574651715146,0.013493031680899043,27051,0.011914542970816103,validation,ET003
"(0.05, 0.1]",0.07175174109979371,0.05946163117717959,7467,0.012290109922614117,validation,ET003
"(0.1, 0.2]",0.14127930151224616,0.13490941796222536,7783,0.0063698835500207995,validation,ET003
"(0.2, 0.4]",0.2608289405592329,0.4433805162364696,2402,0.18255157567723673,validation,ET003
"(0.4, 1.0]",0.5014280189972389,0.6929824561403509,114,0.19155443714311204,validation,ET003
"(-0.001, 0.05]",0.030849865297294044,0.01360191463901077,25070,0.017247950658283273,validation,ET004
"(0.05, 0.1]",0.06952162366232154,0.06400602409638555,9296,0.0055155995659359885,validation,ET004
"(0.1, 0.2]",0.14584740817272002,0.16723797652435857,9627,0.02139056835163855,validation,ET004
"(0.2, 0.4]",0.22024494511673606,0.5546116504854369,824,0.33436670536870083,validation,ET004
"(0.05, 0.1]",0.09632035081003827,0.0,461,0.09632035081003827,validation,ET005
"(0.1, 0.2]",0.1568366326314719,0.007338740826573967,12945,0.14949789180489795,validation,ET005
"(0.2, 0.4]",0.27634078859032213,0.023196050584973288,14787,0.25314473800534887,validation,ET005
"(0.4, 1.0]",0.6286181523283891,0.15429499518768047,16624,0.47432315714070866,validation,ET005
"(-0.001, 0.05]",0.017667500188947232,0.015495402816176944,31106,0.002172097372770288,validation,GB001
"(0.05, 0.1]",0.07153815261099504,0.07387988560533841,6294,0.0023417329943433707,validation,GB001
"(0.1, 0.2]",0.13635615495248946,0.14277652370203162,3544,0.00642036874954216,validation,GB001
"(0.2, 0.4]",0.292858627381768,0.30004498425551057,2223,0.007186356873742583,validation,GB001
"(0.4, 1.0]",0.5354847694396726,0.5351515151515152,1650,0.0003332542881574474,validation,GB001
"(-0.001, 0.05]",0.01743187778554772,0.015295695491122748,31316,0.002136182294424971,validation,GB002
"(0.05, 0.1]",0.07093196687725567,0.07628108829911534,5991,0.0053491214218596705,validation,GB002
"(0.1, 0.2]",0.13865313410052515,0.14007891770011274,3548,0.0014257835995875878,validation,GB002
"(0.2, 0.4]",0.28732636405758644,0.29396209784045835,2269,0.006635733782871911,validation,GB002
"(0.4, 1.0]",0.5335014020019728,0.5333727111636148,1693,0.000128690838357981,validation,GB002
"(-0.001, 0.05]",0.017470789573645996,0.01558433212300376,31121,0.0018864574506422364,validation,GB003
"(0.05, 0.1]",0.07133920093154252,0.07201414563574988,6221,0.0006749447042073697,validation,GB003
"(0.1, 0.2]",0.1365558634756786,0.14182625589786288,3603,0.005270392422184272,validation,GB003
"(0.2, 0.4]",0.2921216963926439,0.3009090909090909,2200,0.008787394516447,validation,GB003
"(0.4, 1.0]",0.5358253710969909,0.5364832535885168,1672,0.0006578824915258741,validation,GB003
"(-0.001, 0.05]",0.017672123367061792,0.015495135622704723,31042,0.002176987744357069,validation,GB004
"(0.05, 0.1]",0.0716398192009773,0.07196731615336266,6364,0.0003274969523853616,validation,GB004
"(0.1, 0.2]",0.1362090281483041,0.14414923685698133,3538,0.007940208708677232,validation,GB004
"(0.2, 0.4]",0.2930218599797418,0.3014871563767463,2219,0.008465296397004496,validation,GB004
"(0.4, 1.0]",0.5333242268002831,0.5350665054413543,1654,0.0017422786410711266,validation,GB004
"(-0.001, 0.05]",0.002939188788234495,0.045163849090278124,40342,0.04222466030204363,validation,GNB001
"(0.05, 0.1]",0.0724720356141901,0.19857235561323816,1541,0.12610031999904805,validation,GNB001
"(0.1, 0.2]",0.1404351153862357,0.2222222222222222,1746,0.0817871068359865,validation,GNB001
"(0.2, 0.4]",0.2666883959150974,0.35676625659050965,569,0.09007786067541224,validation,GNB001
"(0.4, 1.0]",0.8002488055712077,0.4588045234248788,619,0.3414442821463289,validation,GNB001
"(-0.001, 0.05]",0.0035044158061005586,0.038867167404053916,38876,0.03536275159795336,validation,GNB007
"(0.05, 0.1]",0.0743094945592375,0.18325991189427313,2270,0.10895041733503563,validation,GNB007
"(0.1, 0.2]",0.12705329989216674,0.22640832436311445,2787,0.09935502447094771,validation,GNB007
"(0.2, 0.4]",0.26606059717821534,0.5081081081081081,370,0.2420475109298928,validation,GNB007
"(0.4, 1.0]",0.8021284637113316,0.5,514,0.3021284637113316,validation,GNB007
"(-0.001, 0.05]",0.0041382433714785664,0.03371461330567006,36631,0.029576369934191497,validation,GNB008
"(0.05, 0.1]",0.07259394725038773,0.1261759822910902,1807,0.05358203504070247,validation,GNB008
"(0.1, 0.2]",0.1481250234006557,0.16060462919225318,2117,0.012479605791597487,validation,GNB008
"(0.2, 0.4]",0.2742485929209138,0.21812596006144394,3255,0.05612263285946986,validation,GNB008
"(0.4, 1.0]",0.7345746634031484,0.48659384309831183,1007,0.24798082030483654,validation,GNB008
"(-0.001, 0.05]",0.0031718659612032483,0.042424849197807424,39953,0.03925298323660417,validation,GNB009
"(0.05, 0.1]",0.07350198325304398,0.18316326530612245,1960,0.10966128205307847,validation,GNB009
"(0.1, 0.2]",0.13272402584964887,0.24595141700404857,1976,0.1132273911543997,validation,GNB009
"(0.2, 0.4]",0.27113694216720796,0.4861878453038674,362,0.21505090313665942,validation,GNB009
"(0.4, 1.0]",0.81387297912247,0.5070671378091873,566,0.3068058413132827,validation,GNB009
"(-0.001, 0.05]",0.0030193680492469213,0.044984399184335305,40703,0.041965031135088385,validation,GNB010
"(0.05, 0.1]",0.07242247584064035,0.19609856262833675,1948,0.1236760867876964,validation,GNB010
"(0.1, 0.2]",0.12987315684697506,0.292118582791034,1383,0.1622454259440589,validation,GNB010
"(0.2, 0.4]",0.2742829457910963,0.5115384615384615,260,0.2372555157473652,validation,GNB010
"(0.4, 1.0]",0.8341378334500095,0.4837476099426386,523,0.35039022350737087,validation,GNB010
"(-0.001, 0.05]",0.022429536004969497,0.020365005793742758,34520,0.0020645302112267394,validation,LASSOSTACK001
"(0.05, 0.1]",0.07140360173691426,0.0952628839146278,3842,0.023859282177713534,validation,LASSOSTACK001
"(0.1, 0.2]",0.1419817840342183,0.15791393143690738,2742,0.015932147402689084,validation,LASSOSTACK001
"(0.2, 0.4]",0.28179936037330844,0.30677290836653387,2008,0.02497354799322543,validation,LASSOSTACK001
"(0.4, 1.0]",0.5922727219110653,0.5190615835777126,1705,0.07321113833335269,validation,LASSOSTACK001
"(-0.001, 0.05]",0.01694379213024336,0.015354104024054764,31262,0.0015896881061885967,validation,LGB001
"(0.05, 0.1]",0.07086534977414949,0.07647740440324449,6041,0.0056120546290950035,validation,LGB001
"(0.1, 0.2]",0.13846259599632266,0.13604876697146023,3609,0.002413829024862424,validation,LGB001
"(0.2, 0.4]",0.28812724583285687,0.3013080739738385,2217,0.013180828140981649,validation,LGB001
"(0.4, 1.0]",0.5411082178364035,0.5343601895734598,1688,0.006748028262943739,validation,LGB001
"(-0.001, 0.05]",0.016293280976636237,0.015895769622833844,31392,0.00039751135380239333,validation,LGB002
"(0.05, 0.1]",0.07071428135341125,0.07549441100601892,5815,0.00478012965260767,validation,LGB002
"(0.1, 0.2]",0.13880760131927175,0.13652628681530415,3633,0.0022813145039675964,validation,LGB002
"(0.2, 0.4]",0.28666895895890687,0.2921249450065992,2273,0.005455986047692318,validation,LGB002
"(0.4, 1.0]",0.5413892483613775,0.5311032863849765,1704,0.01028596197640097,validation,LGB002
"(-0.001, 0.05]",0.016812543610234668,0.015490974267059275,31244,0.0013215693431753925,validation,LGB003
"(0.05, 0.1]",0.07084000574638807,0.07446452476572958,5976,0.0036245190193415072,validation,LGB003
"(0.1, 0.2]",0.13808603083077137,0.13944006523511823,3679,0.0013540344043468655,validation,LGB003
"(0.2, 0.4]",0.28790258568047306,0.29073909171861084,2246,0.002836506038137787,validation,LGB003
"(0.4, 1.0]",0.5427122416317615,0.5430622009569378,1672,0.0003499593251763411,validation,LGB003
"(-0.001, 0.05]",0.01673688354762524,0.015378700499807767,31212,0.0013581830478174746,validation,LGB004
"(0.05, 0.1]",0.07115309012489271,0.07452687991961146,5971,0.003373789794718751,validation,LGB004
"(0.1, 0.2]",0.13794862612520245,0.13728129205921938,3715,0.0006673340659830718,validation,LGB004
"(0.2, 0.4]",0.2877660406924152,0.2943530457981325,2249,0.006587005105717303,validation,LGB004
"(0.4, 1.0]",0.5415077096030154,0.5425149700598803,1670,0.0010072604568648336,validation,LGB004
"(-0.001, 0.05]",0.022077134452148678,0.02026909470509772,34486,0.0018080397470509567,validation,LRSTACK001
"(0.05, 0.1]",0.07145677666634326,0.09518855656697009,3845,0.02373177990062683,validation,LRSTACK001
"(0.1, 0.2]",0.1421389434855734,0.16141874773796597,2763,0.019279804252392563,validation,LRSTACK001
"(0.2, 0.4]",0.28336388496824744,0.3037037037037037,2025,0.02033981873545626,validation,LRSTACK001
"(0.4, 1.0]",0.5939064227303852,0.516489988221437,1698,0.0774164345089482,validation,LRSTACK001
"(-0.001, 0.05]",0.017488087787259556,0.017111997236961916,31849,0.00037609055029763985,validation,NN001
"(0.05, 0.1]",0.07232713192273565,0.07914714908738492,6191,0.006820017164649264,validation,NN001
"(0.1, 0.2]",0.13796373150676516,0.15688073394495414,3270,0.018917002438188973,validation,NN001
"(0.2, 0.4]",0.2818951507092124,0.318484383000512,1953,0.03658923229129962,validation,NN001
"(0.4, 1.0]",0.5476103633389806,0.536036036036036,1554,0.01157432730294461,validation,NN001
"(-0.001, 0.05]",0.019167198963488584,0.01719568168595255,30938,0.001971517277536035,validation,NN002
"(0.05, 0.1]",0.0721277289138758,0.06698271907019422,6539,0.005145009843681575,validation,NN002
"(0.1, 0.2]",0.13686635224445887,0.15958005249343832,3810,0.02271370024897945,validation,NN002
"(0.2, 0.4]",0.2829093299497926,0.3060724779627816,2042,0.023163148012988966,validation,NN002
"(0.4, 1.0]",0.529533800813484,0.5376344086021505,1488,0.008100607788666503,validation,NN002
"(-0.001, 0.05]",0.01617485256237472,0.015853775240039555,31349,0.000321077322335165,validation,NN003
"(0.05, 0.1]",0.07104572668206698,0.07294242317202403,5662,0.0018966964899570504,validation,NN003
"(0.1, 0.2]",0.13633868867131385,0.1373726821624445,3829,0.001033993491130647,validation,NN003
"(0.2, 0.4]",0.28808375914340356,0.28833172613307617,2074,0.00024796698967261,validation,NN003
"(0.4, 1.0]",0.5435603194727653,0.509196006305833,1903,0.034364313166932337,validation,NN003
"(-0.001, 0.05]",0.017798867378714528,0.01635818561001043,30688,0.0014406817687040996,validation,NN004
"(0.05, 0.1]",0.0729420345402397,0.07336427608923492,6679,0.00042224154899521416,validation,NN004
"(0.1, 0.2]",0.13410833964925867,0.1354110693175712,3722,0.001302729668312519,validation,NN004
"(0.2, 0.4]",0.2846226750984696,0.31022615535889875,2034,0.025603480260429134,validation,NN004
"(0.4, 1.0]",0.5298517575286205,0.5171192443919717,1694,0.012732513136648804,validation,NN004
"(-0.001, 0.05]",0.01926470451793081,0.018361337259657023,28865,0.0009033672582737864,validation,NN005
"(0.05, 0.1]",0.0720271449997608,0.06188157688079158,6367,0.010145568118969224,validation,NN005
"(0.1, 0.2]",0.13770429058539488,0.12242669993761697,6412,0.015277590647777908,validation,NN005
"(0.2, 0.4]",0.2742087443590124,0.33226982680036465,2194,0.058061082441352274,validation,NN005
"(0.4, 1.0]",0.5491125065014338,0.5771195097037793,979,0.028007003202345504,validation,NN005
"(-0.001, 0.05]",0.017928807452543685,0.01694320357370772,31340,0.000985603878835964,validation,NN006
"(0.05, 0.1]",0.07241045376743382,0.07350400502591488,6367,0.0010935512584810542,validation,NN006
"(0.1, 0.2]",0.13729640709628996,0.1517476555839727,3519,0.014451248487682755,validation,NN006
"(0.2, 0.4]",0.2813386054383127,0.3127182044887781,2005,0.03137959905046539,validation,NN006
"(0.4, 1.0]",0.545181057520993,0.5315258511979823,1586,0.013655206323010649,validation,NN006
"(-0.001, 0.05]",0.016691937367747604,0.016314718229232923,31444,0.00037721913851468045,validation,NN007
"(0.05, 0.1]",0.0714209451230101,0.07175358767938397,5714,0.00033264255637387163,validation,NN007
"(0.1, 0.2]",0.13539891092027592,0.14456578263130526,3846,0.00916687171102934,validation,NN007
"(0.2, 0.4]",0.28849626138806567,0.3055555555555556,2232,0.017059294167489913,validation,NN007
"(0.4, 1.0]",0.5312151994962208,0.5325743200506009,1581,0.0013591205543801443,validation,NN007
"(-0.001, 0.05]",0.015157779358485023,0.017435458216077327,32692,0.0022776788575923045,validation,NN008
"(0.05, 0.1]",0.0717581494751141,0.0815024805102764,5644,0.009744331035162312,validation,NN008
"(0.1, 0.2]",0.13740139426070713,0.17389875082182774,3042,0.0364973565611206,validation,NN008
"(0.2, 0.4]",0.28535018582377153,0.3427047988366457,2063,0.057354613012874145,validation,NN008
"(0.4, 1.0]",0.5253045883539943,0.5356104651162791,1376,0.010305876762284782,validation,NN008
"(-0.001, 0.05]",0.016053675709628366,0.014838752225812834,30326,0.0012149234838155325,validation,NN009
"(0.05, 0.1]",0.07175218755362765,0.06721433905899925,6695,0.004537848494628405,validation,NN009
"(0.1, 0.2]",0.13706689199094313,0.14507370054305663,3867,0.008006808552113498,validation,NN009
"(0.2, 0.4]",0.28503997118865376,0.2952875054042369,2313,0.010247534215583165,validation,NN009
"(0.4, 1.0]",0.5336449985878835,0.531559405940594,1616,0.0020855926472894692,validation,NN009
"(-0.001, 0.05]",0.021113360031291183,0.014922322158626329,29352,0.0061910378726648535,validation,NN010
"(0.05, 0.1]",0.07099710754463028,0.05983523630582454,6919,0.011161871238805736,validation,NN010
"(0.1, 0.2]",0.1392176721690048,0.12878971622604898,4123,0.010427955942955813,validation,NN010
"(0.2, 0.4]",0.28117838028917547,0.25942440210782325,2467,0.021753978181352218,validation,NN010
"(0.4, 1.0]",0.5284732848893062,0.5010224948875256,1956,0.027450790001780634,validation,NN010
"(-0.001, 0.05]",0.01939154414848257,0.017155273057465302,30836,0.002236271091017268,validation,NN011
"(0.05, 0.1]",0.07201633207282622,0.06656370656370657,6475,0.005452625509119652,validation,NN011
"(0.1, 0.2]",0.13602371018020862,0.15443037974683543,3950,0.018406669566626815,validation,NN011
"(0.2, 0.4]",0.2817466126408514,0.3047711781888997,2054,0.023024565548048326,validation,NN011
"(0.4, 1.0]",0.5267816582671349,0.53728362183755,1502,0.010501963570415107,validation,NN011
"(-0.001, 0.05]",0.01885385921710108,0.016726839124242325,30191,0.0021270200928587557,validation,NN012
"(0.05, 0.1]",0.07189576103019454,0.059854014598540145,6165,0.012041746431654399,validation,NN012
"(0.1, 0.2]",0.13664620357452448,0.1307743807185896,4481,0.005871822855934877,validation,NN012
"(0.2, 0.4]",0.2796282626845363,0.2932098765432099,2268,0.013581613858673625,validation,NN012
"(0.4, 1.0]",0.554706033714049,0.5128504672897196,1712,0.041855566424329416,validation,NN012
"(-0.001, 0.05]",0.018681807713557815,0.017272698301411774,31379,0.0014091094121460417,validation,NN013
"(0.05, 0.1]",0.07229360944512643,0.0710691823899371,6360,0.0012244270551893255,validation,NN013
"(0.1, 0.2]",0.13707381473689784,0.15939549472483605,3507,0.022321679987938214,validation,NN013
"(0.2, 0.4]",0.2814919229034395,0.3071705426356589,2064,0.02567861973221941,validation,NN013
"(0.4, 1.0]",0.5397037843281738,0.5414731254147312,1507,0.0017693410865574632,validation,NN013
"(-0.001, 0.05]",0.017899144843593347,0.016811855090166833,31109,0.0010872897534265138,validation,NN014
"(0.05, 0.1]",0.07306253445785738,0.07511811023622048,6350,0.0020555757783631,validation,NN014
"(0.1, 0.2]",0.1337234487199577,0.1439084219133279,3669,0.010184973193370195,validation,NN014
"(0.2, 0.4]",0.2898323533316988,0.30985915492957744,2130,0.02002680159787862,validation,NN014
"(0.4, 1.0]",0.5322698278163217,0.522771007055805,1559,0.009498820760516669,validation,NN014
"(-0.001, 0.05]",0.018171381132016516,0.015736381977135172,29740,0.002434999154881344,validation,NN015
"(0.05, 0.1]",0.07154495844257087,0.06288916562889166,6424,0.008655792813679217,validation,NN015
"(0.1, 0.2]",0.1297595404651639,0.12006283662477558,4456,0.009696703840388302,validation,NN015
"(0.2, 0.4]",0.2872114128492181,0.28534814181973517,2341,0.0018632710294829158,validation,NN015
"(0.4, 1.0]",0.5303050515457152,0.5,1856,0.030305051545715167,validation,NN015
"(-0.001, 0.05]",0.01976516691614738,0.016145139813581892,30040,0.0036200271025654887,validation,NN016
"(0.05, 0.1]",0.0727065229305551,0.06617989746776448,6437,0.0065266254627906195,validation,NN016
"(0.1, 0.2]",0.13520011523735168,0.12566964285714285,4480,0.009530472380208821,validation,NN016
"(0.2, 0.4]",0.28152132974531235,0.30187814933577645,2183,0.020356819590464093,validation,NN016
"(0.4, 1.0]",0.5554445777206983,0.518783542039356,1677,0.03666103568134238,validation,NN016
"(-0.001, 0.05]",0.0172883457039336,0.016686963104367573,30383,0.0006013825995660263,validation,NN017
"(0.05, 0.1]",0.07250862190028742,0.06728887550805358,6643,0.00521974639223384,validation,NN017
"(0.1, 0.2]",0.1331294654541139,0.13811485340441,4127,0.0049853879502961,validation,NN017
"(0.2, 0.4]",0.28362753178971245,0.31133363677742376,2197,0.02770610498771131,validation,NN017
"(0.4, 1.0]",0.5349862405814407,0.5419222903885481,1467,0.006936049807107381,validation,NN017
"(-0.001, 0.05]",0.01642026774165355,0.016357896750741365,31361,6.237099091218473e-05,validation,NN018
"(0.05, 0.1]",0.07065642295691392,0.07446970853044407,6553,0.0038132855735301535,validation,NN018
"(0.1, 0.2]",0.13989752604770891,0.15537720706260033,3115,0.015479681014891417,validation,NN018
"(0.2, 0.4]",0.2874963476929915,0.3097385031559964,2218,0.022242155463004898,validation,NN018
"(0.4, 1.0]",0.5367155677523116,0.5292993630573248,1570,0.007416204694986717,validation,NN018
"(-0.001, 0.05]",0.017851158954010887,0.014848865665718632,30238,0.0030022932882922543,validation,NN019
"(0.05, 0.1]",0.07169149793514329,0.06356563482867075,6041,0.008125863106472536,validation,NN019
"(0.1, 0.2]",0.13733159771327422,0.12908348457350272,4408,0.008248113139771501,validation,NN019
"(0.2, 0.4]",0.2867622241817326,0.2865697177074423,2338,0.00019250647429031043,validation,NN019
"(0.4, 1.0]",0.535436065785568,0.51953125,1792,0.015904815785568016,validation,NN019
"(-0.001, 0.05]",0.02067510733937489,0.019892394939653918,34385,0.000782712399720973,validation,NNSTACK001
"(0.05, 0.1]",0.07127496138750862,0.09399893786510886,3766,0.022723976477600244,validation,NNSTACK001
"(0.1, 0.2]",0.14178469020661386,0.16068433411606844,2981,0.01889964390945459,validation,NNSTACK001
"(0.2, 0.4]",0.2763717656047808,0.30623818525519847,2116,0.029866419650417697,validation,NNSTACK001
"(0.4, 1.0]",0.5990324133554326,0.5340981516889739,1569,0.06493426166645866,validation,NNSTACK001
"(-0.001, 0.05]",0.036036557891850424,0.00390625,1024,0.032130307891850424,validation,RASTACK001
"(0.05, 0.1]",0.07670110220061808,0.004526748971193415,2430,0.07217435322942467,validation,RASTACK001
"(0.1, 0.2]",0.14790819316486398,0.0059111292295148795,4906,0.1419970639353491,validation,RASTACK001
"(0.2, 0.4]",0.30454783148509246,0.01085944771951598,9669,0.2936883837655765,validation,RASTACK001
"(0.4, 1.0]",0.6911827799042504,0.10654024189935792,26788,0.5846425380048924,validation,RASTACK001
"(-0.001, 0.05]",0.022620166930127236,0.015943962641761174,29980,0.006676204288366062,validation,RF001
"(0.05, 0.1]",0.07255773949934972,0.06474691468431408,5591,0.007810824815035644,validation,RF001
"(0.1, 0.2]",0.12920018218351367,0.1313758389261745,5960,0.0021756567426608198,validation,RF001
"(0.2, 0.4]",0.29712787560706566,0.35198633062793677,2341,0.05485845502087111,validation,RF001
"(0.4, 1.0]",0.4912684762614477,0.5883597883597883,945,0.0970913120983406,validation,RF001
"(-0.001, 0.05]",0.019654197234892333,0.014826466749221862,29879,0.004827730485670471,validation,RF002
"(0.05, 0.1]",0.07436621620107293,0.0638680659670165,6670,0.010498150234056439,validation,RF002
"(0.1, 0.2]",0.13338347628896388,0.14245629181955535,4633,0.009072815530591472,validation,RF002
"(0.2, 0.4]",0.29190526176427234,0.32620320855614976,2431,0.03429794679187742,validation,RF002
"(0.4, 1.0]",0.4970026719361246,0.5656146179401993,1204,0.06861194600407472,validation,RF002
"(-0.001, 0.05]",0.0175626595044528,0.014120494889725659,29744,0.0034421646147271417,validation,RF003
"(0.05, 0.1]",0.07343686000728011,0.06450203843913803,6868,0.008934821568142085,validation,RF003
"(0.1, 0.2]",0.1378090242226889,0.14083865086599817,4388,0.0030296266433092744,validation,RF003
"(0.2, 0.4]",0.2913735167649751,0.32193396226415094,2544,0.03056044549917586,validation,RF003
"(0.4, 1.0]",0.49883198688915564,0.5522388059701493,1273,0.05340681908099365,validation,RF003
"(-0.001, 0.05]",0.019730927225100003,0.014510442093843234,29496,0.00522048513125677,validation,RF004
"(0.05, 0.1]",0.07424673214232912,0.06156604901374776,6692,0.012680683128581359,validation,RF004
"(0.1, 0.2]",0.13440476600125686,0.14164193867457964,5055,0.007237172673322773,validation,RF004
"(0.2, 0.4]",0.29176047252607673,0.33682514101531025,2482,0.04506466848923352,validation,RF004
"(0.4, 1.0]",0.4826106389993353,0.5595238095238095,1092,0.07691317052447422,validation,RF004
"(0.05, 0.1]",0.08470069655896811,0.005054493760859264,6331,0.07964620279810886,validation,RF005
"(0.1, 0.2]",0.14566524749291918,0.012321572852141126,14852,0.13334367464077804,validation,RF005
"(0.2, 0.4]",0.295493772445507,0.027086981903093988,8565,0.268406790542413,validation,RF005
"(0.4, 1.0]",0.6342113377168382,0.1696197491538921,15069,0.46459158856294613,validation,RF005
"(-0.001, 0.05]",0.018099926998828078,0.015494327390599676,30850,0.0026055996082284018,validation,RFSTACK001
"(0.05, 0.1]",0.07222761461976447,0.06885903967886367,6477,0.003368574940900801,validation,RFSTACK001
"(0.1, 0.2]",0.13146148060503973,0.14825174825174825,3575,0.016790267646708518,validation,RFSTACK001
