model_id,split,threshold,approval_rate,rejection_rate,approved_bad_rate,rejected_bad_rate,captured_bad_share_rejected,avg_approved_pd,avg_rejected_pd
GB003,train,0.43,0.9678597725990457,0.03214022740095436,0.05015215587084535,0.5742338589705445,0.2754781615757922,0.05098988155540002,0.5553680182931744
GB003,train,0.44,0.9693802415537471,0.030619758446252858,0.05084294324806898,0.5783885071830106,0.26434484727376534,0.051590943488469515,0.5613848435661656
GB003,train,0.45,0.9709293986019336,0.02907060139806642,0.051539893433661964,0.5832236842105263,0.2530687981729946,0.05221858286354022,0.5675889564423278
GB003,train,0.46,0.9723351151826953,0.02766488481730466,0.052016129032258066,0.5935015554787418,0.2450756494433343,0.05280090118708348,0.5733094257745792
GB003,train,0.47,0.9737408317634572,0.026259168236542892,0.05261865713415892,0.6001456664238893,0.23522694833000285,0.05339559178127896,0.5791212225623501
GB003,train,0.48,0.975242175322502,0.024757824677498017,0.053233840602447444,0.6091154886056392,0.22509277761918356,0.054044214868216214,0.5854517544798544
GB003,train,0.49,0.9768678339533149,0.023132166046685092,0.054006695773048535,0.6155436130632492,0.21253211532971739,0.0547613724349625,0.5925120139509492
GB003,train,0.5,0.9782639878362483,0.021736012163751636,0.05466275659824047,0.622085349758029,0.20182700542392235,0.05538912681012678,0.5987998806830339
GB003,train,0.51,0.9796983925104951,0.02030160748950494,0.055363591996095654,0.6283560998586906,0.19040822152440764,0.056046815105556355,0.605456238296871
GB003,train,0.52,0.9806642249911545,0.019335775008845497,0.05575762303634289,0.6369930761622157,0.1838424207821867,0.0564985093325468,0.6099906878864981
GB003,train,0.53,0.9820508161762597,0.017949183823740354,0.05641894523642595,0.645711241342568,0.17299457607764773,0.05715997810927559,0.6165576396155242
GB003,train,0.54,0.983475658152678,0.016524341847321967,0.05713452282561136,0.6539351851851852,0.16129032258064516,0.05785170015900955,0.6236236681800742
GB003,train,0.55,0.9848048731508133,0.015195126849186693,0.057766254952225586,0.6651982378854625,0.150870682272338,0.05850920100269276,0.6305023570844522
GB003,train,0.56,0.9859810849836956,0.0140189150163044,0.05839564724024557,0.6718963165075034,0.14059377676277476,0.05910119323004376,0.6368574836960327
GB003,train,0.57,0.9869373547665268,0.013062645233473268,0.058910732799131844,0.677891654465593,0.13217242363688267,0.059591348890651395,0.6421196606962273
GB003,train,0.58,0.9880275023189542,0.011972497681045777,0.059484519120024004,0.6869009584664537,0.12275192691978304,0.06015966689240437,0.6482610690721986
GB003,train,0.59,0.989031585590927,0.010968414409073087,0.06007193549010887,0.6913687881429816,0.11318869540393948,0.06069187396592528,0.654108147052065
GB003,train,0.6,0.9899496045824449,0.0100503954175552,0.06064411429454609,0.69267364414843,0.10391093348558378,0.06118722188444551,0.6595206636983233
GB003,train,0.61,0.9910110640413874,0.008988935958612644,0.061177424179556704,0.7085106382978723,0.09506137596345988,0.0617706762437538,0.6658503301059232
GB003,train,0.62,0.9922350893634112,0.007764910636588795,0.06176694519135321,0.7352216748768473,0.08521267485012846,0.06245251072126811,0.6739468430037008
GB003,train,0.63,0.9932009218440706,0.006799078155929351,0.06243862047717163,0.7327707454289732,0.07436483014558949,0.06299915677497421,0.680958341077545
GB003,train,0.64,0.9941285035334169,0.005871496466583153,0.06301522715685992,0.741042345276873,0.06494433342848986,0.06353258714485346,0.6882664079424826
GB003,train,0.65,0.9949795836401365,0.005020416359863444,0.06349953867445794,0.76,0.05695118469882957,0.06403025162614845,0.695543200516211
GB003,train,0.66,0.9957637248620581,0.004236275137941916,0.06406415058100451,0.7562076749435666,0.04781615757921781,0.06449523677637785,0.7031394942308801
GB003,train,0.67,0.9965000525948381,0.003499947405161944,0.06450622319038068,0.7759562841530054,0.04053668284327719,0.06493883961582707,0.7111971082568709
GB003,train,0.68,0.9971311906515066,0.002868809348493397,0.06483941192830359,0.8166666666666667,0.034970025692263776,0.06532468684952077,0.7192624320280904
GB003,train,0.69,0.9976762644277204,0.0023237355722796516,0.0652448960030672,0.8189300411522634,0.02840422495004282,0.06566318601920837,0.7273234735987482
GB003,train,0.7,0.9982022128082775,0.0017977871917225288,0.06557455573118744,0.8563829787234043,0.02298030259777334,0.06599495350308454,0.7366839364309867
GB003,train,0.71,0.9984986564409551,0.0015013435590448777,0.06579451425068955,0.8662420382165605,0.019411932629174993,0.0661844547037117,0.7430813957053797
GB003,train,0.72,0.9987855373758044,0.001214462624195538,0.06604369722153074,0.8503937007874016,0.015415358264344847,0.06637065271526439,0.7498473068504018
GB003,train,0.73,0.9990915437063104,0.0009084562936895757,0.0662723252742204,0.8631578947368421,0.011704253497002569,0.06657242945795501,0.7581633322134794
GB003,train,0.74,0.999292360360705,0.000707639639295038,0.06642168824582054,0.8783783783783784,0.009277761918355694,0.0667067345291105,0.7647668906890172
GB003,train,0.75,0.9994931770150995,0.0005068229849005001,0.0665518561040949,0.9433962264150944,0.007136739937196689,0.06684333553824245,0.7719692643661228
GB003,train,0.76,0.9996653055760091,0.00033469442399089634,0.06670301708469648,0.9428571428571428,0.004710248358549814,0.06696194434528756,0.7803446714524284
GB003,train,0.77,0.9997609325542922,0.00023906744570778308,0.06679228679649539,0.92,0.0032829003711104766,0.06702861829345526,0.7868726449737821
GB003,train,0.78,0.999846996834747,0.00015300316525298117,0.06687261493730692,0.875,0.0019982871824150727,0.06708944689022378,0.7942814354610683
GB003,train,0.79,0.9999043730217169,9.562697828311323e-05,0.06690703212417394,1.0,0.0014273479874393378,0.06713059056859752,0.8003859844243267
GB003,train,0.8,0.9999808746043434,1.9125395656622646e-05,0.06697841657821002,1.0,0.00028546959748786756,0.06718634337081003,0.8183444197649818
GB003,train,0.81,0.9999808746043434,1.9125395656622646e-05,0.06697841657821002,1.0,0.00028546959748786756,0.06718634337081003,0.8183444197649818
GB003,train,0.82,0.9999904373021717,9.562697828311323e-06,0.06698733886700073,1.0,0.00014273479874393378,0.06719349241248201,0.8219129104357238
GB003,train,0.83,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.84,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.85,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.86,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.87,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.88,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.89,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.9,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.91,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.92,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.93,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.94,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.95,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.96,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.97,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.98,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,train,0.99,1.0,0.0,0.06699626098514913,,0.0,0.06720070956622173,
GB003,validation,0.01,0.25189102349554854,0.7481089765044514,0.0054920719284259015,0.08771772846575997,0.9793539793539794,0.0073181617653790354,0.08755289345585947
GB003,validation,0.02,0.47531070799027153,0.5246892920097285,0.009529621631771665,0.11907293217095472,0.9324009324009324,0.010440770315599392,0.1188891707716148
GB003,validation,0.03,0.5708548095588728,0.42914519044112726,0.011374296435272045,0.14100764311339883,0.903096903096903,0.012812648056095267,0.1398788203655321
GB003,validation,0.04,0.6415422719057501,0.35845772809424997,0.01335559265442404,0.16302521008403362,0.8721278721278721,0.015229268617526331,0.16061103072930613
GB003,validation,0.05,0.6944016779347123,0.30559832206528775,0.01558433212300376,0.18384929906542055,0.8384948384948385,0.017470789573646044,0.1806644054932814
GB003,validation,0.06,0.7337394292344422,0.2662605707655577,0.01736406763167498,0.20380457554680298,0.8098568098568099,0.01947230557841676,0.19925926785525547
GB003,validation,0.07,0.7650668273199902,0.23493317268000982,0.01936537564162389,0.2221483521701966,0.7788877788877789,0.02132981108718791,0.2171841179029273
GB003,validation,0.08,0.7905928553896959,0.20940714461030413,0.021647098667870852,0.2382525306339904,0.7445887445887446,0.023059121136334654,0.23452928714489193
GB003,validation,0.09,0.8144007854162483,0.1855992145837517,0.023397901312364723,0.2583553738879538,0.7156177156177156,0.024866114662659203,0.2537268358842296
GB003,validation,0.1,0.8332106120445367,0.16678938795546333,0.024985271276310856,0.27692307692307694,0.6893106893106893,0.026445011282645942,0.2716493014904155
GB003,validation,0.11,0.8494321351272954,0.15056786487270454,0.0267146497149912,0.2943094250148192,0.6613386613386614,0.02793947350084878,0.289635495443629
GB003,validation,0.12,0.8607894325813865,0.13921056741861348,0.0280470734615584,0.3079019073569482,0.6396936396936397,0.029086552143955287,0.30389279233016725
GB003,validation,0.13,0.8724367985362698,0.1275632014637303,0.029258312020460357,0.325170543991604,0.6190476190476191,0.030366865007925518,0.32022804235569924
GB003,validation,0.14,0.8816966776000178,0.11830332239998215,0.03044413513855498,0.33949453036589966,0.5994005994005994,0.031465167264086776,0.33473067814353663
GB003,validation,0.15,0.8896624048910012,0.11033759510899882,0.0315008025682183,0.3532861476238625,0.5817515817515817,0.03247764694425339,0.3484609506564508
GB003,validation,0.16,0.8962670415244215,0.10373295847557847,0.03253833897629954,0.36480963648096365,0.5647685647685647,0.033380330645797845,0.3607801717739325
GB003,validation,0.17,0.901577526385077,0.09842247361492291,0.033163391575508586,0.37701201541600543,0.5537795537795538,0.03415574969126911,0.3713423073978691
GB003,validation,0.18,0.9057277372425642,0.09427226275743579,0.03389830508474576,0.3850887573964497,0.5417915417915418,0.03479938425211817,0.38000273003442364
GB003,validation,0.19,0.9097886962536538,0.09021130374634626,0.034580860352185216,0.3940143457828345,0.5304695304695305,0.03546960691519045,0.3887831777386705
GB003,validation,0.2,0.91360421268715,0.08639578731285004,0.035266821345707654,0.40263429752066116,0.5191475191475191,0.0361343359975439,0.3973573741058847
GB003,validation,0.21,0.9164379588102729,0.08356204118972711,0.03603428126217374,0.40667556742323097,0.5071595071595072,0.03665694853466375,0.4038755540031269
GB003,validation,0.22,0.9193832697413927,0.08061673025860723,0.03667119697116785,0.4129532244672018,0.49683649683649683,0.037227004821003606,0.41079065411369714
GB003,validation,0.23,0.9229087176740969,0.07709128232590312,0.0375223635220734,0.4199710564399421,0.4831834831834832,0.03794395313040692,0.41929098424819955
GB003,validation,0.24,0.9257424637972198,0.0742575362027802,0.03825110270192099,0.4254807692307692,0.47152847152847155,0.0385466373089879,0.42633013961683336
GB003,validation,0.25,0.928531583997144,0.07146841600285606,0.0388330850194646,0.4330315329378707,0.4618714618714619,0.039167343363316294,0.43339941093861256
GB003,validation,0.26,0.9311645134658724,0.06883548653412767,0.039346304993769766,0.44116693679092384,0.4532134532134532,0.03977730843996524,0.4402273919419095
GB003,validation,0.27,0.9335743133186067,0.06642568668139322,0.03991395793499044,0.4477662075915351,0.4438894438894439,0.04035834279192362,0.4465888738808653
GB003,validation,0.28,0.9356717317089497,0.06432826829105028,0.04080221300138313,0.4481442941380506,0.4302364302364302,0.04088496878905015,0.4521740751846657
GB003,validation,0.29,0.9380815315616842,0.06191846843831582,0.04155368441082727,0.4526126126126126,0.41824841824841824,0.04151235516112777,0.458675929467851
GB003,validation,0.3,0.940625209184015,0.059374790815985005,0.042152955688395485,0.46072904922961294,0.40825840825840826,0.04219780964847561,0.4656885668606849
GB003,validation,0.31,0.9427672534975567,0.05723274650244327,0.042861876360882324,0.46471734892787525,0.39693639693639693,0.04279493632888578,0.47170233535646716
GB003,validation,0.32,0.9460695718142669,0.05393042818573309,0.043867924528301884,0.4729002896152255,0.3806193806193806,0.04374436826121692,0.4813102712791986
GB003,validation,0.33,0.9485016846286007,0.05149831537139925,0.044508221788327175,0.481369150779896,0.36996336996337,0.04446477020750356,0.48870676915366174
GB003,validation,0.34,0.9506437289421424,0.04935627105785751,0.045112076047412276,0.4886980108499096,0.35997335997336,0.04511990237261388,0.49536830893861034
GB003,validation,0.35,0.9527411473324855,0.04725885266751456,0.045879294597063164,0.49291784702549574,0.34765234765234765,0.04578092421689445,0.5020247671483682
GB003,validation,0.36,0.9545708101836357,0.045429189816364325,0.046515976718636776,0.49754420432220037,0.33732933732933734,0.0463743132773862,0.5079315538494898
GB003,validation,0.37,0.9564897248811834,0.04351027511881652,0.04707583922364523,0.5051282051282051,0.328005328005328,0.04701441974994765,0.5142159018135459
GB003,validation,0.38,0.9587433340027222,0.04125666599727782,0.04773319679761683,0.5148729042725798,0.317016317016317,0.04778415901677849,0.5218487805973404
GB003,validation,0.39,0.9607961264698663,0.03920387353013365,0.048165350673478866,0.5287421741605008,0.3093573093573094,0.04850516219882754,0.5290016253135493
GB003,validation,0.4,0.9626927282058148,0.03730727179418524,0.048812145092131186,0.5364832535885168,0.2987012987012987,0.04918734776876235,0.5358253710969909
GB003,validation,0.41,0.9642769484793716,0.03572305152062833,0.04937985931136616,0.542785758900687,0.2893772893772894,0.049771898413539246,0.5416275940773941
GB003,validation,0.42,0.9662404891001183,0.03375951089988174,0.050272492148531314,0.5459352280237938,0.27505827505827507,0.050513840967483736,0.5489998484477887
GB003,validation,0.43,0.9674007631032867,0.0325992368967133,0.05071962358151121,0.5503080082135524,0.2677322677322677,0.05096308692346929,0.553410365026342
GB003,validation,0.44,0.969007296338443,0.030992703661557,0.05128028000368426,0.558675305975522,0.25840825840825843,0.051599570880194,0.5595550581514436
GB003,validation,0.45,0.9706138295735993,0.029386170426400696,0.05190804597701149,0.5656795747911921,0.2480852480852481,0.052249373242369966,0.5658621138301646
GB003,validation,0.46,0.972354240578352,0.027645759421648035,0.052641240993161684,0.5722356739305892,0.2360972360972361,0.05296945019549686,0.5728696039855188
GB003,validation,0.47,0.9738045830823125,0.026195416917687484,0.053227321678161445,0.5792163543441227,0.22644022644022643,0.05358307655118983,0.5788432112724383
GB003,validation,0.48,0.9751656737398755,0.024834326260124506,0.05388522789676002,0.5822102425876011,0.21578421578421578,0.05417118193232756,0.5845380096918027
GB003,validation,0.49,0.9766383292054355,0.02336167079456456,0.054489376285126796,0.5902578796561605,0.2057942057942058,0.0548194848093685,0.5908684716822931
GB003,validation,0.5,0.9782671754021911,0.021732824597808866,0.055082909472435736,0.6036960985626283,0.1958041958041958,0.05555201908433539,0.5980708082576013
GB003,validation,0.51,0.9798067697525492,0.020193230247450743,0.05583895062852979,0.6088397790055249,0.1834831834831835,0.0562587076137501,0.6051444985883159
GB003,validation,0.52,0.9813240511413079,0.018675948858692015,0.05636653024101865,0.6260454002389486,0.1744921744921745,0.05696616970630312,0.6125639143061042
GB003,validation,0.53,0.9825289510676752,0.017471048932324786,0.05688785938138711,0.6360153256704981,0.16583416583416583,0.057540376718592454,0.6185890057866156
GB003,validation,0.54,0.9835776602628467,0.01642233973715331,0.057417027744379665,0.6413043478260869,0.15717615717615718,0.05804838022870544,0.6239911563802395
GB003,validation,0.55,0.9847379342660151,0.015262065733984871,0.057961162848662,0.6505847953216374,0.1481851481851482,0.05862179858674144,0.6300179867379533
GB003,validation,0.56,0.985920521230783,0.014079478769217038,0.05848006155795953,0.6640253565768621,0.13952713952713952,0.059216972546664665,0.6363343756109289
GB003,validation,0.57,0.9872592989267466,0.012740701073253454,0.0593273968268318,0.6619964973730298,0.1258741258741259,0.05990309353957262,0.6438106185735378
GB003,validation,0.58,0.9882633821987192,0.011736617801280763,0.059831568490212456,0.6711026615969582,0.11754911754911755,0.06042643675693846,0.6496973945928877
GB003,validation,0.59,0.9892674654706919,0.010732534529308075,0.06035727174305305,0.6798336798336798,0.1088911088911089,0.06095886600202296,0.6557502222281294
GB003,validation,0.6,0.9901599839346676,0.009840016065332352,0.06088876870380386,0.6825396825396826,0.10023310023310024,0.061440738798969254,0.6612106916425421
GB003,validation,0.61,0.9912979449762367,0.008702055023763304,0.061561662952708936,0.6871794871794872,0.08924408924408925,0.062064787609691585,0.6685533867221839
GB003,validation,0.62,0.9924135930562064,0.0075864069437936495,0.062032061514940305,0.7176470588235294,0.08125208125208125,0.06268603219663005,0.6764749586703108
GB003,validation,0.63,0.9932391726353839,0.006760827364616105,0.06258705126477064,0.7161716171617162,0.07226107226107226,0.06315296081737785,0.6828291819559813
GB003,validation,0.64,0.9942878818305554,0.005712118169444631,0.06317183187091852,0.734375,0.06260406260406261,0.06375507908158375,0.6917893007928375
GB003,validation,0.65,0.9952027132561305,0.004797286743869514,0.06371911573472042,0.7488372093023256,0.053613053613053616,0.06428932621881615,0.7007237764920111
GB003,validation,0.66,0.9958274761809135,0.004172523819086507,0.06412726865337218,0.7540106951871658,0.04695304695304695,0.0646593657951271,0.7077039813951757
GB003,validation,0.67,0.9964968650288953,0.0035031349711047146,0.0645320197044335,0.7707006369426752,0.040293040293040296,0.0650624197600803,0.7159265826256939
GB003,validation,0.68,0.9969877501840819,0.003012249815918067,0.06488071259120004,0.7703703703703704,0.03463203463203463,0.06536265797124352,0.7226211591579039
GB003,validation,0.69,0.997500948300868,0.0024990516991320257,0.0651828654512918,0.7946428571428571,0.029637029637029636,0.06568106146996106,0.7305025619893852
GB003,validation,0.7,0.9979248945712564,0.002075105428743557,0.06544584563098113,0.8172043010752689,0.025308025308025308,0.06594866984795116,0.7376325771790624
GB003,validation,0.71,0.9983042149184461,0.0016957850815538745,0.06568918888715049,0.8421052631578947,0.021312021312021312,0.06619142624243264,0.7449676111150216
GB003,validation,0.72,0.9985942834192383,0.0014057165807617644,0.06593824015730437,0.8253968253968254,0.017316017316017316,0.06637986380839658,0.7511700805784071
GB003,validation,0.73,0.9988397259968316,0.0011602740031684405,0.06614542611415168,0.8076923076923077,0.013986013986013986,0.06654172191463044,0.7566915086344075
GB003,validation,0.74,0.9991074815360242,0.0008925184639757235,0.06632869553565447,0.825,0.01098901098901099,0.06672084240597696,0.7632244886247479
GB003,validation,0.75,0.9993082981904188,0.0006917018095811857,0.06649399365873264,0.8064516129032258,0.008325008325008326,0.0668573490478212,0.768222758119358
GB003,validation,0.76,0.9995760537296116,0.00042394627038846864,0.06667708379838386,0.8421052631578947,0.005328005328005328,0.06704190783433782,0.7760396207765701
GB003,validation,0.77,0.9997545574224067,0.000245442577593324,0.06682140784716332,0.8181818181818182,0.002997002997002997,0.06716619441594839,0.7854211778579294
GB003,validation,0.78,0.999888435192003,0.00011156480799696544,0.06692403820405249,0.8,0.001332001332001332,0.06726070367798519,0.800297347909615
GB003,validation,0.79,0.999888435192003,0.00011156480799696544,0.06692403820405249,0.8,0.001332001332001332,0.06726070367798519,0.800297347909615
GB003,validation,0.8,0.9999330611152019,6.693888479817926e-05,0.06696568036774223,0.6666666666666666,0.000666000666000666,0.06729312915873559,0.8046166126145481
GB003,validation,0.81,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.82,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.83,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.84,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.85,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.86,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.87,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.88,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.89,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.9,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.91,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.92,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.93,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.94,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.95,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.96,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.97,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.98,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB003,validation,0.99,1.0,0.0,0.06700582368297744,,0.0,0.06734248477045364,
GB004,train,0.01,0.23871362588813555,0.7612863741118644,0.004206225213315707,0.08668508981283758,0.985012846131887,0.007638400240787908,0.08585535640106202
GB004,train,0.02,0.47643273120212676,0.5235672687978733,0.008008510296656095,0.120673595002831,0.9430488153011705,0.010740592287736455,0.11854586252926395
GB004,train,0.03,0.5684163216126533,0.4315836783873466,0.010480981140963307,0.1414295843304086,0.9110762203825292,0.012990801795030217,0.13855880658514902
GB004,train,0.04,0.6418960917253975,0.3581039082746024,0.012573556797020484,0.16454817346720785,0.8795318298601199,0.015490526296743246,0.159843535853195
GB004,train,0.05,0.6938406663287847,0.30615933367121534,0.01535344625604697,0.18403298350824587,0.8409934341992578,0.017678716404446234,0.17937617697844613
GB004,train,0.06,0.7328182226769816,0.26718177732301834,0.017264102932157164,0.2034001431639227,0.8111618612617756,0.019650263475990002,0.1975577547367142
GB004,train,0.07,0.7637152993602555,0.2362847006397445,0.018944706000200342,0.2223076611760897,0.7840422495004282,0.02147561524376955,0.21492143641875128
GB004,train,0.08,0.7901561588555364,0.20984384114446367,0.02099747062169456,0.2402023332118119,0.7523551241792749,0.023262472389961868,0.2325677851435097
GB004,train,0.09,0.8157746263375824,0.18422537366241765,0.02321001547334365,0.2608876200363353,0.7173850984870112,0.02519371601539222,0.25312207539362874
GB004,train,0.1,0.8348043950159219,0.16519560498407812,0.02493757016197393,0.2795369030390738,0.6892663431344562,0.02678506269523656,0.2713366081117554
GB004,train,0.11,0.8508314765761716,0.14916852342382833,0.02633353563962506,0.2989294185524713,0.6655723665429631,0.02826298653742797,0.2891820850130278
GB004,train,0.12,0.8623354020636302,0.13766459793636981,0.027579094447586414,0.3139066407335371,0.6450185555238367,0.029420183050167806,0.3037370423301163
GB004,train,0.13,0.8738106394576037,0.1261893605423962,0.028989789553169835,0.3301758108517733,0.6218955181273195,0.030670234259957987,0.32002639529608634
GB004,train,0.14,0.883373337285915,0.1166266627140849,0.030159022267447527,0.3460150869137422,0.6023408506994005,0.031796015262494225,0.3352248119380048
GB004,train,0.15,0.8907174892180582,0.1092825107819418,0.03125234848891513,0.35833041652082603,0.5844990008564088,0.03272781198220006,0.3480215489339615
GB004,train,0.16,0.8975356927696442,0.10246430723035582,0.032304118988258856,0.37088194120391976,0.5672280902083928,0.03365607701281042,0.36087076360531745
GB004,train,0.17,0.9024222313599113,0.09757776864008874,0.03318886498744291,0.3796550372402979,0.5529546103339994,0.03436642222568145,0.37068771161152525
GB004,train,0.18,0.9067636961739646,0.0932363038260354,0.033926368075256,0.38861538461538464,0.540822152440765,0.035038623471933074,0.37981076049438217
GB004,train,0.19,0.9105409618161475,0.08945903818385242,0.03468881934088092,0.39583110636023516,0.5285469597487867,0.035660081836587365,0.3880428258667195
GB004,train,0.2,0.9138592179625716,0.08614078203742839,0.035274420551457124,0.4035301953818828,0.5188409934341992,0.03623902272061093,0.39547514453864935
GB004,train,0.21,0.9170244709437426,0.08297552905625735,0.035966046550429634,0.4099343090930045,0.5077076791321724,0.036822202189575416,0.40273371062899754
GB004,train,0.22,0.9199889072705192,0.08001109272948084,0.036629732033345117,0.41615871877614435,0.49700256922637737,0.037396299804107476,0.40968972025162814
GB004,train,0.23,0.9233071634169432,0.07669283658305681,0.03738879164811036,0.4234413965087282,0.48472737653439907,0.03807049739910768,0.4176809941300864
GB004,train,0.24,0.9258604037371023,0.07413959626289769,0.03811196033877298,0.42770540435960275,0.4733085926348844,0.03861377766393949,0.42396960594308203
GB004,train,0.25,0.9279068210723609,0.07209317892763907,0.03854319104643733,0.433213954105319,0.4661718526976877,0.03906844283906282,0.4290562443100828
GB004,train,0.26,0.9305652510686315,0.06943474893136851,0.039070207168694505,0.4412615342239361,0.4573222951755638,0.03968630942209465,0.4357069502570531
GB004,train,0.27,0.9332714945540436,0.06672850544595642,0.03969465648854962,0.4488392089423904,0.44704538966600055,0.04033957311167863,0.44263136578748363
GB004,train,0.28,0.9355378539393534,0.06446214606064662,0.04024245645596533,0.4552736982643525,0.43805309734513276,0.0409082184514881,0.4485223973821915
GB004,train,0.29,0.9380815315616842,0.06191846843831582,0.04089787763257151,0.4623938223938224,0.4273479874393377,0.04156897125634679,0.4552570449411937
GB004,train,0.3,0.9404339552274488,0.05956604477255123,0.041487025136256406,0.469738320757746,0.41764202112475024,0.04220287441999389,0.46158658313364237
GB004,train,0.31,0.9433410153672555,0.05665898463274459,0.04224109966750466,0.47915611814345993,0.40522409363402795,0.04301337566126634,0.4696099284500818
GB004,train,0.32,0.9463150143918603,0.053684985608139765,0.04304813104416981,0.4891343070894193,0.39194975735084214,0.04386854118238796,0.47816803374268024
GB004,train,0.33,0.9488013158272212,0.05119868417277883,0.04379201564216531,0.49701158012700786,0.3798172994576078,0.04460490083193953,0.48561237442195154
GB004,train,0.34,0.9511154887016725,0.048884511298327486,0.044489800022119226,0.5048904538341158,0.36839851555809305,0.04531156519387889,0.492740360436414
GB004,train,0.35,0.9535731020435485,0.046426897956451475,0.04514731542951122,0.5157569515962925,0.35740793605481014,0.046083465473837265,0.5005708132192032
GB004,train,0.36,0.9557725225440601,0.04422747745593987,0.04578380757994157,0.5254054054054054,0.3468455609477591,0.04679420471008757,0.5078130023644332
GB004,train,0.37,0.9579145668576019,0.04208543314239813,0.04658986543145789,0.5314701204271757,0.3338566942620611,0.0475063808481418,0.5150677405088108
GB004,train,0.38,0.9598940453080623,0.04010595469193769,0.047360503691011066,0.5369575584167858,0.32143876677133887,0.04818184932638387,0.5219781723333927
GB004,train,0.39,0.9616727071041282,0.038327292895871785,0.04801869437677124,0.5431636726546906,0.31073365686554383,0.04880413913215524,0.5283518104975411
GB004,train,0.4,0.963231426850143,0.036768573149857035,0.04861607497418791,0.5485045513654097,0.30102769055095635,0.049363930827245904,0.5340161986820574
GB004,train,0.41,0.9650100886462089,0.034989911353791134,0.04929940345244466,0.5550696911724515,0.2898943762489295,0.05002000390840005,0.5405585225162759
GB004,train,0.42,0.9667887504422747,0.033211249557725225,0.049960435212660734,0.5629139072847682,0.2790465315443905,0.05069176557606268,0.5472746353467892
GB004,train,0.43,0.9684717852600576,0.03152821473994243,0.05048580117698171,0.5741583257506825,0.2701969740222666,0.05134265348695215,0.5537894248573766
GB004,train,0.44,0.9698488137473344,0.030151186252665604,0.05100571879313745,0.5813510941960038,0.2616328860976306,0.05188722235369072,0.559219859558523
GB004,train,0.45,0.9713692827020359,0.0286307172979641,0.05172328926254442,0.5851703406813628,0.25007136739937197,0.05250248982471942,0.5652878738791456
GB004,train,0.46,0.9729566905415356,0.02704330945846442,0.052405523612953954,0.5919377652050919,0.23893805309734514,0.053158805720949706,0.5717749717897131
GB004,train,0.47,0.974477159496237,0.025522840503762922,0.05300086355785838,0.6013488197826902,0.2290893519840137,0.05380161276400636,0.578127673733995
GB004,train,0.48,0.9758541879835139,0.02414581201648609,0.053651222953904044,0.6063366336633663,0.2185269768769626,0.05439571062303489,0.5840193388672761
GB004,train,0.49,0.9774607212186702,0.02253927878132979,0.0544337481411912,0.611794654221468,0.2058235797887525,0.055104607320359315,0.5910266298012258
