decile,predicted_pd,actual_default_rate,count,split,model_id
3,0.04123874430591407,0.03792949576082106,4482,validation,CAT003
4,0.026258221022410735,0.023878598527114485,4481,validation,CAT003
5,0.018449383527275997,0.016287371709058456,4482,validation,CAT003
6,0.014305469977124306,0.011601963409192326,4482,validation,CAT003
7,0.011546318041590982,0.010935059138585137,4481,validation,CAT003
8,0.009103639304793808,0.005577867023650156,4482,validation,CAT003
9,0.007003526439641132,0.004239178937974119,4482,validation,CAT003
0,0.3644162810399944,0.37639446675591254,4482,validation,CAT004
1,0.11211224595926718,0.11914323962516733,4482,validation,CAT004
2,0.06593555420149043,0.0644945324704307,4481,validation,CAT004
3,0.041244807667630085,0.03681392235609103,4482,validation,CAT004
4,0.026262620047531125,0.024548091943762552,4481,validation,CAT004
5,0.018508543068526437,0.015841142347166444,4482,validation,CAT004
6,0.014510090243991202,0.011155734047300312,4482,validation,CAT004
7,0.011766920358747381,0.011381388083017184,4481,validation,CAT004
8,0.009263542321025955,0.006247211066488175,4482,validation,CAT004
9,0.007190047208538089,0.004016064257028112,4482,validation,CAT004
0,0.4507691365850593,0.3676929941990183,4482,validation,EASTACK001
1,0.18474745171330711,0.11646586345381527,4482,validation,EASTACK001
2,0.09522341546016663,0.07230528899799152,4481,validation,EASTACK001
3,0.0507861550043477,0.0392681838464971,4482,validation,EASTACK001
4,0.029613744094684615,0.02432492747154653,4481,validation,EASTACK001
5,0.019813413526199378,0.016956715751896476,4482,validation,EASTACK001
6,0.014480185781262402,0.011825078090138332,4482,validation,EASTACK001
7,0.010998270772383481,0.010488730194153091,4481,validation,EASTACK001
8,0.008364997922810122,0.006024096385542169,4482,validation,EASTACK001
9,0.006166294043812097,0.004685408299866131,4482,validation,EASTACK001
0,0.1833659407860907,0.32307005800981703,4482,validation,ET001
1,0.12822686833717517,0.11713520749665328,4482,validation,ET001
2,0.09018293822433926,0.08614148627538495,4481,validation,ET001
3,0.06369077169117289,0.05243195002231147,4482,validation,ET001
4,0.0486105877242156,0.033251506360187456,4481,validation,ET001
5,0.04017545738412723,0.02208835341365462,4482,validation,ET001
6,0.03570645096539183,0.013163766175814369,4482,validation,ET001
7,0.03151959063467809,0.010265565721937068,4481,validation,ET001
8,0.027394328618898935,0.006024096385542169,4482,validation,ET001
9,0.022281238465286877,0.006470325747434181,4482,validation,ET001
0,0.2092384374087485,0.33891120035698347,4482,validation,ET002
1,0.13692165835205997,0.1144578313253012,4482,validation,ET002
2,0.09351100899979392,0.08011604552555233,4481,validation,ET002
3,0.06232263655014978,0.04930834448906738,4482,validation,ET002
4,0.044254894713920426,0.032805177415755414,4481,validation,ET002
5,0.03399798446889709,0.020080321285140562,4482,validation,ET002
6,0.02886700631043137,0.012717536813922356,4482,validation,ET002
7,0.024914186654498485,0.010042401249721044,4481,validation,ET002
8,0.020897019595778603,0.005800981704596163,4482,validation,ET002
9,0.0165770955458776,0.005800981704596163,4482,validation,ET002
0,0.22906601284562686,0.34872824631860777,4482,validation,ET003
1,0.137013251378925,0.12003569834895136,4482,validation,ET003
2,0.09258481503250172,0.07096630216469538,4481,validation,ET003
3,0.06054857953033808,0.05042391789379741,4482,validation,ET003
4,0.04207948149517399,0.02700290113813881,4481,validation,ET003
5,0.031515792006341345,0.019410977242302542,4482,validation,ET003
6,0.0255395311377317,0.011825078090138332,4482,validation,ET003
7,0.021530578308563107,0.010711894666369114,4481,validation,ET003
8,0.017473488690576307,0.00535475234270415,4482,validation,ET003
9,0.013437728973890948,0.005577867023650156,4482,validation,ET003
0,0.18235369388237568,0.2989736724676484,4482,validation,ET004
1,0.1360111880775529,0.1291834002677376,4482,validation,ET004
2,0.09356952190193422,0.09506806516402588,4481,validation,ET004
3,0.06465404058237843,0.052655064703257475,4482,validation,ET004
4,0.048826766343228016,0.035036822137915646,4481,validation,ET004
5,0.038657404170210186,0.024542614904060688,4482,validation,ET004
6,0.033161579446553784,0.011601963409192326,4482,validation,ET004
7,0.028975629332908495,0.01115822361080116,4481,validation,ET004
8,0.024586505361312634,0.006470325747434181,4482,validation,ET004
9,0.01975372483743288,0.00535475234270415,4482,validation,ET004
0,0.7812294045832491,0.32307005800981703,4482,validation,ET005
1,0.68199391241214,0.12092815707273538,4482,validation,ET005
2,0.5555211836060937,0.08591832180316894,4481,validation,ET005
3,0.4253963720946177,0.051985720660419454,4482,validation,ET005
4,0.33000516123214235,0.030796697165811203,4481,validation,ET005
5,0.25369093155694045,0.022980812137438644,4482,validation,ET005
6,0.21390335900592142,0.012940651494868362,4482,validation,ET005
7,0.18712683265005212,0.010042401249721044,4481,validation,ET005
8,0.15609011423115002,0.006024096385542169,4482,validation,ET005
9,0.12145190968694214,0.00535475234270415,4482,validation,ET005
0,0.367154556803122,0.3737170905845605,4482,validation,GB001
1,0.11464178947294576,0.11914323962516733,4482,validation,GB001
2,0.06587644684275064,0.0662798482481589,4481,validation,GB001
3,0.041959223092823614,0.03859883980365908,4482,validation,GB001
4,0.027781327149957975,0.02276277616603437,4481,validation,GB001
5,0.018165450164708795,0.015618027666220438,4482,validation,GB001
6,0.013123627258200037,0.0142793395805444,4482,validation,GB001
7,0.010265725756138742,0.00892657888864093,4481,validation,GB001
8,0.00815490880595903,0.0069165551093261935,4482,validation,GB001
9,0.006181524820170958,0.0037929495760821064,4482,validation,GB001
0,0.36860381297425504,0.37416331994645247,4482,validation,GB002
1,0.11758285609623209,0.11668897813476127,4482,validation,GB002
2,0.06475306432682419,0.07230528899799152,4481,validation,GB002
3,0.04103672577569198,0.03391343150379295,4482,validation,GB002
4,0.02756610735874187,0.02365543405489846,4481,validation,GB002
5,0.018158254491429836,0.01606425702811245,4482,validation,GB002
6,0.012855595081912705,0.0142793395805444,4482,validation,GB002
7,0.009736595761467591,0.008033920999776836,4481,validation,GB002
8,0.00761135873392641,0.006247211066488175,4482,validation,GB002
9,0.005467978236190492,0.004685408299866131,4482,validation,GB002
0,0.36813113836968037,0.37349397590361444,4482,validation,GB003
1,0.11526007866520982,0.11780455153949129,4482,validation,GB003
2,0.06585673350827105,0.06806516402588708,4481,validation,GB003
3,0.04172469747019974,0.036367692994199015,4482,validation,GB003
4,0.027616427568717312,0.0249944208881946,4481,validation,GB003
5,0.018241777912434462,0.016287371709058456,4482,validation,GB003
6,0.01302947392413427,0.013163766175814369,4482,validation,GB003
7,0.009984916218593596,0.009372907833072975,4481,validation,GB003
8,0.00782010600305625,0.0069165551093261935,4482,validation,GB003
9,0.005737505789135079,0.0035698348951361,4482,validation,GB003
0,0.3666138925583581,0.3737170905845605,4482,validation,GB004
1,0.11451475472459585,0.11735832217759928,4482,validation,GB004
2,0.0662708419036358,0.0691809863869672,4481,validation,GB004
3,0.04209162482532483,0.03614457831325301,4482,validation,GB004
4,0.027847300450322732,0.02365543405489846,4481,validation,GB004
5,0.01826764737556499,0.01740294511378849,4482,validation,GB004
6,0.013124523817998942,0.013386880856760375,4482,validation,GB004
7,0.010288093185433228,0.010711894666369114,4481,validation,GB004
8,0.008277792029843951,0.004239178937974119,4482,validation,GB004
9,0.006250960900966692,0.004239178937974119,4482,validation,GB004
0,0.2240803730468758,0.2634984381972334,4482,validation,GNB001
1,0.020991342219868415,0.14100847835787594,4482,validation,GNB001
2,0.0036800463541198885,0.0778844008033921,4481,validation,GNB001
3,0.0009678892618118131,0.049085229808121376,4482,validation,GNB001
4,0.0003952429611932898,0.03659897344342781,4481,validation,GNB001
5,0.00020924468597208488,0.025435073627844713,4482,validation,GNB001
6,9.212268932120068e-05,0.0249888442659527,4482,validation,GNB001
7,3.242262662757683e-05,0.01963847355501004,4481,validation,GNB001
8,8.694927502180972e-06,0.012940651494868362,4482,validation,GNB001
9,1.275416132189936e-06,0.01896474788041053,4482,validation,GNB001
0,0.2093624620879987,0.27621597501115575,4482,validation,GNB007
1,0.04096705103278215,0.13520749665327977,4482,validation,GNB007
2,0.007192264546311925,0.0836866770810087,4481,validation,GNB007
3,0.0017867086359346007,0.048862115127175365,4482,validation,GNB007
4,0.0006913254987278188,0.03950011158223611,4481,validation,GNB007
5,0.00038106130031520275,0.023873270861222668,4482,validation,GNB007
6,0.00027193598968790265,0.022757697456492636,4482,validation,GNB007
7,0.0001989549278804336,0.016514170943985718,4481,validation,GNB007
8,0.00011086726197338181,0.013833110218652387,4482,validation,GNB007
9,2.8511550926986884e-05,0.009593931280678269,4482,validation,GNB007
0,0.37377257453135027,0.27822400713966977,4482,validation,GNB008
1,0.09718862661970235,0.13253012048192772,4482,validation,GNB008
2,0.017837907916937266,0.0807855389422004,4481,validation,GNB008
3,0.004428169008905894,0.0499776885319054,4482,validation,GNB008
4,0.0017258571213670023,0.03682213791564383,4481,validation,GNB008
5,0.0009671118826475935,0.0214190093708166,4482,validation,GNB008
6,0.0006757281276465382,0.023873270861222668,4482,validation,GNB008
7,0.00043777622550849823,0.015398348582905601,4481,validation,GNB008
8,0.00020483069470188776,0.010040160642570281,4482,validation,GNB008
9,3.0893040148107173e-05,0.020972780008924587,4482,validation,GNB008
0,0.21069278069396907,0.27643908969210174,4482,validation,GNB009
1,0.02648421855334209,0.1354306113342258,4482,validation,GNB009
2,0.004426181438258133,0.07833072974782415,4481,validation,GNB009
3,0.0010820963356810392,0.049531459170013385,4482,validation,GNB009
4,0.00043340471349435873,0.03481365766569962,4481,validation,GNB009
5,0.0002524631783229502,0.02208835341365462,4482,validation,GNB009
6,0.0001460261505889876,0.024096385542168676,4482,validation,GNB009
7,6.850619768307766e-05,0.016514170943985718,4481,validation,GNB009
8,2.2115929913296774e-05,0.01673360107095047,4482,validation,GNB009
9,2.3652967038353994e-06,0.01606425702811245,4482,validation,GNB009
0,0.18863629339149826,0.2757697456492637,4482,validation,GNB010
1,0.019101486688408015,0.13676929941990182,4482,validation,GNB010
2,0.0030873312339475384,0.07676857844231198,4481,validation,GNB010
3,0.0007490480041309975,0.047746541722445336,4482,validation,GNB010
4,0.000303454942596117,0.03793796027672394,4481,validation,GNB010
5,0.0001754893499248206,0.022757697456492636,4482,validation,GNB010
6,0.00010085369102072448,0.02253458277554663,4482,validation,GNB010
7,4.713313257036876e-05,0.01785315777728186,4481,validation,GNB010
8,1.529957384106608e-05,0.01651048639000446,4482,validation,GNB010
9,1.8133130751105932e-06,0.015394912985274432,4482,validation,GNB010
0,0.3823614698935633,0.3697010263275324,4482,validation,LASSOSTACK001
1,0.1007361898913739,0.11646586345381527,4482,validation,LASSOSTACK001
2,0.045253851811943725,0.07319794688685562,4481,validation,LASSOSTACK001
3,0.028495137100149663,0.041499330655957165,4482,validation,LASSOSTACK001
4,0.022714381204044978,0.019192144610577996,4481,validation,LASSOSTACK001
5,0.020252542657364515,0.01673360107095047,4482,validation,LASSOSTACK001
6,0.01900986792406781,0.012940651494868362,4482,validation,LASSOSTACK001
7,0.018294553191949208,0.011381388083017184,4481,validation,LASSOSTACK001
8,0.01783888617237423,0.004016064257028112,4482,validation,LASSOSTACK001
9,0.017439068805729166,0.0049085229808121375,4482,validation,LASSOSTACK001
0,0.3700684826010023,0.3728246318607764,4482,validation,LGB001
1,0.11707406165971292,0.11936635430611334,4482,validation,LGB001
2,0.06495749199794139,0.0691809863869672,4481,validation,LGB001
3,0.0408155054707708,0.03547523427041499,4482,validation,LGB001
4,0.026837280601691913,0.02432492747154653,4481,validation,LGB001
5,0.017907025828631518,0.01740294511378849,4482,validation,LGB001
6,0.012643167324848775,0.011378848728246318,4482,validation,LGB001
7,0.009438972954333802,0.009149743360856952,4481,validation,LGB001
8,0.007122217631982459,0.006693440428380187,4482,validation,LGB001
9,0.004660989372386335,0.004239178937974119,4482,validation,LGB001
0,0.3723209438645203,0.37304774654172246,4482,validation,LGB002
1,0.11897050053230533,0.11869701026327532,4482,validation,LGB002
2,0.06441598731610906,0.06739567060923901,4481,validation,LGB002
3,0.04006556549064081,0.03792949576082106,4482,validation,LGB002
4,0.026245929050440323,0.02432492747154653,4481,validation,LGB002
5,0.017397852513065776,0.015841142347166444,4482,validation,LGB002
6,0.01188025597055637,0.01249442213297635,4482,validation,LGB002
7,0.008534490998073331,0.00892657888864093,4481,validation,LGB002
8,0.006162838518964193,0.0069165551093261935,4482,validation,LGB002
9,0.0036163580590935105,0.004462293618920125,4482,validation,LGB002
0,0.37004357079360556,0.37438643462739846,4482,validation,LGB003
1,0.11791567043734857,0.11535029004908523,4482,validation,LGB003
2,0.06514563720975561,0.07051997322026334,4481,validation,LGB003
3,0.040927143436704484,0.037037037037037035,4482,validation,LGB003
4,0.026745704286600173,0.023878598527114485,4481,validation,LGB003
5,0.017831677070476615,0.015618027666220438,4482,validation,LGB003
6,0.012476448836817656,0.013833110218652387,4482,validation,LGB003
7,0.009265348132380512,0.008703414416424905,4481,validation,LGB003
8,0.006925597354495998,0.006247211066488175,4482,validation,LGB003
9,0.004475707230139546,0.004462293618920125,4482,validation,LGB003
0,0.36948769854435165,0.3737170905845605,4482,validation,LGB004
1,0.11824326481696237,0.11579651941097724,4482,validation,LGB004
2,0.06577947695758946,0.07230528899799152,4481,validation,LGB004
3,0.041018139210513276,0.03547523427041499,4482,validation,LGB004
4,0.026891785290343046,0.024771256415978576,4481,validation,LGB004
5,0.017724803977616384,0.01673360107095047,4482,validation,LGB004
6,0.012370671708120382,0.009817045961624275,4482,validation,LGB004
7,0.009155091710604382,0.010935059138585137,4481,validation,LGB004
8,0.006845426032951116,0.006247211066488175,4482,validation,LGB004
9,0.004355882578162661,0.004239178937974119,4482,validation,LGB004
0,0.3835960127557754,0.3697010263275324,4482,validation,LRSTACK001
1,0.10134008075674271,0.11624274877286926,4482,validation,LRSTACK001
2,0.04548360327926487,0.07319794688685562,4481,validation,LRSTACK001
3,0.02838895378046429,0.04127621597501115,4482,validation,LRSTACK001
4,0.022414252377870165,0.020977460388306182,4481,validation,LRSTACK001
5,0.01988241474872258,0.015841142347166444,4482,validation,LRSTACK001
6,0.01860092427870998,0.012048192771084338,4482,validation,LRSTACK001
7,0.017849897738951917,0.012050881499665253,4481,validation,LRSTACK001
8,0.01735879427399551,0.004016064257028112,4482,validation,LRSTACK001
9,0.016924420418208515,0.004685408299866131,4482,validation,LRSTACK001
0,0.35074966910795563,0.3726015171798304,4482,validation,NN001
1,0.1060791523312841,0.11334225792057118,4482,validation,NN001
2,0.0616322281384362,0.06739567060923901,4481,validation,NN001
3,0.037805752239287255,0.04060687193217314,4482,validation,NN001
4,0.024619761044648875,0.02432492747154653,4481,validation,NN001
5,0.017491654562465344,0.018518518518518517,4482,validation,NN001
6,0.013268094136221936,0.013386880856760375,4482,validation,NN001
7,0.010525283607836082,0.009596072305288998,4481,validation,NN001
8,0.008683941798018383,0.006024096385542169,4482,validation,NN001
9,0.0066994150494345045,0.004239178937974119,4482,validation,NN001
0,0.3424330924409509,0.3645693886657742,4482,validation,NN002
1,0.11201003386938033,0.11981258366800536,4482,validation,NN002
2,0.06689993859107894,0.06270921669270252,4481,validation,NN002
3,0.04237461906327418,0.04239178937974119,4482,validation,NN002
4,0.028542506033955323,0.02633340772149074,4481,validation,NN002
5,0.020848278759499198,0.018295403837572513,4482,validation,NN002
6,0.016165122479325625,0.014502454261490405,4482,validation,NN002
7,0.012797541987511908,0.01115822361080116,4481,validation,NN002
8,0.010175521495748517,0.0049085229808121375,4482,validation,NN002
9,0.006355355610864874,0.00535475234270415,4482,validation,NN002
0,0.38500625669434635,0.3708165997322624,4482,validation,NN003
1,0.11941532280619079,0.12025881302989737,4482,validation,NN003
2,0.065658020443555,0.06694934166480697,4481,validation,NN003
3,0.039503208053115565,0.035921463632307006,4482,validation,NN003
4,0.024268478598483124,0.023209105110466415,4481,validation,NN003
5,0.01606806639247539,0.01740294511378849,4482,validation,NN003
6,0.011567182849259883,0.0142793395805444,4482,validation,NN003
7,0.009022790900860542,0.010265565721937068,4481,validation,NN003
8,0.007366660110734733,0.007362784471218206,4482,validation,NN003
9,0.005601735168882101,0.0035698348951361,4482,validation,NN003
0,0.3598802277788121,0.3697010263275324,4482,validation,NN004
1,0.11253923553363195,0.11244979919678715,4482,validation,NN004
2,0.06918179451649312,0.06784199955367105,4481,validation,NN004
3,0.04277386564143804,0.04216867469879518,4482,validation,NN004
4,0.02733621878575916,0.025440749832626647,4481,validation,NN004
5,0.018994116355692373,0.015841142347166444,4482,validation,NN004
6,0.014329831328926764,0.015394912985274432,4482,validation,NN004
7,0.011291838220281951,0.00892657888864093,4481,validation,NN004
8,0.008897249585793139,0.006247211066488175,4482,validation,NN004
9,0.006159365948415971,0.006024096385542169,4482,validation,NN004
0,0.3063200908497348,0.3431503792949576,4482,validation,NN005
1,0.1305479349659591,0.11044176706827309,4482,validation,NN005
2,0.0846454028527185,0.07051997322026334,4481,validation,NN005
3,0.05195080196010264,0.047077197679607316,4482,validation,NN005
4,0.033916508465747175,0.03392099977683553,4481,validation,NN005
5,0.023916754764328387,0.024096385542168676,4482,validation,NN005
6,0.017838103803127735,0.014502454261490405,4482,validation,NN005
7,0.013528315642817965,0.011604552555233207,4481,validation,NN005
8,0.009805433055217387,0.0071396697902722,4482,validation,NN005
9,0.00512093890857298,0.007585899152164213,4482,validation,NN005
0,0.35413068867792513,0.36947791164658633,4482,validation,NN006
1,0.11015983560181514,0.11535029004908523,4482,validation,NN006
2,0.06480028620548814,0.06672617719259094,4481,validation,NN006
3,0.040271821391967506,0.041499330655957165,4482,validation,NN006
4,0.02620523808725299,0.025887078777058693,4481,validation,NN006
5,0.01861222733230728,0.018072289156626505,4482,validation,NN006
6,0.014147326561879966,0.013386880856760375,4482,validation,NN006
7,0.011239628838812368,0.009149743360856952,4481,validation,NN006
8,0.00907895605743942,0.006024096385542169,4482,validation,NN006
9,0.0061767372417782605,0.004462293618920125,4482,validation,NN006
0,0.3583804126612655,0.37014725568942436,4482,validation,NN007
1,0.11554097149859213,0.11914323962516733,4482,validation,NN007
2,0.06518330017655552,0.06694934166480697,4481,validation,NN007
3,0.039181863914881626,0.0392681838464971,4482,validation,NN007
4,0.02456930867625308,0.020531131443874136,4481,validation,NN007
5,0.01699062921866049,0.022980812137438644,4482,validation,NN007
6,0.012535132315210645,0.009817045961624275,4482,validation,NN007
7,0.009683982833565152,0.010711894666369114,4481,validation,NN007
8,0.0076373295392153885,0.006024096385542169,4482,validation,NN007
9,0.00571409121780631,0.004462293618920125,4482,validation,NN007
0,0.33242505998847866,0.37014725568942436,4482,validation,NN008
1,0.10080232631608677,0.11981258366800536,4482,validation,NN008
2,0.056653336336315516,0.06739567060923901,4481,validation,NN008
3,0.03356035907648422,0.03748326639892905,4482,validation,NN008
4,0.02053094477280508,0.024771256415978576,4481,validation,NN008
5,0.013607141347139404,0.01717983043284248,4482,validation,NN008
6,0.01005910782436535,0.013609995537706381,4482,validation,NN008
7,0.0079371719810085,0.009372907833072975,4481,validation,NN008
8,0.0064274927407750905,0.006470325747434181,4482,validation,NN008
9,0.004810497400752559,0.0037929495760821064,4482,validation,NN008
0,0.3624704603888218,0.36702365015618027,4482,validation,NN009
1,0.11962971512072196,0.12382864792503347,4482,validation,NN009
2,0.07053634923474193,0.0691809863869672,4481,validation,NN009
3,0.04464334634183344,0.034582775546630966,4482,validation,NN009
4,0.027752049544721852,0.02276277616603437,4481,validation,NN009
5,0.01769604800396044,0.01896474788041053,4482,validation,NN009
6,0.01224335117884644,0.0142793395805444,4482,validation,NN009
7,0.008681044131940032,0.00892657888864093,4481,validation,NN009
8,0.006013209392928674,0.006247211066488175,4482,validation,NN009
9,0.0039259208808032275,0.004239178937974119,4482,validation,NN009
0,0.38802004886464586,0.3645693886657742,4482,validation,NN010
1,0.13451548247122197,0.12248995983935743,4482,validation,NN010
2,0.0757959793155354,0.0662798482481589,4481,validation,NN010
3,0.04953114393946915,0.036590807675145026,4482,validation,NN010
4,0.034307857816292836,0.025440749832626647,4481,validation,NN010
5,0.02474422675128785,0.020749665327978582,4482,validation,NN010
6,0.01868442918933093,0.011155734047300312,4482,validation,NN010
7,0.01483771358917074,0.012050881499665253,4481,validation,NN010
8,0.011916494831652058,0.006470325747434181,4482,validation,NN010
9,0.009009529090420899,0.004239178937974119,4482,validation,NN010
0,0.3423930230834878,0.3639000446229362,4482,validation,NN011
1,0.11337147527009811,0.12048192771084337,4482,validation,NN011
2,0.06768878887712478,0.060923900914974335,4481,validation,NN011
3,0.0428500520145099,0.04462293618920125,4482,validation,NN011
4,0.029014565828222816,0.025217585360410622,4481,validation,NN011
5,0.021300633406590143,0.01963409192324855,4482,validation,NN011
6,0.016528041515959352,0.0142793395805444,4482,validation,NN011
7,0.013094820153587646,0.010488730194153091,4481,validation,NN011
8,0.010361272297876607,0.005131637661758144,4482,validation,NN011
9,0.0064050143000633246,0.00535475234270415,4482,validation,NN011
0,0.374563681920822,0.3674698795180723,4482,validation,NN012
1,0.12634550596129657,0.11758143685854529,4482,validation,NN012
2,0.07396308042239212,0.06315554563713457,4481,validation,NN012
3,0.0454148209486525,0.04105310129406515,4482,validation,NN012
4,0.0299148592874181,0.02633340772149074,4481,validation,NN012
5,0.021303636707584686,0.01963409192324855,4482,validation,NN012
6,0.016076186469424682,0.013386880856760375,4482,validation,NN012
7,0.01227632949847051,0.010935059138585137,4481,validation,NN012
8,0.009419914791333575,0.005577867023650156,4482,validation,NN012
9,0.006638015306367083,0.0049085229808121375,4482,validation,NN012
0,0.34716234063497087,0.36635430611334224,4482,validation,NN013
1,0.10932817604218122,0.1213743864346274,4482,validation,NN013
2,0.06453861881967383,0.06181655880383843,4481,validation,NN013
3,0.04038207080272944,0.04194556001784917,4482,validation,NN013
4,0.026915463543511903,0.024771256415978576,4481,validation,NN013
5,0.019443811482537814,0.020080321285140562,4482,validation,NN013
6,0.015099884902723104,0.012271307452030344,4482,validation,NN013
7,0.012023907982334093,0.012274045971881276,4481,validation,NN013
8,0.00975675162281518,0.004685408299866131,4482,validation,NN013
9,0.007102226831100433,0.004462293618920125,4482,validation,NN013
0,0.3548255856016049,0.3710397144132084,4482,validation,NN014
1,0.11049947188346274,0.10910307898259705,4482,validation,NN014
2,0.06757707521046967,0.07051997322026334,4481,validation,NN014
3,0.040956989072111545,0.03859883980365908,4482,validation,NN014
4,0.02560827227210163,0.02432492747154653,4481,validation,NN014
5,0.018755229085368634,0.01896474788041053,4482,validation,NN014
6,0.014337079231340037,0.012940651494868362,4482,validation,NN014
7,0.011293852078608162,0.010042401249721044,4481,validation,NN014
8,0.008852425247452706,0.008478357875948238,4482,validation,NN014
9,0.00741427410194895,0.006024096385542169,4482,validation,NN014
0,0.3818093034359262,0.37037037037037035,4482,validation,NN015
1,0.12362787483945183,0.11133422579205712,4482,validation,NN015
2,0.07588525546097732,0.06999105545617174,4472,validation,NN015
3,0.047608899769985724,0.03852148741928301,4491,validation,NN015
4,0.029847071532842613,0.024101762999330506,4481,validation,NN015
5,0.019965585257592452,0.018741633199464525,4482,validation,NN015
6,0.015142866848656669,0.011378848728246318,4482,validation,NN015
7,0.01180048003714448,0.011604552555233207,4481,validation,NN015
8,0.008938807165484206,0.008135593220338983,4425,validation,NN015
9,0.007218648691684205,0.005948446794448116,4539,validation,NN015
0,0.3708418747495438,0.36813922356091033,4482,validation,NN016
1,0.12279717546261504,0.10887996430165105,4482,validation,NN016
2,0.07490958881430762,0.07297478241463959,4481,validation,NN016
3,0.04608603867601005,0.03993752788933512,4482,validation,NN016
4,0.030169482488446375,0.02767239455478688,4481,validation,NN016
5,0.021794181831041926,0.016287371709058456,4482,validation,NN016
6,0.01713431111122412,0.013833110218652387,4482,validation,NN016
7,0.013905939424855213,0.008480249944208882,4481,validation,NN016
8,0.011254589961692658,0.007809013833110219,4482,validation,NN016
9,0.008111418821347952,0.006024096385542169,4482,validation,NN016
0,0.34720982014850177,0.36925479696564034,4482,validation,NN017
1,0.11425975453754843,0.11178045515394913,4482,validation,NN017
2,0.0711567762210168,0.06694934166480697,4481,validation,NN017
3,0.04466241868222077,0.04239178937974119,4482,validation,NN017
4,0.028981419710033374,0.026556572193706763,4481,validation,NN017
5,0.019564030025250388,0.01717983043284248,4482,validation,NN017
6,0.014173082137420015,0.013163766175814369,4482,validation,NN017
7,0.010283399634866453,0.01115822361080116,4481,validation,NN017
8,0.0070096995208688935,0.006470325747434181,4482,validation,NN017
9,0.004108972565202495,0.005131637661758144,4482,validation,NN017
0,0.3584492508311572,0.37215528781793844,4482,validation,NN018
1,0.10925340342852062,0.11847389558232932,4482,validation,NN018
2,0.06300135847542443,0.06494086141486276,4481,validation,NN018
3,0.04013348375020914,0.03815261044176707,4482,validation,NN018
4,0.02514201371157389,0.025887078777058693,4481,validation,NN018
5,0.016639951458499298,0.01896474788041053,4482,validation,NN018
6,0.012120661324262231,0.012940651494868362,4482,validation,NN018
7,0.009176525885615537,0.008480249944208882,4481,validation,NN018
8,0.007030828472789271,0.006024096385542169,4482,validation,NN018
9,0.004781217524403521,0.004016064257028112,4482,validation,NN018
0,0.37874264905142113,0.37134568176746263,4481,validation,NN019
1,0.12929521809289177,0.12090118224403301,4483,validation,NN019
2,0.07391239337091711,0.06694934166480697,4481,validation,NN019
3,0.04469641309786961,0.034582775546630966,4482,validation,NN019
4,0.028376980043742773,0.0249944208881946,4481,validation,NN019
5,0.019216936288719753,0.01740294511378849,4482,validation,NN019
6,0.014182091703996617,0.013609995537706381,4482,validation,NN019
7,0.011256669493049433,0.00892657888864093,4481,validation,NN019
8,0.009156821273939526,0.007809013833110219,4482,validation,NN019
9,0.0070370693719818,0.0035698348951361,4482,validation,NN019
0,0.372337859066139,0.36702365015618027,4482,validation,NNSTACK001
1,0.10353936448989048,0.12025881302989737,4482,validation,NNSTACK001
2,0.04595602603306471,0.07208212452577549,4481,validation,NNSTACK001
3,0.027547063641971507,0.03971441320838911,4482,validation,NNSTACK001
4,0.020993332096153224,0.021200624860522203,4481,validation,NNSTACK001
5,0.018364980856364062,0.017626059794734493,4482,validation,NNSTACK001
6,0.017045418124590265,0.011601963409192326,4482,validation,NNSTACK001
7,0.016256076841059872,0.010935059138585137,4481,validation,NNSTACK001
8,0.01571681843438281,0.00535475234270415,4482,validation,NNSTACK001
9,0.015246842202425847,0.004239178937974119,4482,validation,NNSTACK001
0,0.93369819674082,0.357652833556448,4482,validation,RASTACK001
1,0.835921929045738,0.12070504239178938,4482,validation,RASTACK001
2,0.7415221747417404,0.06962731533139924,4481,validation,RASTACK001
3,0.6441042122913712,0.043284248103525214,4482,validation,RASTACK001
4,0.5418037029701739,0.029011381388083016,4481,validation,RASTACK001
5,0.443374880632874,0.01717983043284248,4482,validation,RASTACK001
6,0.35576406120822723,0.012048192771084338,4482,validation,RASTACK001
7,0.2643576584973292,0.009596072305288998,4481,validation,RASTACK001
8,0.16457781321516163,0.006024096385542169,4482,validation,RASTACK001
9,0.07499756689400494,0.0049085229808121375,4482,validation,RASTACK001
0,0.30490575713172396,0.3674698795180723,4482,validation,RF001
1,0.11932521314229465,0.11044176706827309,4482,validation,RF001
2,0.08023674563788245,0.06962731533139924,4481,validation,RF001
3,0.04594609042113628,0.04573850959393128,4482,validation,RF001
4,0.030287484592761524,0.024101762999330506,4481,validation,RF001
5,0.024169279857820195,0.019011406844106463,4471,validation,RF001
6,0.022480334406589413,0.00890273759180948,4493,validation,RF001
7,0.017815772181884144,0.01316670386074537,4481,validation,RF001
8,0.014330716790780459,0.007809013833110219,4482,validation,RF001
9,0.01293187785528964,0.0037929495760821064,4482,validation,RF001
0,0.32600196112117036,0.37037037037037035,4482,validation,RF002
1,0.11888966453274491,0.11869701026327532,4482,validation,RF002
2,0.07747107604418384,0.06404820352599866,4481,validation,RF002
3,0.04670641588405286,0.04105310129406515,4482,validation,RF002
4,0.029702980482564957,0.024771256415978576,4481,validation,RF002
5,0.021037323443411568,0.016956715751896476,4482,validation,RF002
