model_id,split,risk_band,applicant_count,default_count,actual_default_rate,min_pd,mean_pd,max_pd,min_percentile,max_percentile,total_applicants,applicant_pct
WASTACK002,validation,Medium Risk,13445,178,0.013239122350316103,0.0095537769188966,0.015124469660784425,0.0238552589637518,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
WASTACK002,validation,High Risk,13445,605,0.044998140572703606,0.0238555800298922,0.059001641710006755,0.1301770822487952,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
WASTACK002,validation,Very High Risk,6723,1085,0.16138628588427786,0.1302504331021633,0.24507935951186385,0.4408245002348858,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
WASTACK002,validation,Extreme Risk,2241,1087,0.4850513163766176,0.4409118099847501,0.5660012152301542,0.892480454639246,0.9500189660173595,1.0,44817,0.050003346944239906
WASTACK003,train,Low Risk,20914,106,0.0050683752510280195,0.0045466995974107,0.00869590871523385,0.011148267512018,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
WASTACK003,train,Medium Risk,31372,403,0.012845849802371542,0.01114828965833,0.016345461798777706,0.023753499281369,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
WASTACK003,train,High Risk,31372,1473,0.04695269667219176,0.0237536280906446,0.052029940341936094,0.1056657016135657,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
WASTACK003,train,Very High Risk,15686,2455,0.15650898890730588,0.1056681405639776,0.17496282902863483,0.3213464318383408,0.800005737618697,0.949991871706846,104573,0.15000047813489142
WASTACK003,train,Extreme Risk,5229,2569,0.49129852744310576,0.3213498747359011,0.47244902487502777,0.8645443411765319,0.9500062157535885,1.0,104573,0.050003346944239906
WASTACK003,validation,Low Risk,8963,53,0.005913198705790472,0.0042634299076727,0.008672249744445326,0.0111325389690268,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
WASTACK003,validation,Medium Risk,13445,168,0.012495351431759017,0.0111336048341836,0.01630795414253376,0.0237985289183866,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
WASTACK003,validation,High Risk,13445,604,0.0449237634808479,0.0238020960130495,0.05239179449493095,0.1062575679172413,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
WASTACK003,validation,Very High Risk,6723,1088,0.16183251524616987,0.1062639010972009,0.1752782110303003,0.3219788340400895,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
WASTACK003,validation,Extreme Risk,2241,1090,0.48639000446229363,0.322122174407232,0.4729772782342908,0.8607437315105746,0.9500189660173595,1.0,44817,0.050003346944239906
WASTACK004,train,Low Risk,20914,99,0.004733671225016735,0.0038110229121379,0.007378206175099376,0.0096535937507232,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
WASTACK004,train,Medium Risk,31372,381,0.01214458753028178,0.0096541411643839,0.014395072370400604,0.0214665545475924,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
WASTACK004,train,High Risk,31372,1365,0.04351013642738748,0.0214665640273962,0.044039521014097686,0.082645577233779,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
WASTACK004,train,Very High Risk,15686,2484,0.15835777126099707,0.0826552447225883,0.15376939045523672,0.3241742223261394,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
WASTACK004,train,Extreme Risk,5229,2677,0.5119525721935361,0.3241751398836896,0.49734956125996915,0.9273091713581582,0.9500062157535885,1.0,104573,0.050003346944239906
WASTACK004,validation,Low Risk,8963,43,0.004797500836773402,0.0039107210056367,0.007377824440612816,0.0096499402843495,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
WASTACK004,validation,Medium Risk,13445,178,0.013239122350316103,0.0096504806773232,0.01436399387698722,0.0213806675449008,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
WASTACK004,validation,High Risk,13445,570,0.04239494235775381,0.0213832952182766,0.04429458414451238,0.0825486172265793,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
WASTACK004,validation,Very High Risk,6723,1117,0.1661460657444593,0.0825595306886394,0.15423894581123562,0.3258300387381348,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
WASTACK004,validation,Extreme Risk,2241,1095,0.4886211512717537,0.3258441130630329,0.49820866798131797,0.9273956974963912,0.9500189660173595,1.0,44817,0.050003346944239906
WGNB001,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572868434676181e-05,0.0002121320059735,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB001,train,Medium Risk,31362,479,0.015273260633888145,0.0002128922707413,0.0007650904275419742,0.0016761255272418,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB001,train,High Risk,31368,1426,0.045460341749553684,0.0016785515050625,0.007385779779254105,0.0250287896418382,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB001,train,Very High Risk,15685,2477,0.1579215811284667,0.025039682478421,0.4002563275681051,0.9997940074418816,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB001,train,Extreme Risk,5229,2454,0.46930579460699945,0.999794903411721,0.9999828496681696,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB001,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.53511499972837e-05,0.0002121320059735,0.011725461320481068,0.19840685454180335,44817,0.1992101211593815
WGNB001,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128922707413,0.0007703539051779509,0.0016859050900649,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB001,validation,High Risk,13424,609,0.045366507747318235,0.0016891156814546,0.007438963619205501,0.0254162570488569,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB001,validation,Very High Risk,6750,1080,0.16,0.0255065435803575,0.40111888912022065,0.9998650647510074,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB001,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657043204124,0.9999882948512723,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB002,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572867985670198e-05,0.0002121319589032,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB002,train,Medium Risk,31362,479,0.015273260633888145,0.0002128922858675,0.0007650904595802259,0.0016761257417452,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB002,train,High Risk,31368,1426,0.045460341749553684,0.0016785516615469,0.007385780249460076,0.025028792892492,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB002,train,Very High Risk,15685,2477,0.1579215811284667,0.0250396848943606,0.40025633255370385,0.9997940074750368,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB002,train,Extreme Risk,5229,2454,0.46930579460699945,0.9997949034471448,0.999982849669722,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB002,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.535114518261379e-05,0.0002121319589032,0.011725461320481068,0.19840685454180335,44817,0.1992101211593815
WGNB002,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128922858675,0.0007703539359910686,0.0016859052364075,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB002,validation,High Risk,13424,609,0.045366507747318235,0.0016891158629268,0.007438964113385826,0.0254162597332771,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB002,validation,Very High Risk,6750,1080,0.16,0.0255065457674126,0.40111889421597835,0.999865064730623,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB002,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657043023244,0.9999882948527015,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB003,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572867989715273e-05,0.0002121319593273,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB003,train,Medium Risk,31362,479,0.015273260633888145,0.0002128922857312,0.0007650904592915956,0.0016761257398127,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB003,train,High Risk,31368,1426,0.045460341749553684,0.0016785516601372,0.007385780245223977,0.0250287928632068,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB003,train,Very High Risk,15685,2477,0.1579215811284667,0.0250396848725954,0.40025633250878845,0.9997940074747372,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB003,train,Extreme Risk,5229,2454,0.46930579460699945,0.999794903446826,0.9999828496697081,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB003,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.535114522598901e-05,0.0002121319593273,0.011725461320481068,0.19840685454180335,44817,0.1992101211593815
WGNB003,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128922857312,0.0007703539357134758,0.0016859052350891,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB003,validation,High Risk,13424,609,0.045366507747318235,0.0016891158612919,0.007438964108933742,0.025416259709093,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB003,validation,Very High Risk,6750,1080,0.16,0.0255065457477093,0.4011188941700705,0.9998650647308076,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB003,validation,Extreme Risk,2241,1057,0.4716644355198572,0.999865704302488,0.9999882948526885,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB004,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572868030166139e-05,0.0002121319635678,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB004,train,Medium Risk,31362,479,0.015273260633888145,0.0002128922843685,0.0007650904564052635,0.0016761257204881,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB004,train,High Risk,31368,1426,0.045460341749553684,0.0016785516460395,0.00738578020286304,0.0250287925703551,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB004,train,Very High Risk,15685,2477,0.1579215811284667,0.0250396846549432,0.4002563320596353,0.9997940074717512,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB004,train,Extreme Risk,5229,2454,0.46930579460699945,0.9997949034436346,0.9999828496695681,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB004,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.535114565974169e-05,0.0002121319635678,0.011725461320481068,0.19840685454180335,44817,0.1992101211593815
WGNB004,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128922843685,0.0007703539329375152,0.001685905221905,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB004,validation,High Risk,13424,609,0.045366507747318235,0.0016891158449431,0.007438964064412955,0.0254162594672533,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB004,validation,Very High Risk,6750,1080,0.16,0.0255065455506773,0.40111889371099313,0.999865064732644,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB004,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657043041184,0.9999882948525598,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB005,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572868434676181e-05,0.0002121320059735,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB005,train,Medium Risk,31362,479,0.015273260633888145,0.0002128922707413,0.0007650904275419742,0.0016761255272418,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB005,train,High Risk,31368,1426,0.045460341749553684,0.0016785515050625,0.007385779779254105,0.0250287896418382,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB005,train,Very High Risk,15685,2477,0.1579215811284667,0.025039682478421,0.4002563275681051,0.9997940074418816,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB005,train,Extreme Risk,5229,2454,0.46930579460699945,0.999794903411721,0.9999828496681696,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB005,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.53511499972837e-05,0.0002121320059735,0.011725461320481068,0.19840685454180335,44817,0.1992101211593815
WGNB005,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128922707413,0.0007703539051779509,0.0016859050900649,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB005,validation,High Risk,13424,609,0.045366507747318235,0.0016891156814546,0.007438963619205501,0.0254162570488569,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB005,validation,Very High Risk,6750,1080,0.16,0.0255065435803575,0.40111888912022065,0.9998650647510074,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB005,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657043204124,0.9999882948512723,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB006,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572872479794885e-05,0.0002121324300303,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB006,train,Medium Risk,31362,479,0.015273260633888145,0.0002128921344706,0.0007650901389111639,0.0016761235947832,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB006,train,High Risk,31368,1426,0.045460341749553684,0.0016785500952972,0.007385775543206279,0.0250287603567437,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB006,train,Very High Risk,15685,2477,0.1579215811284667,0.0250396607132621,0.40025628265292584,0.9997940071431928,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB006,train,Extreme Risk,5229,2454,0.46930579460699945,0.9997949030925868,0.9999828496541849,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB006,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.535119337296448e-05,0.0002121324300303,0.011725461320481068,0.19840685454180335,44817,0.1992101211593815
WGNB006,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128921344706,0.0007703536275848712,0.0016859037716673,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB006,validation,High Risk,13424,609,0.045366507747318235,0.0016891140465749,0.007438959167170661,0.0254162328649587,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB006,validation,Very High Risk,6750,1080,0.16,0.0255065238772194,0.4011188432126126,0.9998650649346384,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB006,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657044833552,0.9999882948383976,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB007,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.572912932677625e-05,0.0002121366705818,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB007,train,Medium Risk,31362,479,0.015273260633888145,0.0002128907718128,0.0007650872528127908,0.0016761042706957,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB007,train,High Risk,31368,1426,0.045460341749553684,0.0016785359980776,0.007385733186891084,0.0250284675131772,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB007,train,Very High Risk,15685,2477,0.1579215811284667,0.0250394430679342,0.4002558335135493,0.9997940041563232,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB007,train,Extreme Risk,5229,2454,0.46930579460699945,0.999794899901264,0.9999828495143147,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB007,validation,Low Risk,8928,71,0.007952508960573477,1e-06,8.53516271542752e-05,0.0002121762861594,0.011725461320481068,0.1992101211593815,44817,0.1992101211593815
WGNB007,validation,Medium Risk,13474,186,0.013804363960219682,0.0002128907718128,0.0007703508519117439,0.0016858905881085,0.20100631456813262,0.4998549657496039,44817,0.30064484459022245
WGNB007,validation,High Risk,13424,609,0.045366507747318235,0.001689097698238,0.007438914650803636,0.0254159910325839,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB007,validation,Very High Risk,6750,1080,0.16,0.0255063268519401,0.40111838414830336,0.9998650667709092,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB007,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657061127378,0.9999882947096476,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB008,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.57331763172076e-05,0.0002121790744587,0.011656928652711503,0.19933921758006368,104573,0.20013770284872767
WGNB008,train,Medium Risk,31362,479,0.015273260633888145,0.0002128771502104,0.0007650584128053742,0.0016759110796285,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB008,train,High Risk,31368,1426,0.045460341749553684,0.0016783950691405,0.007385310040277923,0.0250255398151424,0.5003251317261626,0.7999722681762979,104573,0.2999627054784696
WGNB008,train,Very High Risk,15685,2477,0.1579215811284667,0.0250372672405646,0.4002513433625286,0.999793974289852,0.8000200816654395,0.9499966530557601,104573,0.1499909154370631
WGNB008,train,Extreme Risk,5229,2454,0.46930579460699945,0.9997948679898484,0.9999828481134166,0.999999,0.9500062157535885,0.9828397387470953,104573,0.050003346944239906
WGNB008,validation,Low Risk,8927,71,0.007953399798364512,1e-06,8.534162703834132e-05,0.0002121790744587,0.011725461320481068,0.19838454158020394,44817,0.1991878081977821
WGNB008,validation,Medium Risk,13475,186,0.013803339517625232,0.0002128771502104,0.0007702817888224458,0.0016857587941696,0.20098400160653324,0.4998549657496039,44817,0.30066715755182183
WGNB008,validation,High Risk,13424,609,0.045366507747318235,0.001688934260963,0.007438469885477377,0.0254135733693981,0.5000111564807997,0.7993841622598568,44817,0.2995291965102528
WGNB008,validation,Very High Risk,6750,1080,0.16,0.0255043572089977,0.401113794681134,0.9998650851282735,0.8021955954213803,0.9499854965749603,44817,0.15061249079590333
WGNB008,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998657224015668,0.999988293422028,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB009,train,Low Risk,20929,170,0.00812270055903292,1e-06,8.577381927999411e-05,0.0002126029489968,0.011652147303797347,0.19933921758006368,104573,0.20013770284872767
WGNB009,train,Medium Risk,31362,479,0.015273260633888145,0.0002127414300777,0.0007647721126068637,0.0016739841337182,0.2018589884578237,0.49998565595325756,104573,0.2999053292914997
WGNB009,train,High Risk,31367,1423,0.045366149137628715,0.0016769900913963,0.007380433530843541,0.0250191673631804,0.5003251317261626,0.7999961749208687,104573,0.2999531427806413
WGNB009,train,Very High Risk,15686,2480,0.15810276679841898,0.0250334969947229,0.40018289787149475,0.9997936758467132,0.8000248630143536,0.9499966530557601,104573,0.15000047813489142
WGNB009,train,Extreme Risk,5229,2454,0.46930579460699945,0.9997945490561766,0.9999828338900548,0.999999,0.9500062157535885,0.9828540827938378,104573,0.050003346944239906
WGNB009,validation,Low Risk,8927,71,0.007953399798364512,1e-06,8.538391227169327e-05,0.0002126029489968,0.011714304839681371,0.19838454158020394,44817,0.1991878081977821
WGNB009,validation,Medium Risk,13487,186,0.013791058055905686,0.0002127414300777,0.0007708231315228818,0.0016873044824197,0.20098400160653324,0.4999888435192003,44817,0.30093491309101456
WGNB009,validation,High Risk,13410,607,0.04526472781506338,0.001689901841827,0.007436399603587603,0.0254843388464781,0.5001561907311958,0.799339536336658,44817,0.2992168150478613
WGNB009,validation,Very High Risk,6752,1082,0.16024881516587677,0.0254847215597032,0.4009569919449261,0.9998652681702735,0.8021509694981815,0.9499854965749603,44817,0.15065711671910212
WGNB009,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998658847905126,0.9999882805342618,0.999999,0.9500189660173595,0.9827297677220698,44817,0.050003346944239906
WGNB010,train,Low Risk,21041,169,0.008031937645549166,1e-06,8.681066209589043e-05,0.0002114321868443,0.01140829850917541,0.19949700209423082,104573,0.20120872500549855
WGNB010,train,Medium Risk,31237,478,0.015302365784166213,0.0002118210513237,0.0007635982589363967,0.0016630264787135,0.20149082459143375,0.49985655953257535,104573,0.2987099920629608
WGNB010,train,High Risk,31379,1425,0.0454125370470697,0.0016633575964562,0.007332025345138007,0.0249076444037198,0.5002008166543945,0.7999866122230403,104573,0.300067895154581
WGNB010,train,Very High Risk,15687,2478,0.15796519410977242,0.0249153946677185,0.39974097446273915,0.9997926406174856,0.800005737618697,0.9499966530557601,104573,0.15001004083271974
WGNB010,train,Extreme Risk,5229,2456,0.46968827691719256,0.9997934556475774,0.9999827053017862,0.999999,0.9500062157535885,0.9828636454916662,104573,0.050003346944239906
WGNB010,validation,Low Risk,8976,69,0.00768716577540107,1e-06,8.645756462340511e-05,0.0002114321868443,0.011379610415690475,0.1985072628690006,44817,0.20028114331615235
WGNB010,validation,Medium Risk,13431,187,0.013923013923013924,0.0002118210513237,0.000769753109115682,0.0016787056404579,0.20059352477854386,0.49995537407680124,44817,0.29968538724144855
WGNB010,validation,High Risk,13412,605,0.045108857739337906,0.0016793895131856,0.007379560775725071,0.025232595404494,0.5000446259231988,0.7992168150478614,44817,0.2992614409710601
WGNB010,validation,Very High Risk,6757,1085,0.1605742193281042,0.0252942451682979,0.40024697072496734,0.9998659147153222,0.8020394046901845,0.9499966530557601,44817,0.1507686815270991
WGNB010,validation,Extreme Risk,2241,1057,0.4716644355198572,0.9998661597067072,0.999988152615047,0.999999,0.9500189660173595,0.9827409242028694,44817,0.050003346944239906
WGNB011,train,Low Risk,23881,207,0.008667978727858967,0.0014073069205565,0.0014073069205564998,0.0014073069205565,0.11418817476786551,0.11418817476786551,104573,0.2283667868379027
WGNB011,train,Medium Risk,22979,333,0.014491492232037948,0.0021917325603189,0.0024567599630544207,0.003125791561463,0.3070677899649049,0.41693840666328785,104573,0.2197412333967659
WGNB011,train,High Risk,40613,2124,0.052298525102799594,0.0036028505675384,0.013555707149764552,0.0291941633916562,0.500583324567527,0.7873495070429269,104573,0.3883698469012078
WGNB011,train,Very High Risk,11879,2001,0.1684485226029127,0.031592726673695,0.34995054708375867,0.9955727239191028,0.8427270901666778,0.9493559523012632,104573,0.1135952875025102
WGNB011,train,Extreme Risk,5221,2341,0.4483815361041946,0.9971085933455082,0.9996874895510678,0.999999,0.9508859839537931,0.9889359586126438,104573,0.04992684536161342
WGNB011,validation,Low Risk,10417,93,0.00892771431314198,0.0014073069205565,0.0014073069205565,0.0014073069205565,0.1162282169712386,0.1162282169712386,44817,0.2324341209808778
WGNB011,validation,Medium Risk,9721,133,0.013681719987655591,0.0021917325603189,0.002455682779035374,0.003125791561463,0.3102505745587612,0.4187027244126113,44817,0.2169042997077002
WGNB011,validation,High Risk,17307,842,0.04865083492228578,0.0036028505675384,0.013658376056225673,0.0291941633916562,0.5017738804471518,0.7852489010866412,44817,0.38617042640069615
WGNB011,validation,Very High Risk,5107,937,0.1834736635989818,0.031592726673695,0.35170940346363944,0.9955727239191028,0.8415891291251087,0.9487248142445946,44817,0.11395229488810049
WGNB011,validation,Extreme Risk,2265,998,0.4406181015452539,0.9971085933455082,0.9996920781502752,0.999999,0.9502086261909544,0.988899301604302,44817,0.050538858022625345
WGNB012,train,Low Risk,20899,154,0.0073687736255323225,5.3162405868618326e-05,0.00015355923751386117,0.0002980368388825,0.028951067675212532,0.18187294999665304,104573,0.19985082191387835
WGNB012,train,Medium Risk,32196,480,0.014908684308609765,0.0004253963995522,0.0008472823553787109,0.0013907856721832,0.205860977498972,0.49466879596071645,104573,0.30788061928031135
WGNB012,train,High Risk,30446,1428,0.04690271300006569,0.0015310567722122,0.005315195323824732,0.0147571788316577,0.5139328507358496,0.798222294473717,104573,0.2911458980807665
WGNB012,train,Very High Risk,15818,2503,0.15823745100518397,0.0156721486181735,0.3693884132585917,0.999702247423832,0.8151243628852571,0.9499966530557601,104573,0.15126275424822852
WGNB012,train,Extreme Risk,5214,2441,0.468162639048715,0.999703245740476,0.9999779975385482,0.999999,0.9501687816166697,0.983475658152678,104573,0.04985990647681524
WGNB012,validation,Low Risk,8855,64,0.00722755505364201,5.3162405868618326e-05,0.00015239171527274109,0.0002980368388825,0.029642769484793715,0.18005444362630252,44817,0.19758127496262579
WGNB012,validation,Medium Risk,13924,199,0.014291870152255099,0.0004253963995522,0.0008454765610811288,0.0013907856721832,0.20366155699846042,0.4948457058705402,44817,0.31068567730994934
WGNB012,validation,High Risk,13096,586,0.04474648747709224,0.0015310567722122,0.005407941590591408,0.0147571788316577,0.5146038333668028,0.799964299261441,44817,0.29221054510565186
WGNB012,validation,Very High Risk,6700,1098,0.16388059701492538,0.0156721486181735,0.37351797836026346,0.9998217755383187,0.8159292232858067,0.949963183613361,44817,0.1494968427159337
WGNB012,validation,Extreme Risk,2242,1056,0.47100802854594115,0.9998344816685344,0.9999832973917431,0.999999,0.9501528437869559,0.9832318093580561,44817,0.0500256599058393
WGNB013,train,Low Risk,21023,177,0.008419350235456405,1e-06,0.00012574424664009914,0.0003491615223393,0.010863224732961663,0.19959262907251393,104573,0.20103659644458896
WGNB013,train,Medium Risk,31491,420,0.013337143945889302,0.0003491900243287,0.0008057058451054005,0.0013912283791452,0.20156254482514607,0.498465186998556,104573,0.3011389173113519
WGNB013,train,High Risk,31288,1469,0.04695090769624137,0.0014054539834987,0.006467806357816586,0.0183136795077223,0.5021946391515975,0.7988964646706129,104573,0.29919768965220467
WGNB013,train,Very High Risk,15541,2493,0.16041438774853614,0.0183485645137358,0.39034000686352927,0.9997676005007892,0.8014401422929437,0.9499870903579318,104573,0.14861388694978628
WGNB013,train,Extreme Risk,5230,2447,0.4678776290630975,0.9997697949511584,0.9999798111591972,0.999999,0.9500014344046742,0.9829305843764643,104573,0.05001290964206822
WGNB013,validation,Low Risk,8968,78,0.008697591436217662,1e-06,0.00012561024032623993,0.0003527355364941,0.010866412298904433,0.19990182296896267,44817,0.2001026396233572
WGNB013,validation,Medium Risk,13490,179,0.013269088213491475,0.0003527643301265,0.0008020491692199258,0.0013912283791452,0.20057121181694446,0.49784679920565855,44817,0.30100185197581275
WGNB013,validation,High Risk,13466,600,0.044556661220852514,0.0014054539834987,0.006494603581145894,0.0183136795077223,0.5011268045607693,0.799339536336658,44817,0.3004663408974273
WGNB013,validation,Very High Risk,6652,1088,0.1635598316295851,0.0183485645137358,0.3918905328136737,0.999835264296554,0.8016266149005957,0.9499966530557601,44817,0.1484258205591628
WGNB013,validation,Extreme Risk,2241,1058,0.47211066488174924,0.9998387387073284,0.9999857488440677,0.999999,0.9500189660173595,0.9826293593948725,44817,0.050003346944239906
WGNB014,train,Low Risk,20902,171,0.008181035307626065,1e-06,0.00010431972386471436,0.0002606056435414,0.011059260038442046,0.1998795100073633,104573,0.1998795100073633
WGNB014,train,Medium Risk,31382,452,0.01440316104773437,0.0002610608441873,0.0007485173265687029,0.0015019800420981,0.20008988935958613,0.49995218651085843,104573,0.30009658324806593
WGNB014,train,High Risk,31654,1459,0.04609212105894989,0.0015025459116966,0.006671893456023756,0.0203562019669054,0.5000047813489141,0.7993889436087709,104573,0.30269763705736663
WGNB014,train,Very High Risk,15405,2468,0.16020772476468678,0.0203683102665409,0.39896117972782785,0.9997842012669276,0.8027597945932506,0.9499870903579318,104573,0.14731336004513593
WGNB014,train,Extreme Risk,5230,2456,0.4695984703632887,0.9997843255782484,0.9999815121921259,0.999999,0.9500109971025026,0.9828253947003529,104573,0.05001290964206822
WGNB014,validation,Low Risk,8962,74,0.008257085471992859,1e-06,0.00010476406108744069,0.0002630729308461,0.011111854876497757,0.19990182296896267,44817,0.19996876185376086
WGNB014,validation,Medium Risk,13447,182,0.01353461738677772,0.0002630866500463,0.0007510700097754052,0.0015102902791036,0.20008032666175782,0.49987727871120335,44817,0.30004239462703886
WGNB014,validation,High Risk,13497,599,0.04438023264429133,0.0015122692176709,0.0066741339689998435,0.0203562019669054,0.5000334694423991,0.7983800789878841,44817,0.3011580427070085
WGNB014,validation,Very High Risk,6670,1088,0.16311844077961019,0.0203616788234216,0.3965855521306663,0.9998444827406464,0.8011915121494075,0.9499854965749603,44817,0.1488274538679519
