model_id,split,threshold,predicted_0_count,predicted_1_count,predicted_1_share,actual_1_count,true_positive_count,false_positive_count,false_negative_count,true_negative_count
EASTACK001,validation,0.34,41295,3522,0.07858625075306246,3003,1450,2072,1553,39742
EASTACK001,validation,0.35,41465,3352,0.07479304728116563,3003,1418,1934,1585,39880
EASTACK001,validation,0.36,41621,3196,0.07131222527166031,3003,1372,1824,1631,39990
EASTACK001,validation,0.37,41766,3051,0.06807684583974831,3003,1336,1715,1667,40099
EASTACK001,validation,0.38,41903,2914,0.06501997010063146,3003,1301,1613,1702,40201
EASTACK001,validation,0.39,42045,2772,0.06185152955351764,3003,1252,1520,1751,40294
EASTACK001,validation,0.4,42173,2644,0.05899547046879532,3003,1210,1434,1793,40380
EASTACK001,validation,0.41,42326,2491,0.05558158734408818,3003,1167,1324,1836,40490
EASTACK001,validation,0.42,42463,2354,0.052524711604971325,3003,1127,1227,1876,40587
EASTACK001,validation,0.43,42608,2209,0.04928933217305933,3003,1072,1137,1931,40677
EASTACK001,validation,0.44,42783,2034,0.04538456389316554,3003,1015,1019,1988,40795
EASTACK001,validation,0.45,42895,1922,0.04288551219403351,3003,975,947,2028,40867
EASTACK001,validation,0.46,43017,1800,0.040163330878907555,3003,933,867,2070,40947
EASTACK001,validation,0.47,43113,1704,0.03802128656536582,3003,896,808,2107,41006
EASTACK001,validation,0.48,43222,1595,0.035589173751031974,3003,855,740,2148,41074
EASTACK001,validation,0.49,43327,1490,0.0332463127830957,3003,806,684,2197,41130
EASTACK001,validation,0.5,43437,1380,0.030791887007162462,3003,767,613,2236,41201
EASTACK001,validation,0.51,43558,1259,0.0280920186536359,3003,709,550,2294,41264
EASTACK001,validation,0.52,43634,1183,0.026396233572082022,3003,675,508,2328,41306
EASTACK001,validation,0.53,43720,1097,0.024477318874534217,3003,642,455,2361,41359
EASTACK001,validation,0.54,43793,1024,0.022848472677778522,3003,612,412,2391,41402
EASTACK001,validation,0.55,43873,944,0.021063435749827074,3003,567,377,2436,41437
EASTACK001,validation,0.56,43952,865,0.01930071178347502,3003,528,337,2475,41477
EASTACK001,validation,0.57,44022,795,0.017738804471517506,3003,493,302,2510,41512
EASTACK001,validation,0.58,44100,717,0.015998393466764845,3003,453,264,2550,41550
EASTACK001,validation,0.59,44156,661,0.01474886761719883,3003,423,238,2580,41576
EASTACK001,validation,0.6,44210,607,0.013543967690831604,3003,391,216,2612,41598
EASTACK001,validation,0.61,44264,553,0.012339067764464378,3003,359,194,2644,41620
EASTACK001,validation,0.62,44302,515,0.01149117522368744,3003,335,180,2668,41634
EASTACK001,validation,0.63,44353,464,0.010353214182118393,3003,308,156,2695,41658
EASTACK001,validation,0.64,44399,418,0.00932681794854631,3003,278,140,2725,41674
EASTACK001,validation,0.65,44454,363,0.008099605060579692,3003,244,119,2759,41695
EASTACK001,validation,0.66,44474,343,0.007653345828591829,3003,234,109,2769,41705
EASTACK001,validation,0.67,44515,302,0.006738514403016712,3003,209,93,2794,41721
EASTACK001,validation,0.68,44545,272,0.00606912555503492,3003,190,82,2813,41732
EASTACK001,validation,0.69,44574,243,0.0054220496686525205,3003,167,76,2836,41738
EASTACK001,validation,0.7,44588,229,0.005109668206261017,3003,160,69,2843,41745
EASTACK001,validation,0.71,44598,219,0.004886538590267086,3003,153,66,2850,41748
EASTACK001,validation,0.72,44619,198,0.004417966396679831,3003,139,59,2864,41755
EASTACK001,validation,0.73,44631,186,0.004150210857487114,3003,132,54,2871,41760
EASTACK001,validation,0.74,44650,167,0.0037262645870986457,3003,115,52,2888,41762
EASTACK001,validation,0.75,44664,153,0.0034138831247071426,3003,105,48,2898,41766
EASTACK001,validation,0.76,44680,137,0.003056875739116853,3003,93,44,2910,41770
EASTACK001,validation,0.77,44696,121,0.0026998683535265637,3003,81,40,2922,41774
EASTACK001,validation,0.78,44721,96,0.0021420443135417365,3003,67,29,2936,41785
EASTACK001,validation,0.79,44732,85,0.0018966017359484124,3003,59,26,2944,41788
EASTACK001,validation,0.8,44758,59,0.0013164647343641921,3003,42,17,2961,41797
EASTACK001,validation,0.81,44773,44,0.000981770310373296,3003,32,12,2971,41802
EASTACK001,validation,0.82,44784,33,0.0007363277327799718,3003,25,8,2978,41806
EASTACK001,validation,0.83,44792,25,0.0005578240399848271,3003,18,7,2985,41807
EASTACK001,validation,0.84,44795,22,0.000490885155186648,3003,15,7,2988,41807
EASTACK001,validation,0.85,44796,21,0.00046857219358725484,3003,15,6,2988,41808
EASTACK001,validation,0.86,44801,16,0.0003570073855902894,3003,11,5,2992,41809
EASTACK001,validation,0.87,44804,13,0.00029006850079211013,3003,9,4,2994,41810
EASTACK001,validation,0.88,44811,6,0.00013387776959635853,3003,4,2,2999,41812
EASTACK001,validation,0.89,44816,1,2.2312961599393088e-05,3003,0,1,3003,41813
EASTACK001,validation,0.9,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.91,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.92,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.93,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.94,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.95,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.96,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.97,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.98,44817,0,0.0,3003,0,0,3003,41814
EASTACK001,validation,0.99,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.01,0,44817,1.0,3003,3003,41814,0,0
ET001,validation,0.02,923,43894,0.9794051364437601,3003,2999,40895,4,919
ET001,validation,0.03,9598,35219,0.7858401945690251,3003,2941,32278,62,9536
ET001,validation,0.04,20231,24586,0.5485864738826784,3003,2800,21786,203,20028
ET001,validation,0.05,25280,19537,0.4359283307673428,3003,2656,16881,347,24933
ET001,validation,0.06,28374,16443,0.36689202757882056,3003,2529,13914,474,27900
ET001,validation,0.07,30554,14263,0.3182497712921436,3003,2408,11855,595,29959
ET001,validation,0.08,32154,12663,0.28254903273311466,3003,2313,10350,690,31464
ET001,validation,0.09,33652,11165,0.24912421625722384,3003,2180,8985,823,32829
ET001,validation,0.1,35000,9817,0.21904634402124193,3003,2062,7755,941,34059
ET001,validation,0.11,36174,8643,0.19285092710355445,3003,1938,6705,1065,35109
ET001,validation,0.12,37212,7605,0.16969007296338443,3003,1822,5783,1181,36031
ET001,validation,0.13,38261,6556,0.14628377624562108,3003,1701,4855,1302,36959
ET001,validation,0.14,39271,5546,0.12374768503023406,3003,1591,3955,1412,37859
ET001,validation,0.15,40969,3848,0.0858602762344646,3003,1361,2487,1642,39327
ET001,validation,0.16,42184,2633,0.058750027891202,3003,1154,1479,1849,40335
ET001,validation,0.17,42761,2056,0.04587544904835219,3003,968,1088,2035,40726
ET001,validation,0.18,43255,1562,0.034852846018252004,3003,812,750,2191,41064
ET001,validation,0.19,43612,1205,0.02688711872726867,3003,674,531,2329,41283
ET001,validation,0.2,43854,963,0.021487382020215544,3003,555,408,2448,41406
ET001,validation,0.21,44069,748,0.016690095276346028,3003,454,294,2549,41520
ET001,validation,0.22,44239,578,0.012896891804449204,3003,367,211,2636,41603
ET001,validation,0.23,44363,454,0.010130084566124463,3003,288,166,2715,41648
ET001,validation,0.24,44469,348,0.007764910636588795,3003,232,116,2771,41698
ET001,validation,0.25,44550,267,0.005957560747037955,3003,183,84,2820,41730
ET001,validation,0.26,44600,217,0.0048419126670683,3003,152,65,2851,41749
ET001,validation,0.27,44636,181,0.004038646049490149,3003,123,58,2880,41756
ET001,validation,0.28,44668,149,0.00332463127830957,3003,102,47,2901,41767
ET001,validation,0.29,44695,122,0.0027221813151259567,3003,79,43,2924,41771
ET001,validation,0.3,44708,109,0.0024321128143338466,3003,72,37,2931,41777
ET001,validation,0.31,44719,98,0.0021866702367405225,3003,64,34,2939,41780
ET001,validation,0.32,44727,90,0.002008166543945378,3003,57,33,2946,41781
ET001,validation,0.33,44732,85,0.0018966017359484124,3003,55,30,2948,41784
ET001,validation,0.34,44739,78,0.0017404110047526608,3003,49,29,2954,41785
ET001,validation,0.35,44741,76,0.0016957850815538745,3003,47,29,2956,41785
ET001,validation,0.36,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.37,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.38,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.39,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.4,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.41,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.42,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.43,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.44,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.45,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET001,validation,0.46,44744,73,0.0016288461967556955,3003,44,29,2959,41785
ET001,validation,0.47,44744,73,0.0016288461967556955,3003,44,29,2959,41785
ET001,validation,0.48,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET001,validation,0.49,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET001,validation,0.5,44747,70,0.0015619073119575162,3003,42,28,2961,41786
ET001,validation,0.51,44752,65,0.0014503425039605507,3003,40,25,2963,41789
ET001,validation,0.52,44759,58,0.001294151772764799,3003,33,25,2970,41789
ET001,validation,0.53,44760,57,0.001271838811165406,3003,32,25,2971,41789
ET001,validation,0.54,44775,42,0.0009371443871745097,3003,24,18,2979,41796
ET001,validation,0.55,44798,19,0.00042394627038846864,3003,12,7,2991,41807
ET001,validation,0.56,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.57,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.58,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.59,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.6,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.61,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.62,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.63,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.64,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.65,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.66,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.67,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.68,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.69,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.7,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.71,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.72,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.73,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.74,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.75,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.76,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.77,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.78,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.79,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.8,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.81,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.82,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.83,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.84,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.85,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.86,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.87,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.88,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.89,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.9,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.91,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.92,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.93,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.94,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.95,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.96,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.97,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.98,44817,0,0.0,3003,0,0,3003,41814
ET001,validation,0.99,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.01,0,44817,1.0,3003,3003,41814,0,0
ET002,validation,0.02,5714,39103,0.8725037374210679,3003,2969,36134,34,5680
ET002,validation,0.03,16991,27826,0.6208804694647121,3003,2864,24962,139,16852
ET002,validation,0.04,23180,21637,0.4827855501260682,3003,2738,18899,265,22915
ET002,validation,0.05,26471,18346,0.4093535935024656,3003,2626,15720,377,26094
ET002,validation,0.06,28715,16102,0.3592833076734275,3003,2543,13559,460,28255
ET002,validation,0.07,30594,14223,0.3173572528281679,3003,2439,11784,564,30030
ET002,validation,0.08,32093,12724,0.28391012339067767,3003,2340,10384,663,31430
ET002,validation,0.09,33313,11504,0.25668831023941807,3003,2256,9248,747,32566
ET002,validation,0.1,34385,10432,0.23276881540486868,3003,2169,8263,834,33551
ET002,validation,0.11,35334,9483,0.21159381484704465,3003,2081,7402,922,34412
ET002,validation,0.12,36408,8409,0.18762969408929647,3003,1976,6433,1027,35381
ET002,validation,0.13,37395,7422,0.1656068009906955,3003,1862,5560,1141,36254
ET002,validation,0.14,38309,6508,0.1452127540888502,3003,1770,4738,1233,37076
ET002,validation,0.15,39376,5441,0.12140482406229779,3003,1631,3810,1372,38004
ET002,validation,0.16,40874,3943,0.08798000758640695,3003,1467,2476,1536,39338
ET002,validation,0.17,41730,3087,0.06888011245732646,3003,1284,1803,1719,40011
ET002,validation,0.18,42212,2605,0.05812526496641899,3003,1160,1445,1843,40369
ET002,validation,0.19,42561,2256,0.05033804136823081,3003,1074,1182,1929,40632
ET002,validation,0.2,42937,1880,0.041948367806859004,3003,937,943,2066,40871
ET002,validation,0.21,43244,1573,0.03509828859584533,3003,833,740,2170,41074
ET002,validation,0.22,43472,1345,0.030010933351183704,3003,741,604,2262,41210
ET002,validation,0.23,43681,1136,0.025347524376910548,3003,654,482,2349,41332
ET002,validation,0.24,43852,965,0.021532007943414328,3003,567,398,2436,41416
ET002,validation,0.25,44009,808,0.018028872972309616,3003,499,309,2504,41505
ET002,validation,0.26,44151,666,0.014860432425195797,3003,425,241,2578,41573
ET002,validation,0.27,44274,543,0.012115938148470446,3003,352,191,2651,41623
ET002,validation,0.28,44373,444,0.00990695495013053,3003,293,151,2710,41663
ET002,validation,0.29,44452,365,0.008144230983778478,3003,245,120,2758,41694
ET002,validation,0.3,44516,301,0.006716201441417319,3003,201,100,2802,41714
ET002,validation,0.31,44584,233,0.005198920052658589,3003,159,74,2844,41740
ET002,validation,0.32,44624,193,0.004306401588682866,3003,133,60,2870,41754
ET002,validation,0.33,44650,167,0.0037262645870986457,3003,116,51,2887,41763
ET002,validation,0.34,44673,144,0.0032130664703126045,3003,101,43,2902,41771
ET002,validation,0.35,44693,124,0.002766807238324743,3003,86,38,2917,41776
ET002,validation,0.36,44709,108,0.0024097998527344536,3003,72,36,2931,41778
ET002,validation,0.37,44719,98,0.0021866702367405225,3003,64,34,2939,41780
ET002,validation,0.38,44731,86,0.0019189146975478056,3003,56,30,2947,41784
ET002,validation,0.39,44736,81,0.00180734988955084,3003,52,29,2951,41785
ET002,validation,0.4,44739,78,0.0017404110047526608,3003,49,29,2954,41785
ET002,validation,0.41,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET002,validation,0.42,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET002,validation,0.43,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET002,validation,0.44,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET002,validation,0.45,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET002,validation,0.46,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET002,validation,0.47,44744,73,0.0016288461967556955,3003,44,29,2959,41785
ET002,validation,0.48,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET002,validation,0.49,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET002,validation,0.5,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET002,validation,0.51,44746,71,0.0015842202735569092,3003,42,29,2961,41785
ET002,validation,0.52,44754,63,0.0014057165807617644,3003,38,25,2965,41789
ET002,validation,0.53,44759,58,0.001294151772764799,3003,33,25,2970,41789
ET002,validation,0.54,44761,56,0.0012495258495660128,3003,31,25,2972,41789
ET002,validation,0.55,44780,37,0.0008255795791775443,3003,20,17,2983,41797
ET002,validation,0.56,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.57,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.58,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.59,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.6,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.61,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.62,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.63,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.64,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.65,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.66,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.67,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.68,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.69,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.7,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.71,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.72,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.73,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.74,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.75,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.76,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.77,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.78,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.79,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.8,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.81,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.82,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.83,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.84,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.85,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.86,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.87,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.88,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.89,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.9,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.91,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.92,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.93,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.94,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.95,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.96,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.97,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.98,44817,0,0.0,3003,0,0,3003,41814
ET002,validation,0.99,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.01,89,44728,0.9980141464176541,3003,3003,41725,0,89
ET003,validation,0.02,9409,35408,0.7900573443113105,3003,2948,32460,55,9354
ET003,validation,0.03,19375,25442,0.567686369011759,3003,2831,22611,172,19203
ET003,validation,0.04,24001,20816,0.4644666086529665,3003,2732,18084,271,23730
ET003,validation,0.05,27051,17766,0.3964120757748176,3003,2638,15128,365,26686
ET003,validation,0.06,29154,15663,0.34948791753129393,3003,2536,13127,467,28687
ET003,validation,0.07,30772,14045,0.31338554566347593,3003,2456,11589,547,30225
ET003,validation,0.08,32184,12633,0.28187964388513287,3003,2361,10272,642,31542
ET003,validation,0.09,33353,11464,0.25579579177544237,3003,2273,9191,730,32623
ET003,validation,0.1,34518,10299,0.2298011915121494,3003,2194,8105,809,33709
ET003,validation,0.11,35503,9314,0.2078229243367472,3003,2133,7181,870,34633
ET003,validation,0.12,36483,8334,0.185956221969342,3003,2019,6315,984,35499
ET003,validation,0.13,37473,7344,0.16386638998594283,3003,1910,5434,1093,36380
ET003,validation,0.14,38274,6543,0.14599370774482898,3003,1812,4731,1191,37083
ET003,validation,0.15,39263,5554,0.12392618872302921,3003,1690,3864,1313,37950
ET003,validation,0.16,40509,4308,0.09612423857018543,3003,1546,2762,1457,39052
ET003,validation,0.17,41194,3623,0.08083985987460116,3003,1420,2203,1583,39611
ET003,validation,0.18,41676,3141,0.07008501238369369,3003,1311,1830,1692,39984
ET003,validation,0.19,42034,2783,0.06209697213111096,3003,1217,1566,1786,40248
ET003,validation,0.2,42301,2516,0.05613941138407301,3003,1144,1372,1859,40442
ET003,validation,0.21,42570,2247,0.05013722471383627,3003,1072,1175,1931,40639
ET003,validation,0.22,42887,1930,0.043064015886828656,3003,965,965,2038,40849
ET003,validation,0.23,43122,1695,0.03782046991097128,3003,871,824,2132,40990
ET003,validation,0.24,43320,1497,0.03340250351429145,3003,794,703,2209,41111
ET003,validation,0.25,43518,1299,0.02898453711761162,3003,724,575,2279,41239
ET003,validation,0.26,43685,1132,0.025258272530512976,3003,647,485,2356,41329
ET003,validation,0.27,43817,1000,0.022312961599393086,3003,584,416,2419,41398
ET003,validation,0.28,43954,863,0.019256085860276235,3003,518,345,2485,41469
ET003,validation,0.29,44072,745,0.01662315639154785,3003,467,278,2536,41536
ET003,validation,0.3,44189,628,0.014012539884418859,3003,404,224,2599,41590
ET003,validation,0.31,44287,530,0.011825869647678336,3003,345,185,2658,41629
ET003,validation,0.32,44374,443,0.009884641988531138,3003,295,148,2708,41666
ET003,validation,0.33,44437,380,0.008478925407769374,3003,254,126,2749,41688
ET003,validation,0.34,44507,310,0.006917018095811857,3003,207,103,2796,41711
ET003,validation,0.35,44561,256,0.005712118169444631,3003,174,82,2829,41732
ET003,validation,0.36,44612,205,0.004574157127875583,3003,142,63,2861,41751
ET003,validation,0.37,44647,170,0.0037932034718968248,3003,118,52,2885,41762
ET003,validation,0.38,44669,148,0.003302318316710177,3003,104,44,2899,41770
ET003,validation,0.39,44685,132,0.0029453109311198874,3003,91,41,2912,41773
ET003,validation,0.4,44703,114,0.002543677622330812,3003,79,35,2924,41779
ET003,validation,0.41,44716,101,0.002253609121538702,3003,69,32,2934,41782
ET003,validation,0.42,44729,88,0.001963540620746592,3003,58,30,2945,41784
ET003,validation,0.43,44734,83,0.0018519758127496263,3003,53,30,2950,41784
ET003,validation,0.44,44739,78,0.0017404110047526608,3003,49,29,2954,41785
ET003,validation,0.45,44741,76,0.0016957850815538745,3003,47,29,2956,41785
ET003,validation,0.46,44743,74,0.0016511591583550885,3003,45,29,2958,41785
ET003,validation,0.47,44744,73,0.0016288461967556955,3003,44,29,2959,41785
ET003,validation,0.48,44744,73,0.0016288461967556955,3003,44,29,2959,41785
ET003,validation,0.49,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET003,validation,0.5,44745,72,0.0016065332351563022,3003,43,29,2960,41785
ET003,validation,0.51,44746,71,0.0015842202735569092,3003,42,29,2961,41785
ET003,validation,0.52,44753,64,0.0014280295423611577,3003,38,26,2965,41788
ET003,validation,0.53,44759,58,0.001294151772764799,3003,33,25,2970,41789
ET003,validation,0.54,44761,56,0.0012495258495660128,3003,31,25,2972,41789
ET003,validation,0.55,44766,51,0.0011379610415690475,3003,27,24,2976,41790
ET003,validation,0.56,44807,10,0.00022312961599393088,3003,5,5,2998,41809
ET003,validation,0.57,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.58,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.59,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.6,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.61,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.62,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.63,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.64,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.65,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.66,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.67,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.68,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.69,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.7,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.71,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.72,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.73,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.74,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.75,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.76,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.77,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.78,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.79,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.8,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.81,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.82,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.83,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.84,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.85,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.86,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.87,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.88,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.89,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.9,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.91,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.92,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.93,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.94,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.95,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.96,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.97,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.98,44817,0,0.0,3003,0,0,3003,41814
ET003,validation,0.99,44817,0,0.0,3003,0,0,3003,41814
ET004,validation,0.01,0,44817,1.0,3003,3003,41814,0,0
ET004,validation,0.02,2077,42740,0.9536559787580605,3003,2991,39749,12,2065
ET004,validation,0.03,12239,32578,0.726911662985028,3003,2916,29662,87,12152
ET004,validation,0.04,21091,23726,0.5293973269072004,3003,2783,20943,220,20871
ET004,validation,0.05,25070,19747,0.4406140527032153,3003,2662,17085,341,24729
ET004,validation,0.06,28148,16669,0.3719347569002834,3003,2526,14143,477,27671
ET004,validation,0.07,30352,14465,0.32275698953522103,3003,2406,12059,597,29755
ET004,validation,0.08,31977,12840,0.28649842693620725,3003,2298,10542,705,31272
ET004,validation,0.09,33288,11529,0.2572461342794029,3003,2172,9357,831,32457
ET004,validation,0.1,34366,10451,0.23319276167525715,3003,2067,8384,936,33430
