split,score_col_1,score_col_2,correlation
validation,NN015,NN012,0.9541835867940376
validation,NN015,NN013,0.9601723478818056
validation,NN015,NN014,0.994404986066833
validation,NN015,NN015,1.0
validation,NN015,NN016,0.9807790563452067
validation,NN015,NN017,0.980356801699084
validation,NN015,NN018,0.9723236678874537
validation,NN015,NN019,0.9745662976865584
validation,NN015,NNSTACK001,0.921451812064552
validation,NN015,RASTACK001,0.6799224948862238
validation,NN015,RF001,0.9723108514975466
validation,NN015,RF002,0.9776255733279853
validation,NN015,RF003,0.9744953970314976
validation,NN015,RF004,0.9746988950291489
validation,NN015,RF005,0.8414028276437402
validation,NN015,RFSTACK001,0.9829321584906298
validation,NN015,RIDGESTACK001,0.9547591568694808
validation,NN015,RLOG001,0.7297046418717469
validation,NN015,RLOG002,0.7561326555454985
validation,NN015,RLOG003,0.7574899351426911
validation,NN015,RLOG004,0.7576408389380177
validation,NN015,RLOG005,0.730587991648759
validation,NN015,RLOG006,0.7543807171035747
validation,NN015,RLOG007,0.7573611449168793
validation,NN015,RLOG008,0.7576207651783018
validation,NN015,T001,0.9084979947589927
validation,NN015,T002,0.9655759687341627
validation,NN015,T003,0.9585146254666056
validation,NN015,T004,0.9647998048306868
validation,NN015,T005,0.9609450918086471
validation,NN015,T006,0.8339711418109741
validation,NN015,T007,0.8275181592120741
validation,NN015,WASTACK001,0.9730399612735958
validation,NN015,WASTACK002,0.9729549541526779
validation,NN015,WASTACK003,0.9799064932354582
validation,NN015,WASTACK004,0.9696343321274554
validation,NN015,WGNB001,0.8599490219044987
validation,NN015,WGNB002,0.8599490201820928
validation,NN015,WGNB003,0.8599490201976161
validation,NN015,WGNB004,0.8599490203527809
validation,NN015,WGNB005,0.8599490219044987
validation,NN015,WGNB006,0.859949037421656
validation,NN015,WGNB007,0.8599491925903482
validation,NN015,WGNB008,0.8599507439937227
validation,NN015,WGNB009,0.8599662302505426
validation,NN015,WGNB010,0.8601189487551024
validation,NN015,WGNB011,0.866863859282401
validation,NN015,WGNB012,0.8579370522627281
validation,NN015,WGNB013,0.8587646771953485
validation,NN015,WGNB014,0.8597176497794646
validation,NN015,WLOG001,0.6371255514359606
validation,NN015,WLOG002,0.8651333898152989
validation,NN015,WLOG003,0.9247192646851394
validation,NN015,WLOG004,0.9418726952586182
validation,NN015,WLOG005,0.9493270808812343
validation,NN015,XGB001,0.9620989136239414
validation,NN015,XGB002,0.9623998309355031
validation,NN015,XGB003,0.9643261974258551
validation,NN015,XGB004,0.964741600270245
validation,NN015,XGBSTACK001,0.9651134120118187
validation,NN016,BLOG001,0.6408699262390621
validation,NN016,BLOG002,0.8574069940626025
validation,NN016,BLOG003,0.9248357911826725
validation,NN016,BLOG004,0.944593413674683
validation,NN016,BLOG005,0.9500579211953701
validation,NN016,BNB001,0.8899997203492213
validation,NN016,BNB002,0.8015648305993794
validation,NN016,BNB003,0.890000068206763
validation,NN016,BNB004,0.8015674298875879
validation,NN016,BNB005,0.890000502900302
validation,NN016,BNB006,0.8015706789700192
validation,NN016,BNB007,0.8900018061258186
validation,NN016,BNB008,0.8015804260320555
validation,NN016,BNB009,0.8900039753250669
validation,NN016,BNB010,0.8015966705199755
validation,NN016,BNB011,0.8900083031123659
validation,NN016,BNB012,0.8016291572027151
validation,NN016,BNB013,0.8900169166344958
validation,NN016,BNB014,0.8016941215084
validation,NN016,BNB015,0.8900424285858419
validation,NN016,BNB016,0.8018889440709479
validation,NN016,BNB017,0.8900839018232578
validation,NN016,BNB018,0.8022134256064264
validation,NN016,CAT001,0.9658186433505596
validation,NN016,CAT002,0.9627974687151487
validation,NN016,CAT003,0.9665051229001915
validation,NN016,CAT004,0.9680046168786299
validation,NN016,EASTACK001,0.9538543603623797
validation,NN016,ET001,0.8473007565419562
validation,NN016,ET002,0.8884957514182168
validation,NN016,ET003,0.9165366995113479
validation,NN016,ET004,0.7774941487379091
validation,NN016,ET005,0.7349490460902897
validation,NN016,GB001,0.95966972477441
validation,NN016,GB002,0.9537971898742668
validation,NN016,GB003,0.9605563947458079
validation,NN016,GB004,0.9625151918757957
validation,NN016,GNB001,0.5308919203264492
validation,NN016,GNB007,0.6179027867476692
validation,NN016,GNB008,0.6827577569312175
validation,NN016,GNB009,0.5666230955735829
validation,NN016,GNB010,0.5237612323015356
validation,NN016,LASSOSTACK001,0.91781724760862
validation,NN016,LGB001,0.9524359375691058
validation,NN016,LGB002,0.9442111969009019
validation,NN016,LGB003,0.9535679221635858
validation,NN016,LGB004,0.9574318578918938
validation,NN016,LRSTACK001,0.9112636190960818
validation,NN016,NN001,0.9800665096240352
validation,NN016,NN002,0.968014543376541
validation,NN016,NN003,0.9672319547960395
validation,NN016,NN004,0.9898162590849595
validation,NN016,NN005,0.9397351540794504
validation,NN016,NN006,0.9765853778321427
validation,NN016,NN007,0.9625006937739834
validation,NN016,NN008,0.9610664857855685
validation,NN016,NN009,0.9612839238109986
validation,NN016,NN010,0.9670235187057616
validation,NN016,NN011,0.9674578626814129
validation,NN016,NN012,0.9707347947025446
validation,NN016,NN013,0.9709692799467786
validation,NN016,NN014,0.9823374701787578
validation,NN016,NN015,0.9807790563452067
validation,NN016,NN016,1.0
validation,NN016,NN017,0.9816312339580833
validation,NN016,NN018,0.9760424449877463
validation,NN016,NN019,0.9787389616525951
validation,NN016,NNSTACK001,0.919176256942431
validation,NN016,RASTACK001,0.6646993675680645
validation,NN016,RF001,0.9532317905779717
validation,NN016,RF002,0.9594056864906714
validation,NN016,RF003,0.95688804957092
validation,NN016,RF004,0.9546856562295588
validation,NN016,RF005,0.8141135081795453
validation,NN016,RFSTACK001,0.972471889249202
validation,NN016,RIDGESTACK001,0.9468571948739687
validation,NN016,RLOG001,0.7511836690912611
validation,NN016,RLOG002,0.7815008832631627
validation,NN016,RLOG003,0.7842667223885528
validation,NN016,RLOG004,0.7845405211811345
validation,NN016,RLOG005,0.7560926190429393
validation,NN016,RLOG006,0.7806224269236447
validation,NN016,RLOG007,0.784173727926024
validation,NN016,RLOG008,0.7845353838010495
validation,NN016,T001,0.8824398538185955
validation,NN016,T002,0.9448142655842972
validation,NN016,T003,0.9399509803690087
validation,NN016,T004,0.9432418230738402
validation,NN016,T005,0.9401243843687245
validation,NN016,T006,0.8018608992180768
validation,NN016,T007,0.799804923472446
validation,NN016,WASTACK001,0.9531116156228476
validation,NN016,WASTACK002,0.9527693341026363
validation,NN016,WASTACK003,0.9733375166340044
validation,NN016,WASTACK004,0.9627974687151489
validation,NN016,WGNB001,0.8160591571501257
validation,NN016,WGNB002,0.816059156152372
validation,NN016,WGNB003,0.8160591561613573
validation,NN016,WGNB004,0.8160591562512481
validation,NN016,WGNB005,0.8160591571501257
validation,NN016,WGNB006,0.8160591661388927
validation,NN016,WGNB007,0.8160592560230215
validation,NN016,WGNB008,0.8160601545087477
validation,NN016,WGNB009,0.8160691050568909
validation,NN016,WGNB010,0.8161563857231795
validation,NN016,WGNB011,0.8318761793249605
validation,NN016,WGNB012,0.8104500107424891
validation,NN016,WGNB013,0.8146966533221619
validation,NN016,WGNB014,0.8157854056840969
validation,NN016,WLOG001,0.6396018616482565
validation,NN016,WLOG002,0.8563253985170256
validation,NN016,WLOG003,0.9235815024004045
validation,NN016,WLOG004,0.9450160743475603
validation,NN016,WLOG005,0.9512378659211865
validation,NN016,XGB001,0.9570415121010141
validation,NN016,XGB002,0.957061234523378
validation,NN016,XGB003,0.9610605469534121
validation,NN016,XGB004,0.9617257421204214
validation,NN016,XGBSTACK001,0.958188102608474
validation,NN017,BLOG001,0.6133320549114769
validation,NN017,BLOG002,0.861155007130223
validation,NN017,BLOG003,0.9189063401351959
validation,NN017,BLOG004,0.9406424992301441
validation,NN017,BLOG005,0.9484443572220795
validation,NN017,BNB001,0.9060536077320533
validation,NN017,BNB002,0.8216162738560754
validation,NN017,BNB003,0.906053950520462
validation,NN017,BNB004,0.821618842942422
validation,NN017,BNB005,0.9060543788109077
validation,NN017,BNB006,0.8216220542441788
validation,NN017,BNB007,0.9060556623829703
validation,NN017,BNB008,0.8216316877754234
validation,NN017,BNB009,0.9060577973473329
validation,NN017,BNB010,0.8216477424156537
validation,NN017,BNB011,0.9060620511290248
validation,NN017,BNB012,0.8216798470389102
validation,NN017,BNB013,0.9060704945827331
validation,NN017,BNB014,0.8217440377488371
validation,NN017,BNB015,0.9060953216193142
validation,NN017,BNB016,0.8219364633302444
validation,NN017,BNB017,0.9061350823825037
validation,NN017,BNB018,0.8222566938818137
validation,NN017,CAT001,0.9716892075932532
validation,NN017,CAT002,0.9698476323084253
validation,NN017,CAT003,0.9725610747527024
validation,NN017,CAT004,0.9737830848582008
validation,NN017,EASTACK001,0.9619271768884037
validation,NN017,ET001,0.8324228084340716
validation,NN017,ET002,0.8756921881279391
validation,NN017,ET003,0.9063050970590283
validation,NN017,ET004,0.7614266197755301
validation,NN017,ET005,0.7267504523660792
validation,NN017,GB001,0.9651487086222178
validation,NN017,GB002,0.9610088493905807
validation,NN017,GB003,0.9660395972576467
validation,NN017,GB004,0.9677092437021475
validation,NN017,GNB001,0.5206215430191904
validation,NN017,GNB007,0.5865655519106885
validation,NN017,GNB008,0.6547868812508771
validation,NN017,GNB009,0.5438208700795516
validation,NN017,GNB010,0.49906925722331824
validation,NN017,LASSOSTACK001,0.9287169064816782
validation,NN017,LGB001,0.9604031116599374
validation,NN017,LGB002,0.9533242874343077
validation,NN017,LGB003,0.9620407183449325
validation,NN017,LGB004,0.9649208666767276
validation,NN017,LRSTACK001,0.9219618630301495
validation,NN017,NN001,0.9741634399778767
validation,NN017,NN002,0.9584548939306368
validation,NN017,NN003,0.9718456155791954
validation,NN017,NN004,0.9870279252894282
validation,NN017,NN005,0.9199319357301001
validation,NN017,NN006,0.9736239592949195
validation,NN017,NN007,0.9728267502204557
validation,NN017,NN008,0.9677216386542474
validation,NN017,NN009,0.9693889502261717
validation,NN017,NN010,0.9495402652037033
validation,NN017,NN011,0.9573242733511578
validation,NN017,NN012,0.9565670247189919
validation,NN017,NN013,0.9583332773153935
validation,NN017,NN014,0.9808124265472878
validation,NN017,NN015,0.980356801699084
validation,NN017,NN016,0.9816312339580833
validation,NN017,NN017,1.0
validation,NN017,NN018,0.9797563111698633
validation,NN017,NN019,0.9773300138963136
validation,NN017,NNSTACK001,0.9315153331987618
validation,NN017,RASTACK001,0.6701421283948146
validation,NN017,RF001,0.9608843675311205
validation,NN017,RF002,0.9666339046900202
validation,NN017,RF003,0.9644786452674877
validation,NN017,RF004,0.9608806490131815
validation,NN017,RF005,0.819522361344674
validation,NN017,RFSTACK001,0.9779810795496403
validation,NN017,RIDGESTACK001,0.9569174022575282
validation,NN017,RLOG001,0.7292709440349633
validation,NN017,RLOG002,0.7610910241287939
validation,NN017,RLOG003,0.7641915786951522
validation,NN017,RLOG004,0.7644876832743561
validation,NN017,RLOG005,0.7372797880223205
validation,NN017,RLOG006,0.7606116389546925
validation,NN017,RLOG007,0.7641172601202522
validation,NN017,RLOG008,0.7644830582813498
validation,NN017,T001,0.9019885100910444
validation,NN017,T002,0.9538303267589582
validation,NN017,T003,0.9488344612809261
validation,NN017,T004,0.9521168800664103
validation,NN017,T005,0.9494000938789726
validation,NN017,T006,0.8082820502387333
validation,NN017,T007,0.8051055833196945
validation,NN017,WASTACK001,0.9619361205063166
validation,NN017,WASTACK002,0.9617423315301795
validation,NN017,WASTACK003,0.9752220403580049
validation,NN017,WASTACK004,0.9698476323084254
validation,NN017,WGNB001,0.8389797860495225
validation,NN017,WGNB002,0.8389797854364691
validation,NN017,WGNB003,0.8389797854419866
validation,NN017,WGNB004,0.8389797854972135
validation,NN017,WGNB005,0.8389797860495225
validation,NN017,WGNB006,0.8389797915725623
validation,NN017,WGNB007,0.8389798468009199
validation,NN017,WGNB008,0.8389803988852663
validation,NN017,WGNB009,0.8389859007730666
validation,NN017,WGNB010,0.8390399553786427
validation,NN017,WGNB011,0.8387209164731615
validation,NN017,WGNB012,0.8291794227937678
validation,NN017,WGNB013,0.8351701795694974
validation,NN017,WGNB014,0.8368950484662635
validation,NN017,WLOG001,0.6119317142098434
validation,NN017,WLOG002,0.8591658651575821
validation,NN017,WLOG003,0.9166680212065912
validation,NN017,WLOG004,0.9393691787770229
validation,NN017,WLOG005,0.947981713849938
validation,NN017,XGB001,0.9656594712653752
validation,NN017,XGB002,0.9655192727923526
validation,NN017,XGB003,0.9663712723451854
validation,NN017,XGB004,0.9667192148067401
validation,NN017,XGBSTACK001,0.9663441585774692
validation,NN018,BLOG001,0.5911751138378931
validation,NN018,BLOG002,0.8452135813221499
validation,NN018,BLOG003,0.908903754933741
validation,NN018,BLOG004,0.9304910183773194
validation,NN018,BLOG005,0.9350070901306644
validation,NN018,BNB001,0.9089580279286902
validation,NN018,BNB002,0.811120127364963
validation,NN018,BNB003,0.9089589306440471
validation,NN018,BNB004,0.8111239541047875
validation,NN018,BNB005,0.9089600587599892
validation,NN018,BNB006,0.81112873743759
validation,NN018,BNB007,0.9089634412542105
validation,NN018,BNB008,0.8111430868231637
validation,NN018,BNB009,0.9089690725750004
validation,NN018,BNB010,0.811167000424089
validation,NN018,BNB011,0.908980312147826
validation,NN018,BNB012,0.8112148199785767
validation,NN018,BNB013,0.9090026995361503
validation,NN018,BNB014,0.8113104285637625
validation,NN018,BNB015,0.9090691379957899
validation,NN018,BNB016,0.8115970113208562
validation,NN018,BNB017,0.9091775217428433
validation,NN018,BNB018,0.8120738451942917
validation,NN018,CAT001,0.9748535513509753
validation,NN018,CAT002,0.973446172057487
validation,NN018,CAT003,0.9749867746047665
validation,NN018,CAT004,0.9755827748787276
validation,NN018,EASTACK001,0.9557024508797636
validation,NN018,ET001,0.8031780272357635
validation,NN018,ET002,0.850971750074053
validation,NN018,ET003,0.8849759605105016
validation,NN018,ET004,0.7354940657003509
validation,NN018,ET005,0.7022035920520066
validation,NN018,GB001,0.9707792495867706
validation,NN018,GB002,0.9662121371962424
validation,NN018,GB003,0.9713257979989824
validation,NN018,GB004,0.9727082054789505
validation,NN018,GNB001,0.5271516427865205
validation,NN018,GNB007,0.5695063831025217
validation,NN018,GNB008,0.6545595214231693
validation,NN018,GNB009,0.5522286879100952
validation,NN018,GNB010,0.5110134497409866
validation,NN018,LASSOSTACK001,0.9351857296988079
validation,NN018,LGB001,0.9658970594840286
validation,NN018,LGB002,0.95827055053112
validation,NN018,LGB003,0.9672343286344591
validation,NN018,LGB004,0.9703145258119595
validation,NN018,LRSTACK001,0.9285819587229611
validation,NN018,NN001,0.9753176737637366
validation,NN018,NN002,0.966320797346355
validation,NN018,NN003,0.9742798535159976
validation,NN018,NN004,0.9817408561581602
validation,NN018,NN005,0.9034798335406363
validation,NN018,NN006,0.9761805976832505
validation,NN018,NN007,0.9770637324530314
validation,NN018,NN008,0.9735742916298239
validation,NN018,NN009,0.9797683664250444
validation,NN018,NN010,0.9654258281089368
validation,NN018,NN011,0.9650459267207222
validation,NN018,NN012,0.9637052969756233
validation,NN018,NN013,0.9674227678142285
validation,NN018,NN014,0.974245211901902
validation,NN018,NN015,0.9723236678874537
validation,NN018,NN016,0.9760424449877463
validation,NN018,NN017,0.9797563111698633
validation,NN018,NN018,1.0
validation,NN018,NN019,0.983391701020914
validation,NN018,NNSTACK001,0.9370953553265193
validation,NN018,RASTACK001,0.6494875934464593
validation,NN018,RF001,0.9472599719206419
validation,NN018,RF002,0.9566575266182968
validation,NN018,RF003,0.9571676677102859
validation,NN018,RF004,0.9503540934208548
validation,NN018,RF005,0.8066894402653896
validation,NN018,RFSTACK001,0.9782565143621186
validation,NN018,RIDGESTACK001,0.960120515702811
validation,NN018,RLOG001,0.7041802468363532
validation,NN018,RLOG002,0.7414782454057093
validation,NN018,RLOG003,0.7446054061025643
validation,NN018,RLOG004,0.744892377036136
validation,NN018,RLOG005,0.7127227580627975
validation,NN018,RLOG006,0.7404349463430909
validation,NN018,RLOG007,0.7444737532700163
validation,NN018,RLOG008,0.7448744593221978
validation,NN018,T001,0.8882462600198525
validation,NN018,T002,0.945173515303411
validation,NN018,T003,0.9436361256340496
validation,NN018,T004,0.9438681026787412
validation,NN018,T005,0.9429046819493271
validation,NN018,T006,0.7935101430686035
validation,NN018,T007,0.7943154449101792
validation,NN018,WASTACK001,0.956140506100701
validation,NN018,WASTACK002,0.9560721877825215
validation,NN018,WASTACK003,0.9672905025721568
validation,NN018,WASTACK004,0.9734461720574867
validation,NN018,WGNB001,0.8452714009745793
validation,NN018,WGNB002,0.8452714000291168
validation,NN018,WGNB003,0.8452714000376333
validation,NN018,WGNB004,0.8452714001228097
validation,NN018,WGNB005,0.8452714009745793
validation,NN018,WGNB006,0.8452714094923305
validation,NN018,WGNB007,0.8452714946654566
validation,NN018,WGNB008,0.8452723459656514
validation,NN018,WGNB009,0.8452808166178808
validation,NN018,WGNB010,0.8453621218850635
validation,NN018,WGNB011,0.8427749421833548
validation,NN018,WGNB012,0.8369390140308187
validation,NN018,WGNB013,0.8428669650371529
validation,NN018,WGNB014,0.8438056257795907
validation,NN018,WLOG001,0.5899146002160544
validation,NN018,WLOG002,0.8427218285778216
validation,NN018,WLOG003,0.9062881909858387
validation,NN018,WLOG004,0.928222473123139
validation,NN018,WLOG005,0.9336858157771681
validation,NN018,XGB001,0.969113148927694
validation,NN018,XGB002,0.9696219131452481
validation,NN018,XGB003,0.9677701738383373
validation,NN018,XGB004,0.9677077275731607
validation,NN018,XGBSTACK001,0.9706057800123687
validation,NN019,BLOG001,0.6462052356909618
validation,NN019,BLOG002,0.8567378486332267
validation,NN019,BLOG003,0.9135436959463121
validation,NN019,BLOG004,0.9318000667649505
validation,NN019,BLOG005,0.937176141729649
validation,NN019,BNB001,0.9014581579716414
validation,NN019,BNB002,0.8201476153175123
validation,NN019,BNB003,0.9014583846845495
validation,NN019,BNB004,0.8201504635162346
validation,NN019,BNB005,0.901458667844023
validation,NN019,BNB006,0.8201540236440141
validation,NN019,BNB007,0.9014595157797259
validation,NN019,BNB008,0.8201647032239532
validation,NN019,BNB009,0.9014609238737097
validation,NN019,BNB010,0.8201824998503056
validation,NN019,BNB011,0.9014637208916711
validation,NN019,BNB012,0.8202180831109055
validation,NN019,BNB013,0.9014692388288669
validation,NN019,BNB014,0.8202892099197788
validation,NN019,BNB015,0.901485195463243
validation,NN019,BNB016,0.820502277649426
validation,NN019,BNB017,0.9015098722875523
validation,NN019,BNB018,0.8208563782266864
validation,NN019,CAT001,0.9755758466133929
validation,NN019,CAT002,0.9751288306542115
validation,NN019,CAT003,0.9762509697142983
validation,NN019,CAT004,0.9766926424893344
validation,NN019,EASTACK001,0.9593012694730798
validation,NN019,ET001,0.8394939813490632
validation,NN019,ET002,0.8825426655624187
validation,NN019,ET003,0.9123675724939437
validation,NN019,ET004,0.7809127186364374
validation,NN019,ET005,0.7404720756079891
validation,NN019,GB001,0.9733744821332724
validation,NN019,GB002,0.9701855300169921
validation,NN019,GB003,0.9740827837210702
validation,NN019,GB004,0.9751588884972522
validation,NN019,GNB001,0.5247303632124165
validation,NN019,GNB007,0.5925630884843611
validation,NN019,GNB008,0.6818862649193288
validation,NN019,GNB009,0.5602771601205165
validation,NN019,GNB010,0.5157644969783635
validation,NN019,LASSOSTACK001,0.9338860109655205
validation,NN019,LGB001,0.9686050633945978
validation,NN019,LGB002,0.9617472047461064
validation,NN019,LGB003,0.9698510014583637
validation,NN019,LGB004,0.9725314971362109
validation,NN019,LRSTACK001,0.928183230577878
validation,NN019,NN001,0.9768831367363073
validation,NN019,NN002,0.9629963092568716
validation,NN019,NN003,0.9818484558566497
validation,NN019,NN004,0.977207665916341
validation,NN019,NN005,0.9226866161870468
validation,NN019,NN006,0.9739753784599777
validation,NN019,NN007,0.979618671447408
validation,NN019,NN008,0.9756046511526192
validation,NN019,NN009,0.9814378652977466
validation,NN019,NN010,0.9765734173081722
validation,NN019,NN011,0.9617037952133488
validation,NN019,NN012,0.9658467400090877
validation,NN019,NN013,0.9696666537332432
validation,NN019,NN014,0.9726182249819463
validation,NN019,NN015,0.9745662976865584
validation,NN019,NN016,0.9787389616525951
validation,NN019,NN017,0.9773300138963136
validation,NN019,NN018,0.983391701020914
validation,NN019,NN019,1.0
validation,NN019,NNSTACK001,0.9358513398371566
validation,NN019,RASTACK001,0.6756588242730307
validation,NN019,RF001,0.9581827607030039
validation,NN019,RF002,0.9666024524355208
validation,NN019,RF003,0.9675396953670543
validation,NN019,RF004,0.9620135229443453
validation,NN019,RF005,0.830312243752908
validation,NN019,RFSTACK001,0.9797688964914594
validation,NN019,RIDGESTACK001,0.9581536051145012
validation,NN019,RLOG001,0.7472028332538684
validation,NN019,RLOG002,0.7756306042468644
validation,NN019,RLOG003,0.7778091208429623
validation,NN019,RLOG004,0.7780028389392123
validation,NN019,RLOG005,0.754003217011613
validation,NN019,RLOG006,0.7750909713824715
validation,NN019,RLOG007,0.7777471941283569
validation,NN019,RLOG008,0.7779901567061939
validation,NN019,T001,0.8911081600059422
validation,NN019,T002,0.945972382494972
validation,NN019,T003,0.9453622428212448
validation,NN019,T004,0.9441988791872951
validation,NN019,T005,0.9451593192906759
validation,NN019,T006,0.8128629419577578
validation,NN019,T007,0.8153756872126984
validation,NN019,WASTACK001,0.9590876948884464
validation,NN019,WASTACK002,0.9588309479201697
validation,NN019,WASTACK003,0.974548522636907
validation,NN019,WASTACK004,0.9751288306542115
validation,NN019,WGNB001,0.8253894381393204
validation,NN019,WGNB002,0.8253894366245489
validation,NN019,WGNB003,0.8253894366382064
validation,NN019,WGNB004,0.8253894367746694
validation,NN019,WGNB005,0.8253894381393204
validation,NN019,WGNB006,0.825389451785873
validation,NN019,WGNB007,0.8253895882486053
validation,NN019,WGNB008,0.825390952599717
validation,NN019,WGNB009,0.8254045693458202
validation,NN019,WGNB010,0.8255389600546091
validation,NN019,WGNB011,0.8347084943640501
validation,NN019,WGNB012,0.8192982764929538
validation,NN019,WGNB013,0.824280693960894
validation,NN019,WGNB014,0.8254379239831823
validation,NN019,WLOG001,0.6447784898226268
validation,NN019,WLOG002,0.8556799871114246
validation,NN019,WLOG003,0.9118573288459145
validation,NN019,WLOG004,0.9303678789126874
validation,NN019,WLOG005,0.936577854083224
validation,NN019,XGB001,0.9703478884915097
validation,NN019,XGB002,0.9710926066988922
validation,NN019,XGB003,0.9683465173234765
validation,NN019,XGB004,0.9683091914508022
validation,NN019,XGBSTACK001,0.9725001384204893
validation,NNSTACK001,BLOG001,0.5758772209324658
validation,NNSTACK001,BLOG002,0.8180603777597983
validation,NNSTACK001,BLOG003,0.8757464400246503
validation,NNSTACK001,BLOG004,0.8866542931422369
validation,NNSTACK001,BLOG005,0.8913343196171358
validation,NNSTACK001,BNB001,0.8771490593083083
validation,NNSTACK001,BNB002,0.7746088667505432
validation,NNSTACK001,BNB003,0.8771496676669872
validation,NNSTACK001,BNB004,0.7746124501132369
validation,NNSTACK001,BNB005,0.8771504277959965
validation,NNSTACK001,BNB006,0.7746169292911416
validation,NNSTACK001,BNB007,0.877152706055967
validation,NNSTACK001,BNB008,0.7746303666552072
validation,NNSTACK001,BNB009,0.8771564960791514
validation,NNSTACK001,BNB010,0.774652761697855
validation,NNSTACK001,BNB011,0.8771640496856942
validation,NNSTACK001,BNB012,0.7746975496775607
validation,NNSTACK001,BNB013,0.8771790518952338
validation,NNSTACK001,BNB014,0.7747871172864637
validation,NNSTACK001,BNB015,0.8772232336231479
validation,NNSTACK001,BNB016,0.7750557545571223
validation,NNSTACK001,BNB017,0.8772942157473232
validation,NNSTACK001,BNB018,0.7755032702856026
validation,NNSTACK001,CAT001,0.9689371918462605
validation,NNSTACK001,CAT002,0.9742507775660806
validation,NNSTACK001,CAT003,0.9677278297162297
validation,NNSTACK001,CAT004,0.966477123046454
validation,NNSTACK001,EASTACK001,0.9143071191362461
validation,NNSTACK001,ET001,0.7478335187373935
validation,NNSTACK001,ET002,0.7967502511605038
validation,NNSTACK001,ET003,0.8317030312076197
validation,NNSTACK001,ET004,0.6915288069397941
validation,NNSTACK001,ET005,0.6391486164426341
validation,NNSTACK001,GB001,0.9551701120534335
validation,NNSTACK001,GB002,0.9536503113621121
validation,NNSTACK001,GB003,0.9537810033177734
validation,NNSTACK001,GB004,0.9525103945118457
validation,NNSTACK001,GNB001,0.5054994624018039
validation,NNSTACK001,GNB007,0.5405511711235713
validation,NNSTACK001,GNB008,0.6423674873822874
validation,NNSTACK001,GNB009,0.5257979518515329
validation,NNSTACK001,GNB010,0.4780833382958364
validation,NNSTACK001,LASSOSTACK001,0.9952640415136845
validation,NNSTACK001,LGB001,0.9615523669257546
validation,NNSTACK001,LGB002,0.9566575153976198
validation,NNSTACK001,LGB003,0.9600271020230013
validation,NNSTACK001,LGB004,0.9586676166798027
validation,NNSTACK001,LRSTACK001,0.9943325123272374
validation,NNSTACK001,NN001,0.9385562420470728
validation,NNSTACK001,NN002,0.9270935366743854
validation,NNSTACK001,NN003,0.941103018103347
validation,NNSTACK001,NN004,0.9296239623110958
validation,NNSTACK001,NN005,0.8568956559432052
validation,NNSTACK001,NN006,0.9410277079491185
validation,NNSTACK001,NN007,0.948150339436588
validation,NNSTACK001,NN008,0.9468524504766318
validation,NNSTACK001,NN009,0.9453903171858073
validation,NNSTACK001,NN010,0.9165910223715481
validation,NNSTACK001,NN011,0.9257581449572174
validation,NNSTACK001,NN012,0.9210423360550628
validation,NNSTACK001,NN013,0.9329948543975364
validation,NNSTACK001,NN014,0.9207509748862135
validation,NNSTACK001,NN015,0.921451812064552
validation,NNSTACK001,NN016,0.919176256942431
validation,NNSTACK001,NN017,0.9315153331987618
validation,NNSTACK001,NN018,0.9370953553265193
validation,NNSTACK001,NN019,0.9358513398371566
validation,NNSTACK001,NNSTACK001,1.0
validation,NNSTACK001,RASTACK001,0.5776373113921236
validation,NNSTACK001,RF001,0.9097925364767242
validation,NNSTACK001,RF002,0.9234749002584399
validation,NNSTACK001,RF003,0.9251306166733242
validation,NNSTACK001,RF004,0.9108725968303463
validation,NNSTACK001,RF005,0.7404032089273407
validation,NNSTACK001,RFSTACK001,0.9573247396331306
validation,NNSTACK001,RIDGESTACK001,0.9901429194994764
validation,NNSTACK001,RLOG001,0.6821944667415257
validation,NNSTACK001,RLOG002,0.7288854540169798
validation,NNSTACK001,RLOG003,0.7327352136888944
validation,NNSTACK001,RLOG004,0.7330931085719474
validation,NNSTACK001,RLOG005,0.6923065902744183
validation,NNSTACK001,RLOG006,0.7272870023121369
validation,NNSTACK001,RLOG007,0.7325350503475643
validation,NNSTACK001,RLOG008,0.7330764192623526
validation,NNSTACK001,T001,0.850208183842937
validation,NNSTACK001,T002,0.90606492161484
validation,NNSTACK001,T003,0.9115993807510013
validation,NNSTACK001,T004,0.9052088814690781
validation,NNSTACK001,T005,0.9091786990527139
validation,NNSTACK001,T006,0.7268520493745189
validation,NNSTACK001,T007,0.7276729940880478
validation,NNSTACK001,WASTACK001,0.9148829579419935
validation,NNSTACK001,WASTACK002,0.914727958335127
validation,NNSTACK001,WASTACK003,0.9333317132529806
validation,NNSTACK001,WASTACK004,0.9742507775660807
validation,NNSTACK001,WGNB001,0.7894321509760338
validation,NNSTACK001,WGNB002,0.7894321496043745
validation,NNSTACK001,WGNB003,0.7894321496167365
validation,NNSTACK001,WGNB004,0.7894321497403042
validation,NNSTACK001,WGNB005,0.7894321509760338
validation,NNSTACK001,WGNB006,0.7894321633333112
validation,NNSTACK001,WGNB007,0.7894322869102027
validation,NNSTACK001,WGNB008,0.7894335230940649
validation,NNSTACK001,WGNB009,0.789445926674758
validation,NNSTACK001,WGNB010,0.78957438255384
validation,NNSTACK001,WGNB011,0.7924751692498498
validation,NNSTACK001,WGNB012,0.7791488647915567
validation,NNSTACK001,WGNB013,0.7850474138364824
