split,model_id,reference_risk_band,risk_band,applicant_count,total_applicants,applicant_pct
validation,GB004,Very High Risk,Very High Risk,5989,44817,0.1336323270187652
validation,GB004,Very High Risk,Extreme Risk,180,44817,0.004016333087890756
validation,GB004,Extreme Risk,Very High Risk,180,44817,0.004016333087890756
validation,GB004,Extreme Risk,Extreme Risk,2061,44817,0.04598701385634915
validation,GNB001,Low Risk,Low Risk,5942,44817,0.13258361782359374
validation,GNB001,Low Risk,Medium Risk,2976,44817,0.06640337371979382
validation,GNB001,Low Risk,High Risk,42,44817,0.0009371443871745097
validation,GNB001,Low Risk,Very High Risk,3,44817,6.693888479817926e-05
validation,GNB001,Medium Risk,Low Risk,1891,44817,0.04219381038445233
validation,GNB001,Medium Risk,Medium Risk,7649,44817,0.17067184327375773
validation,GNB001,Medium Risk,High Risk,3837,44817,0.08561483365687128
validation,GNB001,Medium Risk,Very High Risk,6,44817,0.00013387776959635853
validation,GNB001,Medium Risk,Extreme Risk,1,44817,2.2312961599393088e-05
validation,GNB001,High Risk,Low Risk,848,44817,0.018921391436285337
validation,GNB001,High Risk,Medium Risk,2286,44817,0.051007430216212596
validation,GNB001,High Risk,High Risk,7543,44817,0.16830666934422206
validation,GNB001,High Risk,Very High Risk,2650,44817,0.05912934823839168
validation,GNB001,High Risk,Extreme Risk,179,44817,0.003994020126291363
validation,GNB001,Very High Risk,Low Risk,230,44817,0.00513198116786041
validation,GNB001,Very High Risk,Medium Risk,473,44817,0.01055403083651293
validation,GNB001,Very High Risk,High Risk,1742,44817,0.03886917910614276
validation,GNB001,Very High Risk,Very High Risk,3200,44817,0.07140147711805787
validation,GNB001,Very High Risk,Extreme Risk,1078,44817,0.024053372604145747
validation,GNB001,Extreme Risk,Low Risk,52,44817,0.0011602740031684405
validation,GNB001,Extreme Risk,Medium Risk,61,44817,0.0013610906575629784
validation,GNB001,Extreme Risk,High Risk,281,44817,0.006269942209429458
validation,GNB001,Extreme Risk,Very High Risk,864,44817,0.01927839882187563
validation,GNB001,Extreme Risk,Extreme Risk,983,44817,0.021933641252203404
validation,GNB007,Low Risk,Low Risk,6603,44817,0.14733248544079255
validation,GNB007,Low Risk,Medium Risk,2346,44817,0.05234620791217618
validation,GNB007,Low Risk,High Risk,14,44817,0.0003123814623915032
validation,GNB007,Medium Risk,Low Risk,1636,44817,0.03650400517660709
validation,GNB007,Medium Risk,Medium Risk,8525,44817,0.19021799763482608
validation,GNB007,Medium Risk,High Risk,3222,44817,0.07189236227324453
validation,GNB007,Medium Risk,Extreme Risk,1,44817,2.2312961599393088e-05
validation,GNB007,High Risk,Low Risk,590,44817,0.013164647343641922
validation,GNB007,High Risk,Medium Risk,2077,44817,0.04634402124193944
validation,GNB007,High Risk,High Risk,8057,44817,0.1797755316063101
validation,GNB007,High Risk,Very High Risk,2618,44817,0.0584153334672111
validation,GNB007,High Risk,Extreme Risk,164,44817,0.003659325702300466
validation,GNB007,Very High Risk,Low Risk,120,44817,0.0026775553919271707
validation,GNB007,Very High Risk,Medium Risk,452,44817,0.010085458642925675
validation,GNB007,Very High Risk,High Risk,1894,44817,0.04226074926925051
validation,GNB007,Very High Risk,Very High Risk,3354,44817,0.07483767320436442
validation,GNB007,Very High Risk,Extreme Risk,903,44817,0.02014860432425196
validation,GNB007,Extreme Risk,Low Risk,14,44817,0.0003123814623915032
validation,GNB007,Extreme Risk,Medium Risk,45,44817,0.001004083271972689
validation,GNB007,Extreme Risk,High Risk,258,44817,0.005756744092643417
validation,GNB007,Extreme Risk,Very High Risk,730,44817,0.016288461967556955
validation,GNB007,Extreme Risk,Extreme Risk,1194,44817,0.026641676149675348
validation,GNB008,Low Risk,Low Risk,6014,44817,0.13419015105875004
validation,GNB008,Low Risk,Medium Risk,2942,44817,0.06564473302541446
validation,GNB008,Low Risk,High Risk,7,44817,0.0001561907311957516
validation,GNB008,Medium Risk,Low Risk,1840,44817,0.04105584934288328
validation,GNB008,Medium Risk,Medium Risk,8240,44817,0.18385880357899903
validation,GNB008,Medium Risk,High Risk,3303,44817,0.07369971216279536
validation,GNB008,Medium Risk,Extreme Risk,1,44817,2.2312961599393088e-05
validation,GNB008,High Risk,Low Risk,832,44817,0.01856438405069505
validation,GNB008,High Risk,Medium Risk,1828,44817,0.04078809380369056
validation,GNB008,High Risk,High Risk,8096,44817,0.18064573710868645
validation,GNB008,High Risk,Very High Risk,2623,44817,0.058526898275208065
validation,GNB008,High Risk,Extreme Risk,127,44817,0.0028337461231229223
validation,GNB008,Very High Risk,Low Risk,225,44817,0.005020416359863444
validation,GNB008,Very High Risk,Medium Risk,395,44817,0.00881361983176027
validation,GNB008,Very High Risk,High Risk,1791,44817,0.03996251422451302
validation,GNB008,Very High Risk,Very High Risk,3355,44817,0.0748599861659638
validation,GNB008,Very High Risk,Extreme Risk,957,44817,0.021353504250619184
validation,GNB008,Extreme Risk,Low Risk,52,44817,0.0011602740031684405
validation,GNB008,Extreme Risk,Medium Risk,40,44817,0.0008925184639757235
validation,GNB008,Extreme Risk,High Risk,248,44817,0.005533614476649486
validation,GNB008,Extreme Risk,Very High Risk,745,44817,0.01662315639154785
validation,GNB008,Extreme Risk,Extreme Risk,1156,44817,0.025793783608898408
validation,GNB009,Low Risk,Low Risk,5978,44817,0.1333868844411719
validation,GNB009,Low Risk,Medium Risk,2985,44817,0.06660419037418837
validation,GNB009,Medium Risk,Low Risk,1828,44817,0.04078809380369056
validation,GNB009,Medium Risk,Medium Risk,8029,44817,0.1791507686815271
validation,GNB009,Medium Risk,High Risk,3526,44817,0.07867550259946003
validation,GNB009,Medium Risk,Very High Risk,1,44817,2.2312961599393088e-05
validation,GNB009,High Risk,Low Risk,869,44817,0.019389963629872595
validation,GNB009,High Risk,Medium Risk,1973,44817,0.04402347323560256
validation,GNB009,High Risk,High Risk,7934,44817,0.17703103732958475
validation,GNB009,High Risk,Very High Risk,2602,44817,0.058058326081620815
validation,GNB009,High Risk,Extreme Risk,128,44817,0.0028560590847223153
validation,GNB009,Very High Risk,Low Risk,241,44817,0.005377423745453734
validation,GNB009,Very High Risk,Medium Risk,415,44817,0.009259879063748132
validation,GNB009,Very High Risk,High Risk,1743,44817,0.03889149206774215
validation,GNB009,Very High Risk,Very High Risk,3315,44817,0.07396746770198809
validation,GNB009,Very High Risk,Extreme Risk,1009,44817,0.022513778253787625
validation,GNB009,Extreme Risk,Low Risk,47,44817,0.0010487091951714752
validation,GNB009,Extreme Risk,Medium Risk,43,44817,0.0009594573487739028
validation,GNB009,Extreme Risk,High Risk,242,44817,0.0053997367070531275
validation,GNB009,Extreme Risk,Very High Risk,805,44817,0.017961934087511434
validation,GNB009,Extreme Risk,Extreme Risk,1104,44817,0.024633509605729968
validation,GNB010,Low Risk,Low Risk,5967,44817,0.13314144186357854
validation,GNB010,Low Risk,Medium Risk,2994,44817,0.0668050070285829
validation,GNB010,Low Risk,High Risk,2,44817,4.4625923198786177e-05
validation,GNB010,Medium Risk,Low Risk,1845,44817,0.041167414150880245
validation,GNB010,Medium Risk,Medium Risk,7935,44817,0.17705335029118416
validation,GNB010,Medium Risk,High Risk,3603,44817,0.08039360064261329
validation,GNB010,Medium Risk,Extreme Risk,1,44817,2.2312961599393088e-05
validation,GNB010,High Risk,Low Risk,868,44817,0.0193676506682732
validation,GNB010,High Risk,Medium Risk,2045,44817,0.04563000647075886
validation,GNB010,High Risk,High Risk,7861,44817,0.17540219113282907
validation,GNB010,High Risk,Very High Risk,2592,44817,0.05783519646562688
validation,GNB010,High Risk,Extreme Risk,140,44817,0.0031238146239150324
validation,GNB010,Very High Risk,Low Risk,239,44817,0.0053327978222549475
validation,GNB010,Very High Risk,Medium Risk,424,44817,0.009460695718142668
validation,GNB010,Very High Risk,High Risk,1739,44817,0.038802240221344576
validation,GNB010,Very High Risk,Very High Risk,3290,44817,0.07340964366200325
validation,GNB010,Very High Risk,Extreme Risk,1031,44817,0.023004663408974273
validation,GNB010,Extreme Risk,Low Risk,44,44817,0.000981770310373296
validation,GNB010,Extreme Risk,Medium Risk,47,44817,0.0010487091951714752
validation,GNB010,Extreme Risk,High Risk,240,44817,0.005355110783854341
validation,GNB010,Extreme Risk,Very High Risk,841,44817,0.018765200705089587
validation,GNB010,Extreme Risk,Extreme Risk,1069,44817,0.02385255594975121
validation,LASSOSTACK001,Low Risk,Low Risk,8114,44817,0.1810473704174755
validation,LASSOSTACK001,Low Risk,Medium Risk,849,44817,0.01894370439788473
validation,LASSOSTACK001,Medium Risk,Low Risk,848,44817,0.018921391436285337
validation,LASSOSTACK001,Medium Risk,Medium Risk,11355,44817,0.2533636789611085
validation,LASSOSTACK001,Medium Risk,High Risk,1181,44817,0.026351607648883238
validation,LASSOSTACK001,High Risk,Low Risk,1,44817,2.2312961599393088e-05
validation,LASSOSTACK001,High Risk,Medium Risk,1241,44817,0.027690385344846823
validation,LASSOSTACK001,High Risk,High Risk,11413,44817,0.2546578307338733
validation,LASSOSTACK001,High Risk,Very High Risk,851,44817,0.01898833032108352
validation,LASSOSTACK001,Very High Risk,High Risk,851,44817,0.01898833032108352
validation,LASSOSTACK001,Very High Risk,Very High Risk,5666,44817,0.12642524042216124
validation,LASSOSTACK001,Very High Risk,Extreme Risk,206,44817,0.004596470089474976
validation,LASSOSTACK001,Extreme Risk,Very High Risk,206,44817,0.004596470089474976
validation,LASSOSTACK001,Extreme Risk,Extreme Risk,2035,44817,0.04540687685476493
validation,LGB001,Low Risk,Low Risk,7618,44817,0.16998014146417653
validation,LGB001,Low Risk,Medium Risk,1338,44817,0.02985474261998795
validation,LGB001,Low Risk,High Risk,7,44817,0.0001561907311957516
validation,LGB001,Medium Risk,Low Risk,1343,44817,0.029966307427984916
validation,LGB001,Medium Risk,Medium Risk,11124,44817,0.2482093848316487
validation,LGB001,Medium Risk,High Risk,917,44817,0.02046098578664346
validation,LGB001,High Risk,Low Risk,2,44817,4.4625923198786177e-05
validation,LGB001,High Risk,Medium Risk,983,44817,0.021933641252203404
validation,LGB001,High Risk,High Risk,11904,44817,0.2656134948791753
validation,LGB001,High Risk,Very High Risk,617,44817,0.013767097306825534
validation,LGB001,Very High Risk,High Risk,617,44817,0.013767097306825534
validation,LGB001,Very High Risk,Very High Risk,5922,44817,0.13213735859160586
validation,LGB001,Very High Risk,Extreme Risk,184,44817,0.004105584934288328
validation,LGB001,Extreme Risk,Very High Risk,184,44817,0.004105584934288328
validation,LGB001,Extreme Risk,Extreme Risk,2057,44817,0.04589776200995158
validation,LGB002,Low Risk,Low Risk,7260,44817,0.16199210121159383
validation,LGB002,Low Risk,Medium Risk,1678,44817,0.0374411495637816
validation,LGB002,Low Risk,High Risk,25,44817,0.0005578240399848271
validation,LGB002,Medium Risk,Low Risk,1700,44817,0.03793203471896825
validation,LGB002,Medium Risk,Medium Risk,10478,44817,0.23379521163844078
validation,LGB002,Medium Risk,High Risk,1202,44817,0.026820179842470492
validation,LGB002,Medium Risk,Very High Risk,4,44817,8.925184639757235e-05
validation,LGB002,High Risk,Low Risk,3,44817,6.693888479817926e-05
validation,LGB002,High Risk,Medium Risk,1289,44817,0.02876140750161769
validation,LGB002,High Risk,High Risk,11402,44817,0.25441238815628
validation,LGB002,High Risk,Very High Risk,811,44817,0.018095811857107794
validation,LGB002,High Risk,Extreme Risk,1,44817,2.2312961599393088e-05
validation,LGB002,Very High Risk,High Risk,816,44817,0.01820737666510476
validation,LGB002,Very High Risk,Very High Risk,5694,44817,0.12705000334694425
validation,LGB002,Very High Risk,Extreme Risk,213,44817,0.004752660820670727
validation,LGB002,Extreme Risk,Very High Risk,214,44817,0.004774973782270121
validation,LGB002,Extreme Risk,Extreme Risk,2027,44817,0.04522837316196979
validation,LGB003,Low Risk,Low Risk,7538,44817,0.1681951045362251
validation,LGB003,Low Risk,Medium Risk,1425,44817,0.03179597027913515
validation,LGB003,Medium Risk,Low Risk,1425,44817,0.03179597027913515
validation,LGB003,Medium Risk,Medium Risk,11052,44817,0.2466028515964924
validation,LGB003,Medium Risk,High Risk,906,44817,0.020215543209050137
validation,LGB003,Medium Risk,Very High Risk,1,44817,2.2312961599393088e-05
validation,LGB003,High Risk,Medium Risk,968,44817,0.02159894682821251
validation,LGB003,High Risk,High Risk,11932,44817,0.2662382578039583
validation,LGB003,High Risk,Very High Risk,606,44817,0.01352165472923221
validation,LGB003,Very High Risk,High Risk,607,44817,0.013543967690831604
validation,LGB003,Very High Risk,Very High Risk,5945,44817,0.1326505567083919
validation,LGB003,Very High Risk,Extreme Risk,171,44817,0.003815516433496218
validation,LGB003,Extreme Risk,Very High Risk,171,44817,0.003815516433496218
validation,LGB003,Extreme Risk,Extreme Risk,2070,44817,0.04618783051074369
validation,LGB004,Low Risk,Low Risk,7555,44817,0.1685744248834148
validation,LGB004,Low Risk,Medium Risk,1407,44817,0.031394336970346076
validation,LGB004,Low Risk,High Risk,1,44817,2.2312961599393088e-05
validation,LGB004,Medium Risk,Low Risk,1408,44817,0.03141664993194547
validation,LGB004,Medium Risk,Medium Risk,11107,44817,0.24783006448445902
validation,LGB004,Medium Risk,High Risk,869,44817,0.019389963629872595
validation,LGB004,High Risk,Medium Risk,931,44817,0.020773367249034964
validation,LGB004,High Risk,High Risk,11963,44817,0.2669299596135395
