model_id,model_family,model_name,dataset_type,feature_count,features,train_auc,validation_auc,validation_ks,validation_log_loss,validation_brier_score,auc_gap,selection_score,model_artifact_path,model_artifact_available,interpretability_type,governance_flag,reference_model_role
NN001,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8603744556091674,0.8631026066454394,0.5706951966099619,0.17874912596090772,0.04921223003017215,-0.0027281510362719974,0.9441926141983261,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN001.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN002,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8580077398141017,0.8599075746083925,0.5674417178937196,0.1802495931470745,0.04955674500379781,-0.001899834794290789,0.9362973272817019,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN002.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN003,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8652111620809955,0.8638150524719618,0.5793117056569489,0.178286842895166,0.04917862843708768,0.001396109609033691,0.9576854499252053,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN003.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN004,neural_network,MLPClassifier,scaled,10,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, DebtRatio_high_flag_scaled, MonthlyIncome_missing_flag_scaled, DebtRatio_log_scaled, RevolvingUtilization_log_scaled, DebtRatio_capped_scaled",0.8577890096010237,0.8600319022187296,0.5665438736898056,0.17960770909265517,0.04937330158959893,-0.0022428926177059383,0.9431627486551752,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN004.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN005,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8368762600697874,0.8400924779530031,0.5231124641370014,0.18846513300738557,0.05111003432553433,-0.0032162178832156885,0.8465995357589563,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN005.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN006,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8602647993772995,0.8630927474018305,0.5721579324678765,0.1786934004757243,0.04919820356326746,-0.002827948024531013,0.9451978922055586,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN006.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN007,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8657235251042974,0.864850583640941,0.5759607494433151,0.1777348013987298,0.04904369790194643,0.0008729414633563692,0.9587791981273184,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN007.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN008,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8649689501963006,0.8657406392016809,0.5786644837441222,0.1784312682669342,0.04929249495133473,-0.0007716890053802716,0.9630384625262081,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN008.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN009,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8683031851794,0.8656408362607243,0.5805446765412328,0.17753698484523395,0.0489939399365723,0.002662348918675672,0.9591558386707114,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN009.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN010,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8590745181098257,0.8605750167308497,0.5692995959892215,0.1804332926920896,0.049460797537204074,-0.0015004986210239712,0.9406215009816162,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN010.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN011,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8575878024994418,0.8594999450574138,0.5665287264512404,0.18041492861085617,0.04958614469954651,-0.0019121425579720075,0.9344993883652865,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN011.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN012,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8572443316662307,0.8595680837394138,0.5683301727210466,0.18040552469825377,0.0495931874741186,-0.0023237520731831385,0.9349869391763749,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN012.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN013,neural_network,MLPClassifier,scaled,17,"RevolvingUtilization_capped_scaled, age_scaled, age_sq_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, DebtRatio_capped_scaled, MonthlyIncome_median_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberOfTimes90DaysLate_scaled, NumberRealEstateLoansOrLines_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, NumberOfDependents_median_scaled, RevolvingUtilization_log_scaled, DebtRatio_log_scaled, MonthlyIncome_missing_flag_scaled, NumberOfDependents_missing_flag_scaled, DebtRatio_high_flag_scaled, RevolvingUtilization_high_flag_scaled",0.8604035959379279,0.8620351165551338,0.5709421396033536,0.17928101684664144,0.0493280096140628,-0.0016315206172058394,0.945260270003408,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN013.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN014,neural_network,MLPClassifier,scaled,5,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled",0.8546454280606037,0.8572252869497812,0.5664757111162622,0.18059582597230311,0.04958835490678137,-0.0025798588891774443,0.9414168297521361,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN014.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN015,neural_network,MLPClassifier,scaled,5,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled",0.8554260272322847,0.8576411192640208,0.5649296654462388,0.18040774196485299,0.049474092783999425,-0.002215092031736088,0.9421809723876409,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN015.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN016,neural_network,MLPClassifier,scaled,10,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, DebtRatio_high_flag_scaled, MonthlyIncome_missing_flag_scaled, DebtRatio_log_scaled, RevolvingUtilization_log_scaled, DebtRatio_capped_scaled",0.855768618837744,0.8585723678276412,0.5617495337684748,0.18070927877385287,0.04955731658836794,-0.0028037489898972145,0.9335621268425749,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN016.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN017,neural_network,MLPClassifier,scaled,10,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, DebtRatio_high_flag_scaled, MonthlyIncome_missing_flag_scaled, DebtRatio_log_scaled, RevolvingUtilization_log_scaled, DebtRatio_capped_scaled",0.8579310670579222,0.8590225163621632,0.5656071818361961,0.17990474126393696,0.049347184871828896,-0.0010914493042409878,0.9436299417146088,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN017.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN018,neural_network,MLPClassifier,scaled,12,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, DebtRatio_high_flag_scaled, MonthlyIncome_missing_flag_scaled, DebtRatio_log_scaled, RevolvingUtilization_log_scaled, DebtRatio_capped_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberRealEstateLoansOrLines_scaled",0.8630831215099102,0.8654998920818981,0.5780738131147085,0.1779290892976151,0.04915761773370048,-0.0024167705719879695,0.9629883128346187,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN018.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
NN019,neural_network,MLPClassifier,scaled,12,"RevolvingUtilization_capped_scaled, NumberOfTime30-59DaysPastDueNotWorse_scaled, NumberOfTimes90DaysLate_scaled, age_scaled, NumberOfTime60-89DaysPastDueNotWorse_scaled, DebtRatio_high_flag_scaled, MonthlyIncome_missing_flag_scaled, DebtRatio_log_scaled, RevolvingUtilization_log_scaled, DebtRatio_capped_scaled, NumberOfOpenCreditLinesAndLoans_scaled, NumberRealEstateLoansOrLines_scaled",0.8634258257618534,0.8653814139177893,0.5791170612522313,0.1777633092311294,0.04898871427743874,-0.0019555881559358834,0.9652458840884185,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/NN019.joblib,True,permutation_importance_required,acceptable_with_supporting_diagnostics,
T001,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.7988994722324969,0.7967323448382425,0.5234230542022191,0.19347484695248468,0.05178370515765124,0.002167127394254398,0.7551690292231892,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
T002,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.844459031806513,0.8448140402509753,0.5575467962467532,0.18343134994514862,0.05019621773694933,-0.0003550084444622348,0.898454194154088,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T002.joblib,True,feature_importance,acceptable_with_feature_importance_review,
T003,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.857691932470358,0.8534927867687231,0.5712909561381365,0.1816068165324206,0.04986976363703274,0.004199145701634932,0.9182867120729548,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
T004,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8443317873622589,0.844369936276953,0.5557921535106211,0.18383249630147136,0.050315417021205414,-3.8148914694113856e-05,0.896707984094866,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
T005,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8568661335312416,0.8526086045457548,0.5646724013060647,0.18228458128278405,0.05004735468952311,0.004257528985486814,0.909971901698079,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T005.joblib,True,feature_importance,acceptable_with_feature_importance_review,
T006,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8463791686619846,0.8456012666085848,0.5559771935148603,0.4735275308891049,0.15042688241486638,0.0007779020533997816,0.7428071731474418,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T006.joblib,True,feature_importance,acceptable_with_feature_importance_review,
T007,tree,DecisionTreeClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8585685459458134,0.8521979925337653,0.5683320840445248,0.4655948931818786,0.14837376309894398,0.006370553412048174,0.7545640163738766,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/T007.joblib,True,feature_importance,acceptable_with_feature_importance_review,
RF001,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8601652528016344,0.8592154047384353,0.5603600015997778,0.1823626757001077,0.049957281953069484,0.000949848063199088,0.9304933311329855,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/RF001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
RF002,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8657466169020444,0.8626828202807542,0.572938015253986,0.17964106644388242,0.04944961278580521,0.0030637966212901935,0.9438339781856129,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/RF002.joblib,True,feature_importance,acceptable_with_feature_importance_review,
RF003,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8755302266343975,0.8658102233220615,0.581533356393451,0.17819456161326844,0.04926125942288869,0.009720003312336023,0.938304612236474,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/RF003.joblib,True,feature_importance,acceptable_with_feature_importance_review,
RF004,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8645209002691784,0.8621708563594057,0.5725911100426813,0.18057865166031642,0.049800120756460495,0.00235004390977267,0.9441065423560686,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/RF004.joblib,True,feature_importance,acceptable_with_feature_importance_review,
RF005,tree,RandomForestClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8653374585392546,0.861833014006927,0.5762635508653589,0.4530174580693693,0.14425156638736789,0.0035044445323275664,0.7976873036773099,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/RF005.joblib,True,feature_importance,acceptable_with_feature_importance_review,
ET001,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8383264891914192,0.8401772132938727,0.5239708156195457,0.20181679147176795,0.055094333303648775,-0.0018507241024535714,0.8450365048752388,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/ET001.joblib,True,feature_importance,acceptable_with_feature_importance_review,
ET002,tree,ExtraTreesClassifier,tree,17,"RevolvingUtilization_capped, age, age_sq, NumberOfTime30-59DaysPastDueNotWorse, DebtRatio_capped, MonthlyIncome_median, NumberOfOpenCreditLinesAndLoans, NumberOfTimes90DaysLate, NumberRealEstateLoansOrLines, NumberOfTime60-89DaysPastDueNotWorse, NumberOfDependents_median, RevolvingUtilization_log, DebtRatio_log, MonthlyIncome_missing_flag, NumberOfDependents_missing_flag, DebtRatio_high_flag, RevolvingUtilization_high_flag",0.8466576827048216,0.8476100118373041,0.5334434064524465,0.19510189914419349,0.05362726937227787,-0.0009523291324825545,0.8752325594142291,/Users/sumanchattopadhyay/Documents/Documents - Suman’s MacBook Air/Projects/credit-risk-mlops-lab/outputs_src/models/ET002.joblib,True,feature_importance,acceptable_with_feature_importance_review,
